 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a10	0.06159109	0.04451454	0.033609413	0.03427374	0.035319105	0.052028228	0.047312148	0.40500638	0.081683844	0.08206488	0.091902874	0.03069373
a31	0.055401623	0.047878347	0.02508707	0.025045235	0.025845679	0.03719709	0.03897913	0.24106853	0.07237768	0.08686159	0.23183621	0.11242172
a20	0.011943432	0.046593096	0.0022952917	0.0017463274	0.001787079	0.0032187186	0.006666326	0.052189063	0.038942542	0.033140216	0.6799668	0.121511005
a7	0.0757861	0.07391425	0.065343544	0.06394087	0.06588732	0.08344521	0.14336279	0.13011223	0.10624729	0.086181365	0.059950482	0.045828626
a11	0.10438615	0.081214964	0.06871307	0.06889155	0.06883007	0.07487255	0.0755887	0.18599351	0.095355175	0.079406284	0.0590327	0.037715264
a18	0.067795336	0.05526718	0.044841703	0.045220822	0.046181023	0.05895826	0.056259226	0.3063112	0.08375153	0.086080596	0.10639412	0.042939007
a27	0.09429211	0.077384144	0.06678913	0.06693311	0.06736383	0.0756465	0.07823482	0.2182026	0.09506103	0.07529497	0.053685617	0.031112125
a31	0.089199774	0.069552645	0.058013294	0.05833073	0.058668256	0.06743768	0.06640659	0.23272847	0.089962326	0.08366814	0.084026374	0.0420058
a39	0.026356407	0.056382183	0.004694773	0.0040496797	0.004376719	0.005683981	0.00552611	0.058261715	0.048551615	0.046401057	0.56534314	0.17437251
a31	0.05780224	0.0613614	0.053100217	0.050831977	0.053432643	0.09605684	0.25238916	0.08661914	0.092129655	0.07836321	0.0636826	0.054230936
a24	0.07360229	0.082986414	0.015964724	0.014121481	0.015166516	0.013089	0.0152732	0.05269407	0.10578119	0.08019698	0.30072737	0.23039675
a28	0.09247272	0.073979296	0.058918305	0.05771671	0.059008952	0.058170497	0.06029032	0.091144346	0.11682559	0.10691114	0.12901603	0.09554615
a21	0.018876608	0.07329013	0.01613772	0.011110412	0.015841248	0.17500974	0.22327226	0.15170233	0.052999858	0.043848094	0.14328986	0.0746217
a31	0.06569171	0.068324596	0.061311226	0.060195353	0.061846334	0.07955371	0.1379179	0.107401356	0.0902153	0.08753738	0.1014406	0.07856452
a39	0.06367587	0.07567092	0.013991734	0.012349357	0.013382174	0.01179686	0.012755557	0.05251884	0.09426834	0.07532007	0.34163535	0.23263493
</S>	0.046736374	0.061295696	0.04637559	0.04302511	0.046808906	0.10177582	0.28032628	0.060866617	0.095163696	0.076887235	0.061934948	0.07880377
