 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a43	0.007015424	0.71110874	0.13616599	0.021814426	0.013138072	4.7582944e-05	0.00019707296	0.012471007	0.004253633	0.05419835	0.022766007	0.013896912	0.0029268016
a31	0.015923824	0.61009467	0.13619928	0.038390525	0.034633506	4.414824e-05	0.00017583588	0.007676187	0.013849814	0.09600356	0.027629254	0.017379763	0.0019996038
a20	0.0027748365	0.02301246	0.035259582	0.1606455	0.010326209	1.7236614e-05	0.0022393954	0.039473835	0.03211109	0.2456424	0.1962039	0.20397988	0.048313737
a24	0.028239474	0.39465344	0.042071078	0.026499353	0.11753484	0.0003968305	0.00060973305	0.003699553	0.0047855503	0.072169475	0.13973804	0.16154091	0.008061739
a49	0.009876063	0.061109573	0.0934491	0.14095478	0.04494894	0.00033167965	0.000924121	0.008051066	0.02116976	0.13029201	0.2403335	0.23944356	0.009115868
a39	0.008012528	0.05758477	0.023335105	0.11214221	0.009534732	0.0005929118	0.00058831513	0.009280416	0.0069995364	0.25980565	0.2183183	0.23408112	0.05972436
a19	0.020521024	0.23088752	0.08498285	0.076743685	0.13838586	0.0015734127	0.0022410739	0.00922983	0.009084109	0.044903453	0.17362212	0.19778183	0.010043241
a18	0.03624694	0.13966693	0.07706251	0.13249744	0.23326457	0.0050856895	0.0061860876	0.011098774	0.0149581665	0.02549233	0.115837656	0.19470477	0.007898075
a31	0.012542157	0.046782553	0.042430826	0.18618107	0.059066206	0.0011257302	0.0015569635	0.011391994	0.015971642	0.08387702	0.24187805	0.25178626	0.0454095
a17	0.002521517	0.013759895	0.017205825	0.12312073	0.003124104	0.00011513137	0.00040968228	0.0073911194	0.0062717986	0.42023703	0.18127371	0.19587955	0.02868993
a20	0.04594423	0.13616759	0.03665628	0.02370812	0.065442555	0.008225084	0.009664107	0.014864587	0.0130397845	0.020056488	0.14518124	0.47217062	0.008879216
a31	0.031542484	0.047318287	0.022468308	0.09198144	0.07350807	0.0053471755	0.0061525893	0.009500914	0.017044706	0.025864366	0.19641505	0.45792115	0.014935451
a37	0.006031301	0.014867814	0.008143052	0.07448228	0.004168714	0.00045989142	0.00073302083	0.0050920467	0.008132095	0.2770812	0.20110676	0.36529818	0.0344037
a31	0.03851545	0.05022379	0.033967014	0.041350923	0.058819957	0.020043349	0.020906445	0.022819778	0.027030705	0.027940396	0.1459617	0.49358055	0.018839976
a20	0.0138995005	0.024720287	0.0064236107	0.08121402	0.0044551655	0.0013717018	0.0016085636	0.005332155	0.02008737	0.14003754	0.14541714	0.52373713	0.03169577
a31	0.043524228	0.049736958	0.041626513	0.056617834	0.05895925	0.033631187	0.03438148	0.035189155	0.04021289	0.033975348	0.14920454	0.39554217	0.027398443
a24	0.023088416	0.036674388	0.0078054117	0.11697566	0.006211852	0.0035891011	0.0037679123	0.008054964	0.032424934	0.114274964	0.123468004	0.48102474	0.042639703
a20	0.05028616	0.059523545	0.035682037	0.06805255	0.041764062	0.027636783	0.028685246	0.029971935	0.041708615	0.04827347	0.16309117	0.37420696	0.031117473
a24	0.051876616	0.055908702	0.047830734	0.06392127	0.072943315	0.041314308	0.041658677	0.042965572	0.04474851	0.03683419	0.11767578	0.3450368	0.03728559
a8	0.054003388	0.06302591	0.032480568	0.07338061	0.0482161	0.023170903	0.024183985	0.026169628	0.036095496	0.040378645	0.12365118	0.4256223	0.029621344
a31	0.08406558	0.08940946	0.07308649	0.09893215	0.07526727	0.06853516	0.06947965	0.06666886	0.069318965	0.038854163	0.105726816	0.12496812	0.03568731
a29	0.038075846	0.053075492	0.011739572	0.17798479	0.005556339	0.0045046583	0.005554209	0.010181693	0.06134681	0.15560085	0.12233895	0.31677732	0.03726348
a31	0.048533414	0.05155576	0.04204826	0.06399419	0.046621542	0.03876217	0.039517637	0.040184762	0.050322823	0.053741265	0.18719642	0.29802707	0.039494656
a28	0.031163715	0.044705786	0.0118539	0.12222703	0.009928713	0.008437735	0.008416727	0.013481366	0.042607166	0.10900352	0.14713868	0.3980504	0.052985284
a24	0.052598055	0.055449918	0.05166175	0.06650704	0.05408026	0.049384072	0.0501541	0.050290316	0.05876518	0.055337712	0.18730865	0.22549134	0.042971715
a46	0.05279507	0.05749151	0.041031566	0.06514964	0.050565034	0.035674963	0.03629549	0.03780726	0.045566265	0.051485144	0.14605394	0.33802012	0.04206401
a31	0.06390961	0.07829989	0.05937752	0.08270873	0.06700091	0.051356293	0.052336555	0.052733153	0.055031408	0.034078658	0.1331804	0.24023141	0.029755356
a33	0.037074767	0.04960385	0.012432248	0.14365429	0.009176245	0.0071829674	0.007938266	0.011617818	0.049786888	0.10976637	0.14955229	0.37614262	0.036071368
a17	0.04395559	0.056618437	0.0445912	0.06755021	0.04049402	0.039234005	0.04132602	0.043186724	0.05899374	0.06633319	0.23659532	0.22406419	0.03705741
</S>	0.05978278	0.06332086	0.056577563	0.07253488	0.055529308	0.054554034	0.055453733	0.05547246	0.0641021	0.061238207	0.17997742	0.17346266	0.047993954
