 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
i	0.00072272562177	0.0134682336857	0.0288967827914	0.419519943238	0.479267031141	0.0423059785855	0.00120126035303	0.00070202476663	0.000265860535457	0.00357094000801	0.0100792252641
k	0.000800212925257	0.00937713213523	0.0342922716138	0.217723640413	0.521356193714	0.0473143428618	0.00880560880434	0.00103085474221	0.000934856664152	0.063662696736	0.0947021771447
i	0.000839276361752	0.00814509217841	0.0365412778046	0.161719337804	0.412270391238	0.148489340954	0.0134811361681	0.00123399900407	0.00117393338472	0.0850334272453	0.131072790382
a	0.000400054183917	0.00287634451447	0.0126867561029	0.0675007521013	0.466490863746	0.353444313651	0.00718894775603	0.00125063472469	0.000421069342573	0.0355984934151	0.0521417739273
t	0.00187047240464	0.00288762725982	0.00873041726897	0.0347328378671	0.338840337915	0.38630106455	0.0223304247187	0.00988517710823	0.00455881526519	0.104962480472	0.0849003404424
è	0.00261382193488	0.00303744536327	0.00792640682299	0.025219617289	0.314124595972	0.320274948183	0.0810573205729	0.0168903647027	0.00643982925506	0.125814594157	0.0966010289141
r	0.00783182567829	0.00778606896442	0.0131461880077	0.0257404550963	0.297160765324	0.275582076061	0.117811958858	0.0141400835676	0.00376560968502	0.117801358719	0.119233548405
a	0.00927987640276	0.00922144947814	0.0143657339559	0.0242011729388	0.137481528775	0.339157238687	0.170409088286	0.0377902295225	0.00529392099501	0.117574532906	0.135225199135
i	0.00376613174425	0.00310745493605	0.00483281687863	0.00834791667293	0.0653885565917	0.440765612896	0.160988246095	0.0855204198408	0.005494355565	0.166054750969	0.0557337385117
n	0.00266536321475	0.00156499196535	0.00309943846621	0.00612999801098	0.0499603098639	0.380726184299	0.144800118698	0.0861623926136	0.00410402018833	0.251629023656	0.0691581553039
ì	0.00229910267158	0.00111920743845	0.00270209478874	0.00544597608699	0.0338784074546	0.231440072766	0.299225826233	0.161778056871	0.0254900698294	0.162145187552	0.0744760021013
c	0.00206652795719	0.00107867552948	0.00197252562958	0.003160222379	0.0175472494849	0.0984170362553	0.452360095411	0.266348975624	0.0361182916098	0.0667296605173	0.0542007677004
h	0.00415142931906	0.00375838780983	0.00482370484319	0.00594770305967	0.013865054995	0.0523014690851	0.536077885137	0.260878555208	0.0177025056366	0.0375024698391	0.0629908749001
a	0.00441953281969	0.00406775391328	0.0049793872044	0.00577062398656	0.010740683445	0.0298551011617	0.432400508379	0.302358281736	0.139590699979	0.020190643113	0.0456267816334
p	0.0114086386532	0.00797925328109	0.00889645965813	0.00895372762885	0.012614816595	0.0270395121872	0.20233083546	0.271933720579	0.24838818666	0.141170219538	0.0592846168778
à	0.0143324570511	0.0096615050937	0.010680971186	0.0105892253096	0.0158700305317	0.0342437680624	0.145866911153	0.233827700193	0.22022440222	0.202405646513	0.102297390959
r	0.0122424158504	0.00982008536457	0.0105142260287	0.0107146248699	0.0153029251772	0.0324014796875	0.166810397051	0.283250240064	0.252192194073	0.105485783838	0.101265626986
o	0.0107148356565	0.00946939718052	0.0099105302549	0.0101296488236	0.0123855034071	0.0212200049025	0.10411302045	0.202934447355	0.467994368024	0.0532848756127	0.0978433623287
n	0.00523891559183	0.00454495778584	0.0048590863303	0.00502417847487	0.0061731179837	0.0115905709742	0.08701304825	0.211410349785	0.528633792675	0.0335026645376	0.102009330776
t	0.00408764106394	0.00377805892861	0.0038737881101	0.00420508829162	0.00482462136123	0.0096616164914	0.0846877994167	0.214812139262	0.428116250892	0.0736025781792	0.168350436925
a	0.00204495605631	0.00214163702534	0.0019946711351	0.00229477014254	0.00234062571188	0.0046564342458	0.0341387377389	0.086167377754	0.607219070297	0.0750134863264	0.181988270975
s	0.00383995385377	0.00251424095758	0.00268939147677	0.00267410939285	0.00289270606209	0.0046132283306	0.0149190728463	0.046448747918	0.630337910099	0.151690575709	0.137380112325
t	0.00447057581126	0.00308201735253	0.00312067026892	0.00322688599762	0.00311960685403	0.0048623856602	0.0096103472821	0.0331318244727	0.382594993366	0.21075947357	0.342021254108
i	0.00152517171965	0.00147292194974	0.00124150763281	0.00150492854431	0.00108421646988	0.00192182907173	0.00481590740737	0.0138568559909	0.500388937789	0.10525172119	0.366936056703
n	0.00167833966245	0.00104928804881	0.0010886225441	0.00113109145987	0.00106232260849	0.00192228675891	0.00578062711579	0.0267122646636	0.674812729263	0.0944009953967	0.190361507568
a	0.00173553438182	0.00090852796787	0.00103999448587	0.00100737266396	0.00105565766523	0.0019325320713	0.00615594566526	0.0314873050212	0.728992876421	0.0913091571989	0.134375134856
g	0.00112826325494	0.00067937214089	0.000773855566457	0.00076010516532	0.000818811017477	0.00151785797543	0.00998824251509	0.0385522084737	0.765055225474	0.0548888344663	0.125837223952
l	0.00098897868498	0.000818928446963	0.000794188988819	0.000886234121773	0.000790974845826	0.00154935799181	0.012033904005	0.0414734887246	0.559591465158	0.0783537014888	0.302718767984
i	0.00040488602766	0.000491406479321	0.000378516721273	0.000507702069258	0.000316570737509	0.000718731561603	0.005003048365	0.0162162599415	0.532808858386	0.0652721318296	0.377881892661
s	0.00369555200855	0.00186610732344	0.00208724639876	0.00192836391842	0.00192376452807	0.0026278943182	0.00264825231833	0.0101370761138	0.475589916129	0.176686715277	0.32080913422
ì	0.00492752808952	0.00235680065781	0.00270626510625	0.00244016787747	0.00253198276936	0.0034640158894	0.00216454700611	0.00836038103793	0.213108783043	0.472334348426	0.285605158073
a	0.00182412533984	0.000826324794937	0.00096269097675	0.00086143579149	0.000925730453787	0.0013898306298	0.0011377121687	0.00363934867931	0.0919827903477	0.496191136142	0.400258856024
</S>	0.00097441450492	0.000423605435969	0.000495243290375	0.000442761787245	0.000475609132894	0.0007322071399	0.00063971348435	0.00211850583965	0.0661078976739	0.364828083071	0.562761978012
