 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
v	0.00342027437749	0.00324082914072	0.0063865394876	0.00692226275327	0.0125179770622	0.031963134315	0.372422444725	0.358398597488	0.128591598099	0.0342670720821	0.0143264471878	0.0275427887596
ò	0.0031410716825	0.00312659176357	0.0051311435292	0.00537408481776	0.00956999045407	0.0273690404383	0.282768061575	0.385586939163	0.140713221366	0.0983190160274	0.0213605437293	0.0175402665865
r	0.0064751011175	0.00659228597119	0.00782118854307	0.00819107250592	0.0115764455847	0.0303742344794	0.227719607192	0.379338539721	0.123289985789	0.152636435342	0.0313146075764	0.0146704911955
a	0.00742049225883	0.00752337115006	0.00839249066569	0.00840208299197	0.0110725725136	0.0199075049598	0.144738451397	0.253045851907	0.358806298596	0.139097511781	0.0222272585255	0.0193661203985
s	0.00522233530594	0.00530988520969	0.0054167140399	0.00541432942066	0.00721566765653	0.0121113689533	0.0713000394657	0.171249572636	0.510677839532	0.14439453726	0.0364689425085	0.0252187991328
o	0.00449201547898	0.0045760218669	0.00442311225747	0.00441575798355	0.00592433132684	0.00928446548443	0.0451786318886	0.137324935212	0.554041703177	0.150314849087	0.0475649351695	0.0324592527109
t	0.00246808076999	0.00254689575263	0.00234917252999	0.00241149943785	0.00318434358361	0.00532890282814	0.0289695143629	0.0933852727373	0.551063841059	0.153374293029	0.112304267723	0.0426139039036
s	0.00205195575666	0.00217832991754	0.00202668337666	0.00263827777928	0.00253896332787	0.00497840327605	0.0251613195543	0.0764954189124	0.395773760353	0.110193433343	0.147524209241	0.228439265968
o	0.000961223318887	0.00106154375251	0.00105878651455	0.00190043658309	0.00113243666362	0.00357100761202	0.0109125240514	0.0317014076375	0.337630176784	0.133304773448	0.135600349747	0.341165351989
m	0.00137333123963	0.00143100456417	0.00150821556052	0.0017965075177	0.00185277917554	0.00330428525734	0.0211051057838	0.0544659792125	0.322845652261	0.247176734483	0.152571219916	0.190569164663
ì	0.00251039051321	0.00263353205472	0.00220962652017	0.00258251893923	0.00275494639185	0.00487665205245	0.0272612409279	0.0661172374042	0.214653296754	0.384421674828	0.186323233305	0.103655625554
n	0.0203054239377	0.0200060460182	0.0170406031734	0.0183551843131	0.017475812464	0.0182746307841	0.033233900976	0.0543357301347	0.0797494192513	0.421379228276	0.211223774435	0.0886202518513
a	0.0253199602259	0.0248144974461	0.0215082438811	0.022989441221	0.0217810935813	0.021205544028	0.0327785198587	0.0449794541449	0.0476617424171	0.375362086092	0.176747671478	0.184851727284
f	0.0103239557886	0.0102262422554	0.0087229267837	0.00975668952367	0.00861988285377	0.00932484734267	0.0120894560862	0.0189015781483	0.037823490139	0.262312237364	0.363283023826	0.248615622428
è	0.00581648792953	0.0058790793518	0.00482081219457	0.00587167394122	0.00477448025126	0.00723560591422	0.00614727042873	0.0110611359494	0.0211880270463	0.199554961121	0.444500387942	0.283150027476
r	0.00373051240984	0.0038223255506	0.00314802366486	0.00392139418041	0.00330537628375	0.00604353753807	0.00540327150958	0.00833128201647	0.0122013843488	0.185252259707	0.460060542647	0.304780072492
i	0.00246202733661	0.00252234981687	0.00215722436562	0.0025285902268	0.00221318910592	0.00340128749936	0.00359515849319	0.00531674739882	0.0097567525496	0.0848561052357	0.427854170882	0.453336414164
</S>	0.0012511976183	0.00128563060844	0.00109580339881	0.0013318002134	0.00112022136996	0.00177374722968	0.0018651343816	0.00280531458941	0.0083460839248	0.0607082216179	0.260615320441	0.657801537082
