 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
r	0.0169416851599	0.0168215986901	0.0199695539466	0.042808414389	0.257671571774	0.363975063919	0.16990103743	0.0523326397083	0.0595784145777
o	0.0145455484855	0.01446632185	0.0159936679265	0.027388059673	0.151004487858	0.303103421306	0.40697767581	0.0238735030694	0.0426473065259
n	0.0069150179274	0.00687435730333	0.0075581675865	0.0140019974343	0.118369999886	0.303479297102	0.483436941937	0.0156187075231	0.0437455381753
t	0.0051481429758	0.00608892876778	0.00556953462883	0.0113285180448	0.111019273962	0.298348967034	0.403568997312	0.0439455751744	0.114982062058
a	0.00249512544027	0.00378891766026	0.00268513327961	0.00570534464327	0.0417268930207	0.130083060345	0.631173532437	0.0481256893915	0.134216354686
s	0.00391233726176	0.00396664869109	0.00361131339654	0.00569058460942	0.0207045427069	0.066057590115	0.679948510812	0.120973514131	0.0951350022287
t	0.00442930561725	0.00484414863036	0.00397188587218	0.00609249156981	0.0140951034356	0.0424933475383	0.441782803604	0.18915870471	0.293132190743
i	0.00152169597332	0.00243784351172	0.00137672607338	0.00247091107627	0.0052579086052	0.0180307935461	0.533172367868	0.108341026437	0.327390698581
n	0.00163586979534	0.00171763153884	0.00134749200044	0.00230267331176	0.0067060811284	0.0257349057154	0.699732689289	0.0895849370123	0.17123770786
a	0.00167723498678	0.00147831656048	0.00133861943575	0.00225111658725	0.0071996517948	0.0280051367385	0.753179663096	0.0836198542041	0.121250409953
g	0.00128918051726	0.00115777830103	0.00111109831418	0.00183740524575	0.0097427476836	0.0485106140795	0.781581621032	0.049839343268	0.104930217318
l	0.00121035970242	0.00139935880034	0.00108008360806	0.00188673549192	0.0108673378945	0.0572023583598	0.588839413677	0.079005767756	0.258508609106
i	0.000459531293807	0.000820071174447	0.000406753762553	0.000836635032973	0.00394423103417	0.0221824386866	0.566504411226	0.0703252625853	0.334520626369
s	0.00310901716094	0.00269473413248	0.00238513784405	0.00301359313666	0.00275383674739	0.0098662342622	0.484737370409	0.173582910862	0.317857085456
ì	0.00405011818031	0.00334723916616	0.00309231203468	0.00385694629889	0.0025291093158	0.00570285982073	0.20820824247	0.490910500287	0.278302638485
a	0.0014258439581	0.00115682286305	0.00108775533389	0.0014303276563	0.00105121528527	0.00219328566024	0.0831922058233	0.526048496762	0.382414029495
</S>	0.00073671888605	0.000594488460025	0.000556625320445	0.00074459028315	0.000560197812635	0.00120928051012	0.0558903119117	0.378262773381	0.561444989748
