 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
i	0.0030214104	0.0005387374	0.0015221821	0.0014777448	0.0029534341	0.006253246	0.01443498	0.05378982	0.19311103	0.21116593	0.1079998	0.40373164
a	0.0013133902	0.00028042207	0.0005574304	0.00031086063	0.0005979893	0.0010696392	0.0013894708	0.003071136	0.0073158266	0.023109812	0.37310132	0.58788276
l	8.4788706e-05	6.235582e-05	8.63226e-05	4.3885902e-05	3.2009346e-05	5.8024987e-05	9.5500036e-05	0.0005130094	0.002988674	0.008448712	0.610818	0.37676877
ì	0.00032219564	0.00065534253	0.0011882093	0.0012205859	0.0006406581	0.0005621853	0.0010953377	0.012190381	0.07494636	0.10845989	0.088390775	0.71032804
o	0.0026232554	0.0010820335	0.00047486887	0.0003495853	0.0006728412	0.0015083819	0.0023297053	0.0045308527	0.059848335	0.09308555	0.44009972	0.39339498
k	8.9859524e-05	4.391344e-05	3.2185657e-05	1.5790998e-05	2.1165843e-05	2.187286e-05	3.90203e-05	0.00043009798	0.0018814029	0.009102505	0.5671079	0.42121428
o	0.000114967945	0.00011837219	0.00021569815	0.00022488323	0.00014894994	0.0002833958	0.0010371305	0.01099294	0.036376227	0.089517705	0.16394764	0.697022
n	5.429454e-05	3.4527417e-05	1.26571495e-05	8.321821e-06	1.2194454e-05	6.4278092e-06	1.971456e-05	0.00027557786	0.00068922195	0.012066762	0.5481801	0.4386402
s	0.0002721721	0.00011795992	0.0001998684	0.00019712602	0.00011051537	0.000258794	0.00080366305	0.009926683	0.06710355	0.12230262	0.118318565	0.68038845
ù	0.004368643	0.0003186354	0.0013168949	0.00092366314	0.0021167113	0.0046721697	0.0066163554	0.0133728925	0.070228	0.29692423	0.35376665	0.24537525
m	0.0009257654	0.0008676378	0.00023686171	0.00028671694	0.00017302974	0.0001438242	0.00036080054	0.0010591409	0.005957481	0.037462816	0.38368925	0.5688366
o	0.00012433637	1.5133147e-05	7.785194e-05	0.00010627793	0.00010829658	0.00021851751	0.00052566756	0.0025042826	0.018603519	0.11221181	0.39840752	0.46709678
s	0.00013628267	4.550862e-05	2.361161e-05	3.3404544e-05	2.2749766e-05	1.0722232e-05	5.0151088e-05	0.00024080582	0.001116153	0.038190827	0.5687868	0.39134303
e	0.0004241559	0.00011922027	0.00022669257	0.00024423844	0.00053720595	0.001333936	0.003757059	0.014166125	0.051580798	0.17582309	0.20729807	0.5444894
b	9.3778224e-05	4.7558315e-05	2.0426505e-05	2.702565e-05	1.951456e-05	6.688877e-06	3.202517e-05	0.00025134164	0.0005983113	0.016600292	0.6492893	0.33301377
e	0.0003295787	0.00013179591	0.0001740071	0.00015801353	0.0001259043	0.0001767318	0.0005748558	0.01021239	0.06801251	0.116445705	0.17732838	0.6263301
n	3.8142218e-05	4.262468e-05	1.2520546e-05	6.143344e-06	1.6532387e-05	6.9649395e-06	4.1924002e-05	0.00023703513	0.00074143306	0.011168896	0.33293495	0.65475285
z	0.00012529956	5.423229e-05	5.608041e-05	4.9688897e-05	0.00010562134	0.00030783634	0.0011165884	0.0073596835	0.017323382	0.073960476	0.16535053	0.7341906
ì	0.0004936467	0.0011876051	0.0003689624	0.00015354468	0.00018758053	0.0002405413	0.00046414524	0.0040251003	0.044550233	0.08777474	0.5081148	0.35243902
n	0.0005643947	0.00015049182	0.00017335186	0.00014598343	0.00022044229	7.96301e-05	0.000560989	0.0013110205	0.010447768	0.11532748	0.5835121	0.28750628
a	0.00023595503	6.2602376e-05	4.1293322e-05	2.8617893e-05	5.0466802e-05	5.384509e-05	0.000121125464	0.0007164247	0.0049189897	0.0654459	0.6917053	0.2366195
</S>	2.5209836e-05	2.3411294e-05	5.7361563e-06	4.768733e-06	9.618428e-06	3.89317e-06	3.7176018e-05	0.00029147835	0.00084533787	0.014214635	0.5628867	0.42165214
