 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
l	3.115359e-05	5.6447763e-05	2.6532158e-05	9.236589e-05	5.9602018e-05	0.00031949367	0.00047961037	0.0064359624	0.013562504	0.6571465	0.32178977
à	0.0006924587	0.001204183	0.00074266345	0.00081407407	0.00096919516	0.0045680795	0.010091836	0.0762687	0.13138738	0.4593408	0.3139206
t	0.00018365604	0.00036403074	0.00051275204	0.0028457185	0.0023692304	0.004552483	0.005686668	0.04108562	0.10226664	0.4750089	0.36512432
o	0.00028934094	0.0005537169	0.0011074682	0.0014846807	0.002494684	0.0021476077	0.0022142425	0.028624922	0.07543359	0.738222	0.14742778
p	3.1974178e-05	7.212766e-05	0.00015373569	0.000271858	0.00043817284	0.0003301653	0.00046163634	0.0029329753	0.15820326	0.39073506	0.44636914
r	8.4606814e-05	8.884095e-05	7.97932e-05	0.00018892967	0.00011772724	0.00016808417	0.0003619866	0.0057170745	0.0076399054	0.87264234	0.11291067
ì	0.00021554089	0.00053916115	0.00073823845	0.0017861257	0.002909827	0.0037541734	0.00418788	0.017959999	0.032490354	0.2000396	0.735379
m	6.190651e-05	0.00015031015	0.00032076638	0.0012635126	0.0010479209	0.0016303569	0.0016508789	0.006276616	0.02970162	0.6771903	0.28070584
a	5.689663e-06	1.788147e-05	1.4123434e-05	3.988299e-05	4.8728987e-05	0.0001145229	0.00030529554	0.0038023156	0.06935148	0.541387	0.384913
k	1.25093575e-05	4.3054122e-05	5.0927392e-05	0.00014750868	0.00013189646	0.00036140115	0.0016330823	0.0034964236	0.16683212	0.4934415	0.33384964
a	7.016545e-06	2.58707e-05	1.0901703e-05	5.3087126e-05	0.00013216214	0.00029529142	0.0008395271	0.0021377257	0.0099426	0.5745718	0.41198406
n	2.939054e-05	2.3951856e-05	2.3804181e-05	7.497833e-05	0.00011600628	0.00032573822	0.0015643914	0.0013135842	0.08363812	0.5211131	0.39177695
a	4.9045964e-05	0.00011897824	4.791594e-05	0.00037591383	0.0008058667	0.0016480471	0.0034630292	0.014696782	0.070553906	0.46906245	0.43917805
f	1.11423915e-05	1.742743e-05	1.4605918e-05	5.4398195e-05	0.00022312801	0.00041361025	0.00074147	0.00067410833	0.054103155	0.53047186	0.41327515
à	4.4446504e-05	5.12879e-05	3.1889114e-05	0.00012237282	0.00028618236	0.00062317506	0.0012596841	0.0032680153	0.014295902	0.31927556	0.6607415
n	4.138802e-05	0.00013487827	6.012636e-05	0.00055367895	0.00073322956	0.0014702525	0.0025405202	0.0069687534	0.026094822	0.5954529	0.36594948
e	2.2537613e-05	3.1621803e-05	1.661929e-05	0.00018089425	0.00013539886	0.0006300669	0.0008999009	0.004760319	0.036708876	0.45051214	0.50610167
</S>	2.4324012e-05	3.1859592e-05	3.8721813e-05	0.000107528904	0.0004525571	0.00084668584	0.0031337496	0.0017160864	0.061156265	0.49993813	0.43255413
