 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
r	0.04070768	0.11643003	0.052935295	0.07990519	0.044481136	0.0612689	0.047498193	0.04048944	0.041791897	0.045693833	0.04542733	0.067853995	0.3155171
o	0.021091705	0.072328575	0.03778386	0.04870767	0.02529714	0.039257035	0.029090116	0.019776259	0.019999288	0.04434779	0.09271682	0.1233086	0.4262952
n	0.012912423	0.022274813	0.014769061	0.01690978	0.014503989	0.015710298	0.012985598	0.015649553	0.017831244	0.03290731	0.03474167	0.09806957	0.6907347
t	0.05003139	0.062030848	0.07497949	0.06441031	0.03788868	0.03244739	0.028757365	0.013780766	0.013788664	0.014132291	0.020800807	0.13616045	0.45079157
a	0.06499974	0.10705287	0.06597711	0.07141015	0.0652527	0.06727988	0.065337084	0.065121844	0.06552378	0.067231596	0.06727459	0.07684881	0.1506898
m	0.002709526	0.0044045914	0.0029866616	0.0028542252	0.003427186	0.0041766525	0.0013429855	0.0037537715	0.0043224995	0.009361657	0.01362987	0.058398567	0.8886317
e	0.0052565862	0.007923696	0.0033560481	0.0042433287	0.002382347	0.003107024	0.0024622336	0.0020267577	0.0020527658	0.0029787475	0.019195387	0.17558384	0.76943123
m	0.00021460981	0.0005692986	0.0006126677	0.0003383279	0.0004428067	0.0004384165	0.00021662681	0.00020186602	0.00031287738	0.0008039345	0.0057944236	0.14885858	0.8411955
e	0.0007590626	0.0011432862	0.00061730365	0.00069282146	0.00038211004	0.00054125465	0.00040109974	0.00029093845	0.00031897228	0.0006524685	0.008007213	0.14733475	0.8388587
a	6.4216285e-05	0.0003533946	0.00039114236	0.00013771217	0.00020778614	0.00014555476	0.000111654466	5.648302e-05	7.796299e-05	0.00023328506	0.007879565	0.429767	0.56057423
</S>	4.2351443e-05	8.1291306e-05	0.000116318566	6.1448685e-05	0.00016209859	5.8042395e-05	3.7702113e-05	1.9027259e-05	2.8898918e-05	7.6171185e-05	0.0011626289	0.47777992	0.5203741
