 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
è	0.055257957	0.055037186	0.055034254	0.055040464	0.055061255	0.05504332	0.055712976	0.055643268	0.055334356	0.062110696	0.16505286	0.084793754	0.19087762
n	0.037646893	0.037995145	0.03772447	0.038159307	0.038247768	0.037927832	0.049147055	0.03933273	0.040580567	0.08422616	0.09553064	0.043794747	0.41968668
t	0.05654619	0.056851555	0.056598037	0.056994956	0.056958392	0.056785922	0.057664376	0.05671275	0.05666755	0.058588274	0.058938153	0.06371528	0.30697852
e	0.06425467	0.06428209	0.064262666	0.06429651	0.064295575	0.06427777	0.06474081	0.06437426	0.06543267	0.067560576	0.06616105	0.06901093	0.21705045
e	0.024700714	0.024346244	0.024545278	0.02429199	0.02501292	0.024386734	0.026134772	0.03151157	0.025032906	0.05624925	0.10154621	0.046907067	0.5653343
s	0.01933196	0.018066185	0.01814971	0.01803206	0.018465683	0.018087478	0.01985795	0.022579273	0.018591719	0.042018466	0.195214	0.13748766	0.45411786
a	0.03612768	0.034811996	0.03457882	0.03491829	0.03492005	0.034768466	0.049116913	0.035790894	0.03921787	0.08729064	0.29553548	0.07930779	0.20361517
l	0.0062990272	0.0060027516	0.006089036	0.0059876433	0.0063982555	0.006042595	0.01727734	0.011347616	0.012889796	0.038377367	0.3353224	0.17524914	0.37271702
l	0.016834168	0.016474696	0.01641635	0.016517034	0.016573608	0.016481912	0.024599737	0.018379143	0.019287266	0.063420735	0.44561747	0.13377184	0.19562612
i	0.028787695	0.028471438	0.028577665	0.028456995	0.028994408	0.028526822	0.06448316	0.035452694	0.044953384	0.103330664	0.2967793	0.05087823	0.23230758
m	0.002009711	0.001684209	0.0017729523	0.0016646159	0.0019948464	0.0017282019	0.0027894038	0.004316444	0.0020274406	0.016929157	0.017278407	0.35078427	0.59502035
o	0.0042240517	0.003934573	0.0039927927	0.0039209663	0.0041402504	0.0039559836	0.0056745075	0.006866819	0.004749632	0.0306982	0.6020362	0.10607539	0.21973065
n	0.0006696075	0.0006073809	0.00061229325	0.0006152932	0.0007800271	0.0006138142	0.002606148	0.0022167503	0.0015730406	0.01688767	0.054582566	0.39542145	0.522814
ò	0.0026359847	0.0022515573	0.0024033461	0.002238825	0.003340957	0.0023009356	0.0109606795	0.010657063	0.0071419594	0.030609338	0.28924108	0.10943317	0.52678514
m	0.0021886737	0.0041716015	0.00370887	0.004176952	0.006343985	0.004216911	0.02025349	0.018694412	0.008549683	0.056773983	0.05490226	0.11688607	0.69913304
à	0.003157223	0.0034423373	0.0031665151	0.0036121048	0.00356163	0.0033800842	0.007744731	0.003815409	0.009397244	0.035841674	0.04686101	0.12478908	0.7512309
i	0.0006796186	0.0008452495	0.0009670854	0.00075070583	0.001979724	0.00092788244	0.0073459386	0.005026208	0.0028480622	0.01330042	0.009178029	0.21586947	0.74028164
</S>	0.00014209545	6.70814e-05	8.2096e-05	5.9410253e-05	0.00016747917	7.4060044e-05	0.0007513795	0.0002997769	0.0002325514	0.0025963888	0.008565335	0.5909996	0.3959627
