 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.06638425	0.066505715	0.06654454	0.066414036	0.06656266	0.0670217	0.06647964	0.06703182	0.0737556	0.07463326	0.088727705	0.08523633	0.14470269
a	0.044143148	0.050127715	0.044301048	0.042456813	0.043602545	0.04236201	0.042004168	0.04272981	0.051472984	0.10772279	0.24223976	0.084330514	0.16250668
d	0.038330782	0.04544256	0.03779455	0.03610932	0.037040666	0.035967637	0.035693944	0.036542326	0.049124736	0.12351531	0.25306407	0.09499178	0.17638233
r	0.060398966	0.06177965	0.062626846	0.06052365	0.062117297	0.0601282	0.060061447	0.06030425	0.06390777	0.08822069	0.16067319	0.076562785	0.12269527
e	0.07492143	0.07492275	0.0752371	0.07499149	0.07518758	0.07496202	0.07495905	0.07499463	0.076165274	0.075620316	0.07548416	0.07822394	0.09433032
f	0.039440777	0.039880943	0.039870627	0.039629653	0.040204745	0.044553988	0.039707556	0.0433354	0.047641117	0.065001786	0.1143158	0.10423959	0.342178
f	0.051450633	0.052085765	0.052348983	0.051492263	0.05214425	0.05148401	0.05146175	0.05191806	0.06504759	0.086511135	0.15776086	0.121146746	0.15514801
ì	0.052464146	0.052512072	0.053065117	0.052607592	0.05301927	0.05309432	0.053634178	0.055156518	0.105097264	0.08575753	0.06877566	0.13294066	0.18187562
m	0.028116409	0.028258557	0.045709457	0.033136934	0.04380643	0.031753026	0.029715069	0.032322824	0.05610225	0.059746098	0.060974386	0.06483972	0.48551884
m	0.064877935	0.06569691	0.06958533	0.06571505	0.068757385	0.06498311	0.06512242	0.065490976	0.0679086	0.071356155	0.07338336	0.08717548	0.16994728
u	0.07561997	0.0756239	0.075822294	0.0756647	0.0757914	0.07566008	0.07563475	0.075659275	0.07588647	0.075899325	0.07633411	0.076994404	0.08940929
e	0.033617873	0.034570627	0.034872796	0.03407799	0.035561822	0.04434403	0.03422821	0.041785102	0.054181054	0.086327076	0.14396934	0.12961009	0.292854
t	0.023639858	0.027265703	0.025988512	0.023233721	0.025420096	0.024904	0.02276026	0.024793964	0.038908392	0.08743791	0.27367863	0.1123126	0.2896563
i	0.025156617	0.025602657	0.031177059	0.026505165	0.030292813	0.025913209	0.030240094	0.035000317	0.077213846	0.11940662	0.1636681	0.180269	0.22955444
n	0.013182745	0.013801966	0.016842486	0.014120091	0.01688193	0.019418754	0.019440236	0.030551882	0.057087835	0.11769033	0.19962238	0.17083532	0.31052405
è	0.028457858	0.033541575	0.04895747	0.033606406	0.04617622	0.029393299	0.029094178	0.030675722	0.059410308	0.07792209	0.118746236	0.13216138	0.3318572
c	0.016579648	0.016947966	0.045060873	0.034874417	0.045067266	0.032829817	0.032159112	0.047041252	0.06887405	0.09969117	0.13345435	0.20398712	0.22343296
h	0.012043139	0.013050789	0.026274184	0.017834328	0.02515258	0.014265119	0.014863758	0.016861731	0.03757727	0.06668639	0.065271206	0.17011723	0.5200023
i	0.047746908	0.047782	0.053195998	0.048999984	0.052383814	0.048525386	0.04861836	0.049485788	0.07836588	0.06584926	0.05782121	0.11775668	0.28346872
e	0.0065740077	0.008462222	0.010499899	0.007822549	0.011979191	0.021492388	0.008474142	0.022538988	0.062428493	0.08632171	0.060312267	0.1912442	0.5018499
s	0.0036492497	0.0060789688	0.006359314	0.003924926	0.0060494654	0.0061103934	0.0031902213	0.006295841	0.015955582	0.07517376	0.11656547	0.26970294	0.48094383
t	0.0067341086	0.008842896	0.014209828	0.009713547	0.013505507	0.008073632	0.010703667	0.01453631	0.025294442	0.1049689	0.21063468	0.32875106	0.24403143
è	0.0104290405	0.011281731	0.01669441	0.0122203315	0.017207047	0.021552298	0.026851503	0.04865167	0.064088315	0.12767226	0.16136478	0.25806567	0.2239209
c	0.0025754543	0.005048018	0.013806311	0.010446077	0.019181259	0.036068045	0.030393338	0.08404759	0.08601207	0.057758395	0.05378409	0.15583427	0.44504505
e	0.0024815404	0.003126711	0.0062491205	0.005147531	0.0060688383	0.004123039	0.004452432	0.0058238544	0.016851153	0.030665023	0.030839868	0.33038133	0.5537895
p	0.0004335844	0.0011424054	0.002895199	0.0018467236	0.0034678597	0.003032689	0.0029947096	0.007878204	0.01294702	0.012771616	0.00931347	0.23690426	0.7043723
l	0.0051805726	0.005973611	0.009188441	0.006552596	0.00501838	0.0048385602	0.0043739793	0.006080898	0.011542998	0.04764071	0.081113905	0.48199865	0.33049673
ò	0.0069280737	0.0074642845	0.018536957	0.013896698	0.018594336	0.01445437	0.012086141	0.01894287	0.031755865	0.07515546	0.15777998	0.23370537	0.39069963
n	0.00051772076	0.0013423329	0.0050204066	0.0029744585	0.0047006966	0.008658116	0.0061828014	0.03786085	0.050341595	0.08821078	0.08686711	0.22183461	0.48548853
n	0.0013909703	0.0016576111	0.0017871062	0.0014715188	0.0012787374	0.0015098344	0.0020745457	0.0033027402	0.009792424	0.044877924	0.06520886	0.38702714	0.4786206
i	0.00019359028	0.00025129554	0.00068435573	0.0005858883	0.00081758655	0.0018608324	0.0015087348	0.0055978782	0.013218655	0.017550394	0.015184198	0.59471756	0.347829
</S>	2.4350842e-05	4.491055e-05	0.000112807924	8.3649094e-05	7.955952e-05	0.000107206564	0.00030833372	0.0010643398	0.00075857644	0.001808208	0.013521672	0.5804762	0.40161023
