 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
p	0.062879674	0.06342576	0.06288432	0.06294653	0.06332238	0.06324291	0.06301044	0.06878028	0.06325676	0.063220575	0.06326377	0.063311085	0.06997132	0.06559666	0.10088755
à	0.05316356	0.08133069	0.057599675	0.056494772	0.1011121	0.09479974	0.07376413	0.07760718	0.052701443	0.052962072	0.05270442	0.053216394	0.065155044	0.055742778	0.071646005
m	0.050256103	0.050303206	0.055974167	0.054767914	0.101876095	0.09579271	0.07414688	0.09904115	0.050368644	0.050679564	0.05035024	0.050515812	0.051277347	0.051514424	0.11313564
e	0.053071592	0.056270085	0.056653123	0.055868577	0.09355091	0.08760814	0.06933141	0.07372388	0.053062525	0.05325708	0.05325761	0.059362542	0.06743465	0.08230896	0.08523889
s	0.0627712	0.06281504	0.06286303	0.06292868	0.064617634	0.0642489	0.06332814	0.06908627	0.063285924	0.06324205	0.063264586	0.06298353	0.06367327	0.06404784	0.10684391
i	0.044670295	0.046471447	0.047299124	0.046734415	0.07577114	0.07101772	0.056779936	0.063062824	0.044674143	0.044829052	0.04558311	0.07077049	0.07255513	0.13164446	0.13813673
t	0.05790426	0.058005866	0.05797264	0.058131956	0.059684254	0.059363086	0.058454297	0.07669096	0.058949854	0.058853958	0.058923014	0.058449037	0.06018803	0.061285574	0.15714319
à	0.036654796	0.039863545	0.0402046	0.039446432	0.07137902	0.06704932	0.05208318	0.0928277	0.0366828	0.036878757	0.037372474	0.055974077	0.06752346	0.11263603	0.2134238
l	0.04290196	0.042901404	0.04778536	0.046894338	0.08710336	0.08219212	0.06368016	0.15337783	0.043794744	0.043982323	0.043942776	0.044963613	0.044521283	0.052212853	0.15974587
a	0.053888425	0.05663769	0.057600927	0.05678904	0.095489524	0.08941985	0.07067527	0.074505545	0.053884808	0.054088157	0.054036185	0.05911414	0.06295366	0.07859507	0.0823217
s	0.053948652	0.053967506	0.054235514	0.05454491	0.05985223	0.058737323	0.055763394	0.07168645	0.05616543	0.05597251	0.056057252	0.05467707	0.056035787	0.058350965	0.200005
s	0.032861866	0.03564505	0.039081637	0.037811834	0.07525704	0.07163227	0.056021772	0.06634083	0.032887448	0.03326938	0.034550525	0.07412669	0.07739831	0.13108136	0.20203403
a	0.06524473	0.06524866	0.06541	0.06537657	0.06799711	0.067416295	0.06608225	0.06837954	0.06526544	0.06527231	0.065276094	0.06557889	0.06555148	0.06692127	0.07497937
ò	0.046013165	0.04595633	0.046066623	0.04692538	0.0498903	0.049311314	0.047146108	0.06677231	0.051162682	0.050683495	0.05089087	0.047419947	0.050280172	0.055598292	0.29588303
l	0.030161528	0.046330903	0.05633458	0.05290025	0.08473091	0.083985806	0.07759676	0.15775959	0.031177726	0.033442337	0.030903842	0.031155685	0.04133013	0.03755424	0.20463577
i	0.04437017	0.07054844	0.0525839	0.050752763	0.101323865	0.096423574	0.07561205	0.08779165	0.043988988	0.04446903	0.04407946	0.047201075	0.076029815	0.06178281	0.103042364
m	0.040567692	0.040875044	0.041776937	0.04210556	0.058788937	0.05582598	0.04702744	0.098214954	0.044036686	0.043781787	0.043961257	0.042442374	0.045653854	0.051423024	0.3035184
a	0.04474596	0.06990119	0.049519435	0.048379887	0.09045306	0.0850782	0.06583037	0.07566931	0.044370618	0.044638958	0.044623807	0.051293	0.09270745	0.083178096	0.10961058
t	0.034383778	0.034793146	0.03480902	0.03551873	0.04340058	0.041918654	0.03732304	0.0717371	0.039093357	0.038681436	0.038905133	0.03625629	0.040896468	0.0468625	0.42542076
o	0.0168724	0.018476708	0.023050118	0.021927191	0.04351912	0.042571213	0.035455994	0.098165795	0.017068263	0.017463764	0.019378575	0.060400587	0.09879829	0.15214625	0.3347057
n	0.026290493	0.026899893	0.027252883	0.028381096	0.04185644	0.040140208	0.03249342	0.091202304	0.033950888	0.03330626	0.034081426	0.031905342	0.038017467	0.061095	0.45312682
a	0.029397985	0.0805421	0.04888324	0.045206264	0.075176485	0.07423057	0.06796372	0.118980564	0.027049163	0.028806778	0.026931949	0.02867902	0.056977283	0.041061245	0.2501136
d	0.027808273	0.036713295	0.029004984	0.03008168	0.046945803	0.044542987	0.035386164	0.09646929	0.035340164	0.034849573	0.035434954	0.03372347	0.08047174	0.076680705	0.3565469
e	0.024795907	0.03783654	0.040213227	0.03766885	0.06777115	0.06684815	0.059539407	0.15103096	0.02497643	0.026056247	0.02530563	0.031955678	0.10869607	0.09908835	0.1982174
r	0.019101862	0.02113014	0.023173198	0.023406249	0.0455289	0.04475012	0.035520684	0.10527227	0.02453044	0.024395145	0.025163734	0.02665514	0.038400535	0.06063223	0.48233932
f	0.016797662	0.018710203	0.034272473	0.032233	0.04818146	0.048152395	0.045528144	0.12275814	0.01727899	0.019000655	0.01767917	0.031411886	0.07156918	0.172148	0.30427864
ò	0.04861886	0.048552617	0.04977877	0.049879935	0.06622675	0.06319448	0.05474403	0.11975749	0.05074129	0.050601188	0.050800163	0.0505942	0.05102721	0.060706023	0.18477696
m	0.013058251	0.012722769	0.03227384	0.03582558	0.03784288	0.039084136	0.037053984	0.09223132	0.024319923	0.030111052	0.023573888	0.03897206	0.062231585	0.07517446	0.4455243
u	0.033867847	0.052092064	0.043140955	0.04121853	0.0831185	0.07995789	0.06456816	0.07222943	0.033656962	0.034234144	0.034398563	0.0563021	0.06694493	0.11303242	0.19123752
è	0.015969858	0.016101303	0.018185725	0.020242283	0.035357796	0.034798894	0.026193663	0.06654971	0.028068807	0.027317679	0.027562073	0.020115025	0.02706597	0.04565102	0.5908202
t	0.016813105	0.03532816	0.046442702	0.04685494	0.048505526	0.049429473	0.04942257	0.13919953	0.022480989	0.035330232	0.019834662	0.023304282	0.09250076	0.08365117	0.2909019
e	0.012759918	0.016470777	0.03455157	0.03386692	0.037452072	0.037683398	0.037315402	0.095917016	0.01409522	0.020105835	0.014771505	0.044413183	0.06630953	0.09363658	0.4406511
s	0.010528978	0.01048969	0.018825952	0.023503467	0.02929749	0.034197424	0.030864054	0.082750015	0.027399376	0.028020173	0.030287512	0.027423114	0.038624402	0.089389965	0.51839834
e	0.010088156	0.018825296	0.02513396	0.0243587	0.029021965	0.029407287	0.028786693	0.079488	0.010575111	0.013480752	0.013901877	0.048452366	0.10120314	0.11340754	0.45386913
n	0.0062297173	0.006883224	0.010685798	0.015333029	0.016959576	0.020628314	0.017806139	0.048451424	0.019205287	0.019755242	0.021326559	0.019491483	0.036141753	0.08721897	0.6538835
a	0.020562427	0.05173228	0.04120375	0.038474683	0.04329662	0.043314856	0.042881582	0.10702926	0.016220242	0.02237464	0.015351347	0.018251214	0.06195404	0.053282693	0.42407036
r	0.0028579463	0.0062381807	0.00482894	0.006577268	0.008078843	0.009180942	0.008113652	0.023955304	0.00807082	0.008608393	0.009048963	0.009129751	0.049092226	0.10560682	0.740612
t	0.006350408	0.012992001	0.01705502	0.016789518	0.018335713	0.018671038	0.0186872	0.052871	0.0071503953	0.010377269	0.007337916	0.025369506	0.13697115	0.31642374	0.33461803
i	0.014096354	0.0139509635	0.03128513	0.031616814	0.041124664	0.044549007	0.04385537	0.11870454	0.020477211	0.02275525	0.022329684	0.03704542	0.03548853	0.16424449	0.35847658
</S>	0.0008416889	0.0006749385	0.0006742015	0.0022696557	0.0020162924	0.0030822146	0.0016921839	0.006942338	0.0018191492	0.0020995948	0.002030733	0.0061454317	0.010546578	0.09175533	0.8674097
