 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
p	0.032880142	0.032428473	0.03489163	0.114581175	0.03567951	0.054273672	0.033055	0.042000026	0.060365114	0.15772812	0.034397077	0.06182181	0.13132788	0.17457034
l	0.04141602	0.04816589	0.042979717	0.041574687	0.040245704	0.1159041	0.044442087	0.11183749	0.04174492	0.045300964	0.04147872	0.052440144	0.068003505	0.26446602
è	0.06767264	0.06769542	0.06774916	0.070215255	0.067720935	0.090016864	0.06774827	0.07805302	0.06836877	0.07602965	0.06776709	0.068738386	0.06926646	0.072958134
o	0.020000748	0.021821672	0.025702605	0.0698164	0.02171008	0.063383944	0.026950357	0.059545893	0.04647693	0.09977236	0.023863291	0.036729325	0.15621439	0.32801205
k	0.011332857	0.011570582	0.012957507	0.048973326	0.013372147	0.035767656	0.011643995	0.028108492	0.030538611	0.060629208	0.013472133	0.08775081	0.27901015	0.35487255
a	0.03494543	0.037966292	0.0361375	0.03608956	0.03447244	0.09823941	0.037102535	0.09369387	0.036780648	0.04124366	0.036179956	0.05992915	0.073309064	0.3439105
e	0.005280933	0.0054260786	0.006208169	0.020719197	0.005938305	0.017157553	0.006241978	0.015731568	0.018359413	0.03032684	0.007677783	0.036332455	0.213644	0.6109557
m	0.0016738062	0.0029898998	0.0017985385	0.0054255663	0.0014684375	0.004263088	0.0017863308	0.0038555246	0.005681053	0.011703944	0.0027845579	0.06321471	0.42155132	0.47180325
è	0.008351544	0.010207176	0.008008794	0.013368351	0.007857913	0.021428986	0.00801459	0.020002192	0.016999578	0.041665282	0.014206616	0.12833317	0.30742353	0.39413235
c	0.0014064269	0.0029929155	0.007244514	0.009912139	0.003272811	0.009341635	0.01084344	0.012217912	0.03949241	0.024465742	0.018676339	0.06804947	0.46323523	0.32884908
h	0.0007312597	0.0014455962	0.0015910957	0.0011178838	0.00073203276	0.0021641222	0.0017964949	0.002161105	0.0014558168	0.0021558958	0.0015481617	0.010127083	0.3334211	0.6395523
i	0.002860565	0.0032627035	0.0045886473	0.01316857	0.0035782428	0.010376281	0.0045569087	0.008908088	0.012904941	0.016477652	0.004995041	0.02253718	0.5053083	0.3864769
</S>	5.305795e-05	0.000102507096	0.00011608887	5.5180848e-05	5.721622e-05	0.00018690509	0.00018790648	0.00024670805	0.00023541258	0.00013992045	0.0013362882	0.020124685	0.37631682	0.60084134
