 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
r	0.057926264	0.056525983	0.061803013	0.10568617	0.056588806	0.056318197	0.056511752	0.05684697	0.056246746	0.057604894	0.07457955	0.06939444	0.061353922	0.059586704	0.11302662
a	0.065446764	0.065447964	0.065681815	0.06878208	0.0654616	0.06544916	0.06545646	0.06545885	0.06544986	0.06547993	0.06667947	0.06713387	0.06697472	0.06656078	0.07453664
z	0.041373573	0.042557232	0.04363324	0.04423983	0.041381374	0.042201474	0.04228982	0.04299087	0.043269448	0.046280704	0.097125724	0.15194866	0.12239953	0.05517177	0.14313678
z	0.056459673	0.05357285	0.05352056	0.060376573	0.052985277	0.052975457	0.05302192	0.05317067	0.05302196	0.05332386	0.06292993	0.08310215	0.14071096	0.066821344	0.10400674
a	0.06505121	0.06508562	0.065139264	0.065469444	0.06505364	0.065080255	0.06508537	0.06513544	0.06510772	0.06526308	0.067671776	0.06886248	0.06804645	0.067228034	0.07672021
m	0.023794778	0.027756503	0.030666975	0.025145454	0.023809288	0.02627125	0.026414769	0.027096711	0.029974729	0.0352465	0.12889507	0.17976648	0.14093131	0.0925201	0.18171005
à	0.057024896	0.047904402	0.046076454	0.047668405	0.04580559	0.045875184	0.045955755	0.046369895	0.046007853	0.046733577	0.05880468	0.10644635	0.21510711	0.06848673	0.07573315
i	0.014062674	0.014741504	0.029682048	0.03988434	0.016872345	0.025852628	0.029802427	0.038785387	0.020109637	0.04480819	0.072124474	0.13320793	0.14088047	0.07414573	0.3050402
è	0.017163444	0.019887837	0.023303416	0.028884467	0.017009698	0.018949926	0.01917235	0.020740155	0.021548092	0.02885542	0.12724636	0.18574947	0.12855627	0.0715637	0.27136937
n	0.026215844	0.022110455	0.04312805	0.05825192	0.02335392	0.021432986	0.022809032	0.023944687	0.021282474	0.027950902	0.065417185	0.1264813	0.1473203	0.04944074	0.32086027
a	0.05427162	0.043731444	0.06622224	0.11110168	0.04338709	0.0413867	0.042343825	0.041873276	0.041217707	0.042829104	0.062301572	0.060398117	0.055995453	0.059223678	0.2337165
n	0.010318966	0.011955498	0.017239915	0.025215521	0.0103482315	0.01404972	0.015281248	0.022820802	0.014175252	0.035454046	0.09911809	0.16534159	0.1922223	0.080898866	0.28555998
g	0.041855253	0.024963409	0.025499254	0.040763482	0.015927944	0.015280578	0.015767546	0.01661187	0.0151865855	0.018300278	0.04277887	0.08879612	0.12147457	0.03673756	0.4800567
r	0.017124536	0.01732613	0.04202901	0.04635178	0.023462392	0.027291602	0.03460999	0.042719442	0.021251656	0.050106946	0.068537995	0.13099317	0.18664803	0.09782122	0.19372611
à	0.014144852	0.014061473	0.027029939	0.039072774	0.015444497	0.014129687	0.014809207	0.014583942	0.014075041	0.015696427	0.07577195	0.08509727	0.06570016	0.07550361	0.51487917
m	0.0025104887	0.005723892	0.0143411895	0.006974677	0.005059578	0.009168202	0.014000021	0.01807059	0.00924015	0.025784481	0.053494833	0.10532513	0.17889719	0.27892378	0.2724858
m	0.006642319	0.004690518	0.0099111935	0.0114312405	0.0053648967	0.004208589	0.0048449086	0.0046175607	0.004238015	0.0055987593	0.041979697	0.062561944	0.09247853	0.19720261	0.54422927
a	0.011916013	0.012107004	0.02086543	0.033030696	0.01271475	0.012177718	0.012576786	0.016114464	0.01221817	0.014368741	0.04328216	0.08062161	0.068354584	0.1459383	0.50371355
u	6.647432e-05	0.0001955131	0.0004851067	0.00081527146	6.887521e-05	0.00024951788	0.00029609105	0.0011125207	0.00025083308	0.0007218156	0.0016015952	0.004053557	0.009658772	0.6784214	0.30200267
d	1.3827391e-05	5.8921323e-05	8.952338e-05	5.04099e-05	7.2546486e-06	2.4702325e-05	3.689228e-05	6.78199e-05	3.3368997e-05	6.839446e-05	0.00016704893	0.0025660794	0.0070287823	0.789892	0.19989493
e	0.000647465	0.00047380503	0.0006399386	0.0005981177	0.00034797066	0.00042532067	0.0006004152	0.000694449	0.00036373272	0.00083349063	0.0064874073	0.08875603	0.17704417	0.18162143	0.54046625
r	2.1804159e-05	7.9091726e-05	5.586631e-05	5.7556204e-05	1.4563609e-05	3.049717e-05	3.31601e-05	0.00018628621	0.00010187239	9.89402e-05	0.00025791407	0.0025130527	0.0059340806	0.7271881	0.26342714
f	0.00022047847	0.00021836146	0.00023732167	0.00017154578	0.0001507324	0.00023115202	0.0003437379	0.00028674424	0.00021373562	0.0005219875	0.003997348	0.05398613	0.1781765	0.23794031	0.52330387
ù	2.6382982e-05	0.00010687524	0.00017054388	0.00013227282	0.00011314671	0.0003056577	0.00038479728	0.0005692036	0.0003090313	0.00038117703	0.001727835	0.007383068	0.05331562	0.48319733	0.451877
m	0.00015357225	0.0006161595	0.00077135564	0.00095192454	0.0007880567	0.0010164931	0.0007476788	0.0033750653	0.0032965895	0.0034921933	0.0033837475	0.004048989	0.0054891175	0.8725269	0.09934221
m	2.142488e-05	5.110193e-05	3.954779e-05	2.11421e-05	1.07946835e-05	3.1848995e-05	5.0990693e-05	0.00012783837	6.238288e-05	0.00029999763	0.0012604399	0.016287817	0.057486705	0.62069315	0.30355477
u	3.2959215e-06	1.3067661e-05	2.5320123e-05	2.3112529e-05	6.25134e-06	2.7338263e-05	3.7960886e-05	7.8587575e-05	2.7982489e-05	8.2706734e-05	0.00046198638	0.0027227385	0.020912012	0.7103163	0.26526135
</S>	3.5134926e-05	0.00012312805	7.247186e-05	6.397615e-05	7.2000665e-05	6.649391e-05	4.959792e-05	0.00022683773	0.00022397093	0.0002725683	0.0002850378	0.002316336	0.029759811	0.5171045	0.44932815
