 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
è	0.058275428	0.058392435	0.058816027	0.06890559	0.08276607	0.06022914	0.058525518	0.08804994	0.07162818	0.08120103	0.07728561	0.23592508
n	0.028749932	0.028893543	0.029631432	0.042353038	0.054628007	0.03229523	0.030107843	0.041494425	0.034677006	0.040965214	0.044678435	0.5915259
a	0.0559606	0.056307666	0.05730209	0.08243793	0.10643976	0.060791343	0.055892456	0.059607025	0.058182314	0.059354126	0.064550504	0.28317413
o	0.009848546	0.009671474	0.010157079	0.009918962	0.010222806	0.013062655	0.01450134	0.022494206	0.014779999	0.024039118	0.058930244	0.8023736
m	0.0041111982	0.0038611947	0.0028442713	0.0034147159	0.004125135	0.0033883315	0.0037539154	0.006062468	0.0066547957	0.056545928	0.14422795	0.76101005
a	0.024267534	0.02278491	0.019386256	0.019524725	0.020200869	0.019698981	0.022734914	0.03169333	0.055647597	0.19246233	0.3148703	0.25672832
r	0.00070155883	0.0006286143	0.0008011626	0.0009973873	0.0012469684	0.0024615647	0.0022564128	0.0058305305	0.007880369	0.09698883	0.5520739	0.32813272
è	0.008162687	0.008164113	0.009010345	0.015519169	0.019132152	0.013351708	0.011893252	0.03915388	0.028291063	0.0694059	0.3421307	0.43578506
i	0.00079184165	0.00068680296	0.0016620054	0.0017515797	0.0015781508	0.004774601	0.0027915603	0.019883204	0.022510542	0.088396095	0.25532386	0.59984976
k	0.000311165	0.00018986844	0.00029750698	0.00031478907	0.00023709351	0.0005593097	0.00061486964	0.004627596	0.005562635	0.040216394	0.44721487	0.49985382
a	0.0013754293	0.0012827156	0.0011231238	0.0019826961	0.0022526481	0.002247032	0.0020123844	0.0068934974	0.0077000456	0.05609998	0.4356334	0.48139703
è	1.925374e-05	1.4820261e-05	3.9843955e-05	2.6277094e-05	1.0854932e-05	0.00011608137	0.00012197961	0.00054270943	0.002325746	0.014407188	0.7099839	0.27239132
p	8.528256e-05	0.000112054135	0.00021426982	0.00013316864	6.3129475e-05	0.00043869085	0.00030813334	0.0028906076	0.0069235982	0.029377239	0.57905245	0.3804014
l	6.507823e-05	0.0001289877	0.000106248706	7.497663e-05	6.177499e-05	0.00020765618	0.00015104211	0.0013226188	0.0018068352	0.01878947	0.8474611	0.12982418
è	9.9329645e-06	1.2637908e-05	3.9905513e-05	4.6276902e-05	4.4096247e-05	0.00016800921	0.000121637466	0.0006222741	0.0021578686	0.045065574	0.46278808	0.4889238
o	0.00015561465	0.0001582678	0.0006293609	0.0006807705	0.000711186	0.00063873775	0.0018221941	0.0046416037	0.0037712837	0.017465735	0.55549014	0.41383505
s	3.499832e-05	4.756454e-05	3.0472094e-05	3.154107e-05	6.857143e-05	4.460939e-05	5.4464203e-05	0.00014981035	0.0013149935	0.083579905	0.7348298	0.17981336
a	5.1696403e-05	6.7646964e-05	0.00011649831	7.631946e-05	6.726676e-05	0.00044864227	0.00028768886	0.0017256417	0.0050964896	0.047321133	0.39177778	0.5529632
p	2.4711451e-05	2.5474174e-05	5.767808e-05	4.321665e-05	5.8447647e-05	2.7764841e-05	9.9498866e-05	0.00021178118	0.001108601	0.079499915	0.4468847	0.47195822
o	2.9930272e-05	4.2038562e-05	5.1475196e-05	4.4293934e-05	2.0253361e-05	8.467334e-05	0.00010531519	0.002004818	0.0038814205	0.014596112	0.7842708	0.19486877
r	2.378459e-05	3.3745935e-05	7.8279285e-05	3.6198995e-05	5.330685e-05	5.5022596e-05	0.00011707454	0.00024241897	0.00074219896	0.06212091	0.33133787	0.6051592
ì	9.074586e-05	9.3668605e-05	0.00013438845	7.104496e-05	4.815121e-05	0.0004097397	0.0003256577	0.002185763	0.009678451	0.06421424	0.23665549	0.6860927
t	0.00011539777	6.603439e-05	0.00011957659	9.4119096e-05	6.308339e-05	0.000113543385	0.00016254088	0.0013966195	0.0019125942	0.021555547	0.5451224	0.42927858
o	2.5941323e-05	2.4793475e-05	9.775552e-05	3.8907718e-05	4.5757268e-05	0.00018679979	0.00023777223	0.0005741916	0.0023176605	0.06578978	0.6966998	0.23396087
</S>	5.127656e-05	2.7801214e-05	3.7186317e-05	3.5046134e-05	0.00013971045	2.037784e-05	0.00012407491	0.00018860464	0.002376231	0.13075477	0.48436734	0.38187763
