 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
h	0.0053790333	0.012726113	0.02787481	0.0042792084	0.009809339	0.014484916	0.052845873	0.05536278	0.28189695	0.15258779	0.38275316
i	0.004791693	0.004904611	0.01120078	0.004882628	0.014086054	0.018169668	0.081715785	0.04695562	0.09462213	0.10604022	0.61263084
o	0.0002147986	0.00038841105	0.0006519019	0.00068045396	0.0017780727	0.0023549132	0.013322484	0.012056089	0.015029852	0.43786204	0.51566094
l	0.00011789113	0.000119516735	0.00030639788	0.00031357538	0.0010265359	0.0003204326	0.0043573016	0.018538237	0.008949508	0.7726603	0.19329026
ù	0.002034806	0.0031725636	0.008786326	0.0012846715	0.0042836554	0.003790795	0.010170553	0.041810285	0.2783257	0.22680728	0.41953334
s	0.00045318436	0.0014356347	0.00127143	0.004043073	0.008803849	0.006898779	0.051937893	0.0869979	0.13175157	0.27774012	0.4286666
t	0.0003049252	0.0014020106	0.002275984	0.00050366356	0.0049779164	0.008720094	0.018191466	0.05395762	0.33655947	0.34600994	0.22709699
r	9.6888194e-05	0.00018888031	0.00044250695	0.000308402	0.00075071416	0.0008979663	0.011468618	0.014898638	0.11042104	0.26645267	0.5940737
o	4.221672e-05	0.00010234259	0.00024562737	0.00011913322	0.00054970715	0.00053184567	0.0041190074	0.008117369	0.023831548	0.362487	0.5998542
a	3.0475281e-05	4.3477452e-05	5.5680946e-05	2.1879168e-05	0.00086540484	0.00023739492	0.0008306777	0.0021047336	0.008247292	0.49638474	0.49117824
n	8.476715e-06	7.0996903e-06	1.625605e-05	2.536302e-05	0.00025618478	4.73452e-05	0.000698425	0.0029951108	0.0013767894	0.80403984	0.1905292
a	0.001181529	0.0016065983	0.0042151245	0.0011670179	0.005430065	0.0030998646	0.0067571937	0.058633685	0.2090736	0.25232852	0.45650685
m	5.659835e-06	6.979539e-06	6.8019986e-06	2.1765834e-05	0.00016721111	2.6588776e-05	0.0004029419	0.0014082347	0.0022055656	0.665092	0.33065626
m	6.312777e-05	7.0773895e-05	0.00039499288	0.00010950109	0.00026509742	0.00011527014	0.002681346	0.010170236	0.035358176	0.19283555	0.7579359
è	4.32947e-06	1.6545477e-05	7.273543e-05	2.1577354e-05	4.8583046e-05	7.275936e-05	0.0015619684	0.009644143	0.013520905	0.53903925	0.43599722
n	9.801783e-05	8.743022e-05	0.00014714527	0.00019637593	0.0015810875	0.0007454336	0.0036503477	0.0055704913	0.072636604	0.5030065	0.41228056
o	6.8295535e-06	1.028682e-05	1.247561e-05	2.594186e-05	0.0002869181	0.00011467982	0.0006171933	0.0036930572	0.046693962	0.41327283	0.53526586
</S>	3.7995625e-05	6.140267e-05	7.798605e-05	4.131157e-05	0.0017510955	0.00026589716	0.0007832414	0.0020825297	0.016706621	0.5512879	0.42690402
