 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
d	0.0014483174	0.0019530305	0.0017852117	0.0026508246	0.0029906707	0.004900681	0.0066335276	0.014994267	0.014382929	0.057869263	0.89039123
e	0.0061438484	0.010909527	0.0053539635	0.01127236	0.0041671386	0.005429311	0.0050488133	0.06707529	0.020232284	0.3367554	0.52761203
f	0.00021683105	0.0003816492	0.00039377742	0.0005403893	0.0005617648	0.0021784597	0.0020861519	0.003601496	0.013937489	0.14713876	0.82896334
ò	0.0008228098	0.0013738158	0.0007620688	0.0012801	0.0005107946	0.0011816279	0.0014835753	0.049086496	0.02418527	0.65042114	0.26889232
r	0.0007017785	0.0011681638	0.0024969024	0.0014482156	0.010239115	0.017627921	0.019829994	0.008767631	0.0535241	0.12880567	0.7553905
e	0.001009331	0.001619056	0.0024411886	0.0025935192	0.0014303662	0.002682181	0.009894879	0.06084291	0.027405947	0.26863816	0.6214425
m	0.00016145321	0.00031793813	0.00031300596	0.0002966754	0.00020653527	0.00091683835	0.0013639932	0.0013365438	0.021744238	0.23925623	0.7340865
a	0.0007734398	0.00093814405	0.00059176865	0.0008493096	0.00028376695	0.000483269	0.00052551617	0.023927933	0.00798783	0.49677235	0.4668667
m	2.8067288e-05	5.2539715e-05	4.202203e-05	6.48542e-05	5.227677e-05	0.00021778925	0.00021057263	0.00040845067	0.04102981	0.47167042	0.4862231
è	0.00010249119	0.00013566358	9.278029e-05	0.000112737725	5.8673377e-05	0.00020879379	0.00035275426	0.007965574	0.021499278	0.36051035	0.6089609
n	0.00052277005	0.00074027595	0.00067189627	0.00082392315	0.0015037002	0.002124638	0.003754958	0.0026975663	0.015496246	0.35693613	0.61472785
a	3.4512363e-05	4.687065e-05	8.2853956e-05	6.404583e-05	3.844093e-05	8.994716e-05	0.00019740697	0.00062625634	0.006895913	0.8797615	0.11216224
</S>	2.6611393e-05	4.5146615e-05	5.79416e-05	8.84729e-05	2.655306e-05	0.00013572762	0.00025353036	0.00050476874	0.034449562	0.62982893	0.33458272
