 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
i	0.06882888	0.06914363	0.069012076	0.07434351	0.07010827	0.06925523	0.10979683	0.06856384	0.06858958	0.068708524	0.07260866	0.10730192	0.08373895
a	0.06583528	0.0658188	0.06582117	0.06620681	0.06590725	0.065862305	0.06944261	0.06597487	0.06603791	0.06604143	0.06764729	0.07671252	0.19269171
t	0.047812816	0.054621734	0.047408745	0.07107156	0.056207307	0.045888964	0.10902567	0.042059217	0.04220596	0.042748913	0.06597789	0.2235091	0.15146211
è	0.058742896	0.059838515	0.05886825	0.06680884	0.060786538	0.058955226	0.109014496	0.058028903	0.058153965	0.058243394	0.06305911	0.11671516	0.17278466
r	0.054430347	0.05432998	0.055629965	0.07699546	0.060075764	0.057680264	0.13259877	0.05554345	0.056052208	0.05583683	0.06113781	0.09537378	0.1843154
a	0.054962322	0.054980565	0.057129234	0.08797796	0.064111345	0.060180876	0.14320044	0.05495792	0.05499437	0.056801453	0.0662697	0.15232296	0.09211082
m	0.04463996	0.044403274	0.0443465	0.045263506	0.044551592	0.044708595	0.05328704	0.046651892	0.04738402	0.048168417	0.05661938	0.074604705	0.40537116
u	0.05720302	0.058881573	0.057795018	0.07571096	0.062129304	0.058510743	0.13067506	0.055890664	0.055940453	0.056581423	0.06502393	0.17614718	0.08951065
t	0.030642787	0.030459328	0.030417481	0.031561606	0.03066508	0.030737242	0.040695384	0.0322906	0.032899354	0.03296181	0.040697746	0.061348	0.57462364
i	0.018751318	0.018847916	0.020996701	0.038602524	0.026052764	0.023019861	0.052470908	0.018812709	0.019092452	0.028355794	0.070289135	0.47971886	0.18498895
n	0.018355925	0.018043319	0.018173046	0.022924336	0.019160006	0.018967755	0.04018959	0.02135888	0.022540277	0.022579174	0.036272552	0.1062951	0.63514
ì	0.041504633	0.049297415	0.04749397	0.09338982	0.072975956	0.05145076	0.10079112	0.034890622	0.035054125	0.03521829	0.043013748	0.13782127	0.2570983
c	0.029441306	0.0292389	0.052820385	0.08279223	0.07308719	0.06654781	0.08601611	0.03239137	0.034131546	0.03333478	0.048921324	0.1371501	0.29412696
h	0.017971594	0.018622939	0.028478796	0.048987333	0.041368563	0.035071854	0.05130994	0.017472384	0.017694844	0.026815087	0.06965968	0.32979605	0.29675093
a	0.0639819	0.06396735	0.06440106	0.07276587	0.065958224	0.06508915	0.11843451	0.064140745	0.06421046	0.064351015	0.06565022	0.0781209	0.14892861
p	0.013007607	0.011540466	0.011296393	0.016857155	0.012886416	0.013856354	0.028058771	0.02352468	0.02656784	0.035899214	0.05209253	0.09000877	0.66440386
à	0.034399938	0.04349021	0.049734578	0.07681844	0.08596144	0.034836728	0.04728705	0.015912428	0.0160849	0.016169244	0.023514967	0.122345045	0.433445
r	0.017624883	0.017474225	0.047789432	0.050421584	0.050017834	0.050051652	0.05077744	0.023187347	0.028213985	0.02516968	0.06848582	0.22640322	0.34438294
o	0.010365233	0.010714488	0.03461847	0.030289786	0.030270401	0.029267052	0.030115763	0.010311927	0.011883988	0.036403846	0.06679803	0.105800085	0.5931609
n	0.0020519386	0.0017268225	0.003494577	0.004692916	0.0045320326	0.0050517153	0.005328215	0.0042330883	0.005028209	0.011349522	0.02066866	0.044370648	0.8874716
t	0.01733216	0.01872937	0.044801235	0.04560695	0.05129731	0.017900331	0.017518785	0.005439192	0.0060027293	0.0057563554	0.013782279	0.1903835	0.56544983
a	0.027280841	0.027078623	0.041318074	0.07400786	0.06093757	0.053622678	0.07899588	0.029567154	0.030591303	0.030190594	0.041969318	0.09540303	0.40903705
s	0.00025681307	0.00021917859	0.00030931277	0.0002251084	0.00049090513	0.00059609493	0.00044624694	0.00033937348	0.00042478647	0.0011010855	0.0025034074	0.035797287	0.95729035
i	0.0008360114	0.0010621239	0.0023790936	0.0019430988	0.0024548483	0.0014114839	0.0014606098	0.00066252117	0.00093275186	0.0029170203	0.05487996	0.77292687	0.15613362
n	6.242677e-05	8.303704e-05	0.00029683314	0.000118533455	0.00021718981	0.0002044782	0.0001980958	0.00015238645	0.00028686534	0.0005785135	0.0053505586	0.1427026	0.84974855
a	0.0011314997	0.0011029515	0.0031800221	0.002994885	0.0031603358	0.0014321322	0.0011988465	0.00046403913	0.00072108133	0.00062680483	0.014695756	0.8812524	0.088039175
g	5.754616e-05	4.2594947e-05	0.000114244	7.090947e-05	0.00016638756	8.42638e-05	7.722885e-05	6.9800066e-05	0.00010553386	0.0002493087	0.004106723	0.052758	0.94209754
l	0.0012838094	0.0013185948	0.0037896407	0.0037486348	0.0037277439	0.0023802936	0.0025414908	0.0004561529	0.0009075491	0.0007049622	0.018152466	0.6729883	0.28800035
i	0.00044519504	0.0004227423	0.00107312	0.0012091418	0.0012055394	0.0011639958	0.0015809453	0.0011629411	0.0022180213	0.0020176591	0.0196952	0.35695073	0.61085474
s	4.075297e-05	1.5518572e-05	0.000132629	3.4276065e-05	0.000105791885	6.153445e-05	4.4992776e-05	4.6887642e-05	9.52439e-05	0.0004847963	0.011667101	0.2539443	0.7333262
ì	5.67575e-05	3.979896e-05	0.00050849596	8.5583495e-05	0.00016747888	0.00012571948	6.028843e-05	0.00023235426	0.0011755202	0.0046809567	0.0331089	0.062852375	0.8969058
a	0.0001753187	0.00049523753	0.00086678495	0.00053634215	0.00072856253	0.0004160905	0.00089170516	0.00037812558	0.0005881254	0.0011037005	0.0054736882	0.41560987	0.5727365
</S>	3.7519825e-05	2.1064685e-05	0.00022639739	0.0001599252	0.0001668285	5.348038e-05	5.7651472e-05	2.7314247e-05	0.00012157722	0.00018711295	0.0076478315	0.5799077	0.4113856
