 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
n	0.005914404	0.0047635306	0.005264548	0.0077926014	0.014649439	0.021199048	0.07721129	0.11136985	0.12829907	0.6235363
a	0.017880244	0.029306572	0.018597264	0.018262802	0.016735954	0.036268502	0.041821107	0.095043495	0.10935033	0.61673373
d	0.00088999985	0.0006652598	0.00065352954	0.0018118488	0.0023641444	0.0029955495	0.019610215	0.067643665	0.14617662	0.7571892
i	0.0031998737	0.004377888	0.00349622	0.0035826415	0.004641445	0.012299524	0.057218272	0.16166899	0.4908418	0.2586733
v	0.00032146668	0.00018282578	0.00025464702	0.001764558	0.0012313749	0.0019078013	0.015996192	0.08877421	0.2787904	0.6107765
e	0.00033025254	0.0004292772	0.0003883668	0.00046462478	0.0010111058	0.0025989022	0.04013913	0.088867776	0.7547494	0.11102109
n	0.00014358295	9.004226e-05	0.00020170241	0.0018624427	0.000696814	0.001101617	0.012242046	0.06390245	0.41598558	0.50377375
t	0.00097788	0.0018199905	0.0012439904	0.0014058473	0.001568517	0.004537726	0.0282894	0.13841495	0.59262514	0.2291165
è	0.0029980815	0.001356396	0.0019515941	0.0048306426	0.011503839	0.020925328	0.04817614	0.059014227	0.5034644	0.34577933
s	0.001190568	0.0024351168	0.0050448324	0.017339282	0.022749335	0.018869085	0.0438553	0.06365075	0.21414773	0.610718
s	0.00019403324	0.00029984908	0.0004610241	0.00056662224	0.0036566374	0.007470233	0.034869332	0.17959176	0.63854015	0.13435039
i	8.9021465e-05	4.485857e-05	0.00011114151	0.00027547978	0.0006016203	0.002048317	0.004513895	0.017747153	0.17666353	0.79790497
m	2.4549125e-05	5.6098623e-05	9.821392e-05	0.00043390397	0.0004899619	0.0005555655	0.002513737	0.032398473	0.37574232	0.5876872
e	1.8966628e-05	1.7619192e-05	1.24939725e-05	3.6301448e-05	6.659885e-05	0.00023560866	0.0033466055	0.0054976214	0.66228396	0.3284842
s	9.775707e-06	3.451797e-05	6.406149e-05	0.0002284333	0.0002882524	0.00020417242	0.0028225346	0.038916346	0.6053415	0.35209036
s	7.918122e-05	8.017933e-05	0.00012086978	0.00040869936	0.0013671154	0.0025477996	0.022151237	0.060923792	0.2828771	0.62944406
è	0.00043022743	0.0005205951	0.002722967	0.0030869031	0.0030736767	0.008907929	0.00908254	0.008980882	0.31615925	0.647035
r	8.810355e-05	0.0001917871	0.00055189506	0.0018067259	0.0016566021	0.0013790005	0.005375531	0.01647995	0.56060493	0.41186547
a	5.3144754e-06	8.732224e-06	6.866582e-06	3.5335404e-05	0.0003135116	0.00025506076	0.0059745614	0.051819988	0.6148422	0.32673845
</S>	1.4727775e-05	6.81596e-05	9.322169e-05	0.00021703394	0.00036052574	0.00022700136	0.0026699093	0.03446475	0.5600821	0.4018026
