 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
c	0.006257066	0.0064653717	0.012797006	0.018342327	0.008853895	0.010143753	0.012818907	0.017989626	0.017511254	0.052497815	0.057968527	0.7783544
i	0.012034995	0.0124310935	0.017974993	0.025859747	0.014410072	0.022989769	0.020312313	0.033467088	0.026433537	0.4565049	0.18282837	0.17475322
ù	0.002314901	0.002541104	0.0041585704	0.0064675016	0.003097587	0.0062563876	0.0053314646	0.00984313	0.009795391	0.07122353	0.04972532	0.82924515
r	0.0069350074	0.013620085	0.008342025	0.023014307	0.008167353	0.022063587	0.015341269	0.046464715	0.013468691	0.17260562	0.13876195	0.53121537
i	0.0071957745	0.011394699	0.007445169	0.015384685	0.007685384	0.023996433	0.026554868	0.067727506	0.040590778	0.08022156	0.20762394	0.5041792
a	0.00063342694	0.00082064304	0.0017146681	0.003944993	0.0012416017	0.004264584	0.0042388407	0.004395316	0.00860091	0.025143076	0.08780277	0.8571992
m	0.00031878456	0.0006423889	0.0005776713	0.001977834	0.0003365506	0.0013181329	0.002389104	0.002564038	0.0030974676	0.019315394	0.41754404	0.5499186
a	0.0029127563	0.0050354176	0.0049717934	0.0114830835	0.0029985681	0.0064672693	0.012682756	0.015261159	0.018162413	0.13646601	0.38242614	0.40113264
t	1.6222235e-05	3.989119e-05	9.310268e-05	0.00046661682	0.00018832888	0.0008561032	0.0019813501	0.00052857725	0.0018802695	0.0067650722	0.57053447	0.41665
e	0.00020372104	0.00058545533	0.0010945745	0.0040922193	0.0025300647	0.008556585	0.008884264	0.008553493	0.010049515	0.1335848	0.29047227	0.53139305
s	1.2957168e-05	6.876793e-05	5.0382758e-05	0.00013594344	0.00012099976	0.0005488263	0.0006864867	0.00025430782	0.00092863635	0.0040295306	0.20990826	0.7832549
m	0.0002890553	0.00076795614	0.0013417683	0.004445823	0.0015931727	0.006544001	0.008729014	0.0068049603	0.008497756	0.14640355	0.38409054	0.43049237
à	0.00019187648	0.0005031298	0.00084331224	0.0010502475	0.0013060479	0.0035061273	0.0028180599	0.005023699	0.0045481245	0.08103529	0.09749086	0.8016831
n	0.00021317611	0.00030983475	0.00040571694	0.000747658	0.00085004093	0.0010802353	0.004068105	0.0031376486	0.013481047	0.023834016	0.33251488	0.6193576
e	8.225149e-06	3.808711e-05	2.4553954e-05	7.3839285e-05	4.3533448e-05	6.9947906e-05	0.00032184384	0.00038416797	0.00046058252	0.002400197	0.20587705	0.790298
</S>	5.3482627e-06	2.881969e-05	5.773742e-06	3.491845e-05	8.4138905e-05	0.00015405304	0.0003845087	0.0002950206	0.0002922847	0.006107617	0.7328571	0.2597504
