 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
r	0.047085483	0.04740198	0.047381368	0.048368923	0.04894464	0.10859565	0.048654985	0.10088982	0.04723613	0.048043326	0.049438875	0.054087494	0.18661255	0.05284387	0.0644149
ì	0.063147105	0.063195586	0.06319395	0.06335224	0.06344646	0.08580452	0.06340001	0.07993579	0.063170664	0.063236825	0.06340311	0.06502448	0.06540391	0.06457233	0.06971299
s	0.04921034	0.048833836	0.04880918	0.05023701	0.051115964	0.116346344	0.050831053	0.109096825	0.049040414	0.05159695	0.05903478	0.06632993	0.052641273	0.05588806	0.14098804
k	0.039134562	0.039626364	0.039631773	0.04114223	0.042039774	0.09999675	0.041649308	0.09497417	0.039514624	0.039509743	0.04150954	0.09723599	0.106643766	0.085423894	0.15196747
o	0.06416702	0.064186364	0.064185046	0.06427015	0.06432098	0.07714364	0.06429654	0.07356353	0.06417515	0.06427909	0.0646016	0.0654803	0.066061266	0.06552182	0.073747516
è	0.05445298	0.051814985	0.051788546	0.052463733	0.052997667	0.06858324	0.053255297	0.064500585	0.053293537	0.0536951	0.060594082	0.07504496	0.07334335	0.06928302	0.16488895
t	0.039667085	0.04308588	0.04290226	0.053931087	0.059240304	0.11353385	0.056833483	0.1128592	0.04113348	0.046703532	0.05394059	0.045807052	0.0877076	0.055567365	0.14708725
s	0.038193315	0.039852805	0.039787248	0.044683523	0.047332805	0.10805991	0.046030443	0.106081806	0.038942687	0.042234268	0.047320526	0.06309233	0.12406762	0.061158974	0.15316169
i	0.0641409	0.06410543	0.06410469	0.06417159	0.06421508	0.07304834	0.064206064	0.07052937	0.0641318	0.06540447	0.06758115	0.066074885	0.066957995	0.06616867	0.075159505
c	0.049773484	0.03484194	0.034697693	0.038015086	0.040727615	0.04660191	0.042355154	0.045434173	0.043374203	0.04348378	0.06233575	0.07217856	0.09753759	0.0698804	0.27876264
h	0.041201726	0.041795544	0.041760836	0.044029493	0.045337636	0.10910423	0.044716343	0.104911625	0.041482314	0.04705916	0.05526738	0.05357139	0.14965574	0.058870208	0.12123635
r	0.058474604	0.058056258	0.058049038	0.058389854	0.058621384	0.08872353	0.058610607	0.08146688	0.05831048	0.06486771	0.0750547	0.062065266	0.061900415	0.061035708	0.096373536
ò	0.061307486	0.059656598	0.059640124	0.06008001	0.060426444	0.07333281	0.06058459	0.069794394	0.06058422	0.062460937	0.06781612	0.065589026	0.06812312	0.06429496	0.10630923
c	0.042487293	0.024501048	0.024273498	0.031269066	0.03674616	0.06846837	0.038345404	0.07196634	0.035288725	0.040128194	0.08466081	0.11520071	0.09260833	0.057074625	0.23698144
e	0.044919807	0.045255095	0.045231245	0.0467352	0.047615975	0.11167296	0.047201574	0.10550147	0.045069	0.04639712	0.050692085	0.0655349	0.093836956	0.058303554	0.1460331
e	0.036217485	0.020295374	0.020123689	0.024345282	0.02771986	0.048788894	0.029402265	0.0489674	0.02972723	0.030051362	0.067257755	0.093452126	0.09342838	0.09481738	0.33540553
n	0.014376885	0.010109509	0.009964711	0.012852882	0.014871399	0.028077219	0.015076102	0.029144945	0.012719085	0.017660452	0.026722813	0.06307359	0.24645454	0.07380129	0.42509452
è	0.016251307	0.020624062	0.02037794	0.029520975	0.03271655	0.0467292	0.031524833	0.047045276	0.01843948	0.04217054	0.046149246	0.058826268	0.18408608	0.11422162	0.29131663
k	0.015587907	0.023034116	0.022923596	0.031270582	0.038013272	0.035263874	0.04366124	0.04346044	0.03387048	0.055728022	0.046148475	0.05778352	0.28849772	0.11078521	0.15397158
a	0.0047971164	0.007656641	0.007597641	0.01094471	0.011760808	0.014269366	0.011560908	0.014276989	0.0064735664	0.013173166	0.018786075	0.08170621	0.2179076	0.176219	0.4028703
n	0.011303577	0.006093119	0.005922335	0.01260852	0.017382383	0.014957776	0.01919187	0.01890102	0.012031647	0.014472489	0.02757484	0.08872367	0.2875191	0.14493056	0.3183871
n	0.009165811	0.018732475	0.017737094	0.023361871	0.024035746	0.026253717	0.02369919	0.026367532	0.01418818	0.025543248	0.026723728	0.038193714	0.103929296	0.14381598	0.47825244
e	0.019938707	0.016215723	0.015972788	0.027055899	0.03351379	0.03694815	0.035108462	0.041296642	0.021204105	0.03935379	0.04091563	0.06383103	0.21748516	0.11866569	0.27249444
o	0.0014793313	0.0013135341	0.0012127426	0.0028728377	0.0033894053	0.0035079927	0.0034917046	0.0044703796	0.0021184431	0.0023997128	0.010070267	0.018227905	0.0805885	0.45276064	0.41209656
b	0.00017564945	0.00015995413	0.00012534701	0.00029125964	0.00034627228	0.00023579234	0.0003823504	0.00033505945	0.00032636616	0.0002646338	0.0009404649	0.011648286	0.013421224	0.8915406	0.07980661
à	0.00096750376	0.0025497258	0.0022653695	0.002526737	0.0025169402	0.0025859526	0.0025683246	0.002710819	0.002304239	0.0054950137	0.006130285	0.030856166	0.029526398	0.64298934	0.26400715
g	0.0010748184	0.00082439993	0.0008108231	0.0025116622	0.0032628793	0.0043208427	0.0037361374	0.0062876437	0.0069245654	0.00093685964	0.005997829	0.108617865	0.19809633	0.5206504	0.13594693
n	0.00013060428	0.00031429334	0.00021196439	0.0002726666	0.00024633692	0.0003784235	0.00027848606	0.00048258514	0.0004771849	0.00057406514	0.001542468	0.03567952	0.058155965	0.71492535	0.18633015
o	0.00021897159	0.00018476363	0.00018042629	0.00039861476	0.00063409377	0.0006574437	0.00084411085	0.0010932267	0.0013885802	0.00046922808	0.0017422776	0.048759103	0.17001386	0.64161175	0.13180356
</S>	7.379615e-06	1.5302296e-05	1.0116496e-05	2.4721243e-05	2.7901151e-05	4.0572635e-05	3.2132808e-05	4.4750603e-05	4.8286307e-05	6.342414e-05	0.00012029212	0.0008301616	0.008371228	0.8233613	0.16700241
