 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
ò	0.031514928	0.033321764	0.030982759	0.030987464	0.031121919	0.031073187	0.03124895	0.038411565	0.077714704	0.10363807	0.2773672	0.10435533	0.08910695	0.08915509
z	0.031803336	0.03183463	0.03627751	0.031992476	0.034518663	0.034373283	0.03327458	0.057186864	0.09293867	0.09760382	0.17972675	0.080672376	0.09705196	0.16074505
u	0.0665388	0.06715709	0.066577554	0.06639823	0.06663568	0.066981725	0.06661653	0.06711421	0.06887562	0.098031975	0.079739876	0.07453284	0.07137787	0.07342199
m	0.02814155	0.028241623	0.02823286	0.028224802	0.028645357	0.02821126	0.028624952	0.03055799	0.052816715	0.08025838	0.13533214	0.049225446	0.06876963	0.38471735
e	0.059747666	0.061069466	0.05939276	0.0593462	0.059425805	0.05939077	0.059395026	0.059536394	0.06190579	0.07586864	0.1285884	0.11380555	0.07270055	0.069827005
e	0.0151758175	0.015303444	0.0151769975	0.015211046	0.01548209	0.0151769975	0.015496578	0.01610778	0.026045887	0.042677525	0.09373345	0.03691921	0.11231631	0.56517684
s	0.024505377	0.03747713	0.019152502	0.018823346	0.0194697	0.018932112	0.019226233	0.019384226	0.027516576	0.052486964	0.21825467	0.09230315	0.08608333	0.34638467
ò	0.024074655	0.025241723	0.024065914	0.02389631	0.024607332	0.024188913	0.024856705	0.03945764	0.0700377	0.08056759	0.31670067	0.1179162	0.117787704	0.08660083
z	0.01296726	0.013074458	0.027665095	0.014200181	0.02747876	0.027026335	0.023419147	0.040985707	0.046846554	0.042741317	0.19763716	0.1551975	0.13465965	0.23610087
u	0.04261102	0.04529429	0.04440239	0.042136475	0.044326507	0.04679912	0.043729108	0.047027692	0.05594771	0.22329101	0.09560349	0.06565819	0.08986572	0.11330731
n	0.0029858518	0.0030877597	0.0032523742	0.0032483477	0.004354057	0.0031816266	0.0042199013	0.005477088	0.011672092	0.011277138	0.06530625	0.037799187	0.3408715	0.5032668
f	0.03520435	0.048963625	0.038170543	0.030358331	0.03488104	0.03429405	0.031189065	0.033402596	0.059093133	0.09695791	0.21234213	0.07370712	0.06761325	0.2038228
à	0.029346824	0.029394621	0.029567834	0.029670745	0.030872215	0.02955915	0.03080248	0.03369048	0.0651203	0.08858015	0.25585973	0.08298986	0.08902473	0.17552085
i	0.0017265173	0.0017490778	0.0040399395	0.0023121277	0.0069244634	0.0037889015	0.004637345	0.00585455	0.010373528	0.009760156	0.044962093	0.04404817	0.2206477	0.63917536
o	0.0007058866	0.0008453845	0.000731304	0.0010297722	0.0020211092	0.00077403727	0.0023658327	0.0013508465	0.005932699	0.008590549	0.029501395	0.030220916	0.5300988	0.38583145
g	0.00011155678	0.000118399665	5.906891e-05	5.1650648e-05	0.0001794142	5.2503816e-05	0.00012031397	6.8505644e-05	0.00033788048	0.0005579568	0.0098858485	0.016609287	0.5410511	0.43079653
e	0.0063863266	0.007154352	0.0052993735	0.0027191837	0.0064977105	0.005062102	0.004088286	0.0039108144	0.0061348565	0.008786636	0.0874025	0.050239574	0.16644771	0.6398706
l	7.248047e-06	9.349894e-06	4.2046568e-06	6.401048e-06	5.5943732e-05	9.309429e-06	0.00010113991	4.220648e-05	0.0002176273	0.00018702999	0.001429965	0.008374688	0.82453895	0.16501597
à	0.00030717766	0.00036190372	0.00022437288	0.00011702973	0.00049901527	0.00023066564	0.0004421043	0.00044463726	0.002332694	0.0026560938	0.028079184	0.083722584	0.42309612	0.45748636
o	9.866696e-05	0.0002198465	7.327057e-05	0.00029738818	0.0008957952	0.0002610535	0.0028546653	0.0013275389	0.0043257084	0.004191539	0.041751068	0.066164486	0.6367807	0.24075833
p	8.4601415e-06	1.2805451e-05	1.8434723e-06	8.550191e-06	4.911538e-05	8.865552e-06	5.4574542e-05	0.000103150785	0.00021640651	0.0004994872	0.0010307182	0.039874602	0.769667	0.1884644
r	3.5327805e-05	4.7542704e-05	2.978076e-05	3.7027952e-05	0.0001610258	3.0296045e-05	0.00011042335	7.3691146e-05	0.0001583453	0.00024911214	0.0048838626	0.013645481	0.87469697	0.105841115
ì	6.487735e-05	0.00029242624	0.00023908723	0.00056567875	0.001180851	0.00079459	0.002233814	0.0016974248	0.002153596	0.0015924433	0.025645705	0.1712679	0.22518463	0.567087
m	0.000106482556	8.085337e-05	2.027172e-05	4.3730994e-05	0.0001107066	7.7747616e-05	0.0002688652	0.00029865693	0.00035231555	0.0013325993	0.0020971359	0.023489632	0.54975915	0.4219619
a	1.1788376e-06	6.2353374e-06	2.199953e-06	5.3047825e-06	1.7563903e-05	6.8252734e-06	5.7310393e-05	2.266226e-05	0.00022823387	0.00033648228	0.004189135	0.11447042	0.36376	0.5168964
n	2.2302913e-05	2.0693476e-05	9.117316e-06	1.25689685e-05	5.4355893e-05	1.6070451e-05	4.2277177e-05	6.467344e-05	0.00025474676	0.0025936645	0.003125759	0.09817563	0.5021651	0.39344302
a	9.412553e-06	2.0618832e-05	6.3893663e-06	1.7064685e-05	9.118815e-05	1.2977512e-05	0.00013079314	7.9271966e-05	0.00037050634	0.00087190355	0.004737879	0.021418221	0.81226575	0.15996794
f	5.414132e-06	1.852752e-05	1.7109999e-06	1.658634e-05	3.538186e-05	8.104865e-06	3.1870884e-05	8.466656e-05	0.0002117611	0.00068743684	0.0009826993	0.057067297	0.42713514	0.51371336
à	1.4445739e-05	3.0066616e-05	6.0359716e-06	2.9536013e-05	0.0001930444	3.6619258e-05	0.00030103757	0.0002599178	0.00079991407	0.0009645903	0.0018411784	0.014857745	0.2982008	0.68246514
n	1.5998183e-05	1.7012931e-05	3.6742201e-06	2.6389274e-05	0.00010718523	3.845128e-05	0.00018604174	0.00026441299	0.0005335798	0.0016420304	0.0031014532	0.020089632	0.68899494	0.28497916
e	3.1485422e-06	5.2750033e-06	1.3853447e-06	1.7945098e-05	7.385667e-05	1.6067926e-05	0.0001985138	0.00012425128	0.00072330504	0.0008146197	0.004564424	0.033054456	0.51173466	0.4486681
</S>	1.6725562e-05	1.8645816e-05	1.3592302e-05	2.652082e-05	6.0012895e-05	2.3408962e-05	4.7504047e-05	0.00012059414	0.00017924985	0.0023714474	0.0021096747	0.057184488	0.5043699	0.43345824
