 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
ì	0.061186954	0.06098097	0.060977194	0.06137462	0.06170723	0.06555878	0.074554354	0.1024315	0.101670586	0.09884129	0.25071654
n	0.036500987	0.037113946	0.03736325	0.03871543	0.043126043	0.09129052	0.09605768	0.10827668	0.11922983	0.097501084	0.2948246
d	0.06587414	0.06470123	0.064736046	0.06885865	0.071695045	0.08151089	0.06953854	0.12376834	0.07157278	0.08439101	0.23335336
e	0.089082	0.08907323	0.08907636	0.08912272	0.08920953	0.08945031	0.08957871	0.090403415	0.09080386	0.09044046	0.10375935
k	0.03793251	0.042125467	0.043538913	0.04128854	0.063517064	0.045545436	0.060808633	0.059232514	0.19895668	0.09245938	0.31459486
a	0.05618544	0.05282162	0.052514188	0.0534205	0.05445742	0.06641115	0.07505129	0.08162382	0.14556083	0.078427956	0.28352582
ì	0.017225342	0.017848648	0.018107453	0.018038198	0.02253616	0.039210808	0.0464389	0.04529536	0.14949258	0.0773082	0.54849833
c	0.016325409	0.015617977	0.016282033	0.026902268	0.033890765	0.0735568	0.04870347	0.07540049	0.30669206	0.12072409	0.26590466
h	0.032651436	0.030504264	0.030392572	0.03324017	0.035170432	0.04494169	0.043747608	0.10295813	0.18307756	0.078998454	0.38431767
a	0.061756007	0.061862063	0.061917733	0.06276974	0.06367573	0.06971058	0.07379157	0.08965964	0.075083375	0.07857314	0.30120048
a	0.0079991575	0.014623051	0.016431909	0.013586359	0.030538714	0.020362297	0.05068498	0.066743866	0.08883704	0.18641593	0.5037767
n	0.007149416	0.0047678207	0.0039087124	0.0040608956	0.009453666	0.010619526	0.010922949	0.030815858	0.2109595	0.20998599	0.4973557
o	0.018146181	0.011453599	0.010682844	0.016222075	0.02062932	0.057297956	0.035293028	0.07801097	0.40365654	0.13915534	0.20945214
ì	0.0013982195	0.0021331366	0.0024274439	0.0031578508	0.01206313	0.0078031085	0.008261138	0.035953127	0.15932025	0.39997765	0.36750492
s	0.0027760547	0.004017664	0.0032045343	0.0034567015	0.009080928	0.008353567	0.011311988	0.02765733	0.30783978	0.32785904	0.2944424
o	0.00338579	0.0024870385	0.0023889442	0.0039342353	0.004871029	0.022139696	0.037731066	0.06927691	0.5302321	0.16446093	0.15909229
n	0.00044697846	0.0007213863	0.0010944635	0.0019451979	0.0032404792	0.002711272	0.005973133	0.008810052	0.046201844	0.4348992	0.493956
t	0.002797558	0.004081468	0.0024782238	0.0024154598	0.0046173576	0.0067320243	0.0071719834	0.025901655	0.26159376	0.49421036	0.18800014
a	0.0017389677	0.0045306464	0.0053249192	0.0076507544	0.022044366	0.01781842	0.031018974	0.1547759	0.11221237	0.321287	0.32159773
k	8.627509e-05	8.8999324e-05	0.00014484892	0.00014709264	0.0006227249	0.0006478026	0.0011878426	0.0025986903	0.034354497	0.40983042	0.55029076
a	0.00010118094	0.000236478	0.0001623579	0.00019367618	0.00057427224	0.00040833457	0.0020309144	0.012840626	0.07204766	0.3448723	0.5665322
ì	2.3251612e-05	3.772785e-05	8.1183425e-05	3.972459e-05	9.9796394e-05	8.113327e-05	0.00027883874	0.0007503501	0.007830031	0.7107039	0.28007403
c	9.49824e-05	0.000224287	0.00016736852	0.00014571019	0.00060377666	0.000324347	0.0013318006	0.005968005	0.041227464	0.6148026	0.33510962
h	2.1099357e-05	4.708134e-05	3.1786756e-05	2.8155275e-05	0.00011927567	0.00028487027	0.00066326855	0.0021652698	0.036316447	0.7788459	0.18147679
e	5.9772756e-06	2.548482e-05	3.8971975e-05	5.1283467e-05	0.00011860831	0.00023966312	0.0009549779	0.001531265	0.03197883	0.5678014	0.39725345
n	8.957714e-06	1.6659322e-05	2.5881523e-05	1.4416794e-05	2.6493137e-05	6.61652e-05	0.00011256625	0.0008128348	0.021653853	0.52460426	0.4526579
a	1.6253465e-05	0.000102135244	8.807371e-05	3.9281564e-05	0.00012907165	6.302105e-05	0.0005721425	0.0033598312	0.02433719	0.8446293	0.12666361
v	8.980795e-06	2.145155e-05	4.53436e-05	1.4927286e-05	2.8258719e-05	2.4941064e-05	0.00018449542	0.0005923166	0.0038047144	0.5523995	0.4428751
r	2.0636831e-05	6.889139e-05	6.2449195e-05	5.672567e-05	0.00016354397	8.318047e-05	0.0013464151	0.0092914915	0.03254239	0.20536548	0.75099874
è	8.4742824e-05	0.0005961942	0.000892978	0.00092472817	0.0017791806	0.0022322568	0.003591267	0.027049366	0.2041123	0.36100373	0.39773318
t	0.0002570748	0.0003380356	0.0006799301	0.00058961316	0.00067646685	0.0015842489	0.001707039	0.0024488794	0.013818345	0.73729455	0.24060574
s	8.354908e-06	4.7002297e-05	5.4165703e-05	6.0342016e-05	0.00033422597	0.0001309956	0.0007235493	0.0028629184	0.053326868	0.6804322	0.26201934
i	4.484347e-06	9.088769e-06	1.0852964e-05	1.3973516e-05	4.239005e-05	0.00021253774	0.0004077029	0.0019940147	0.07034187	0.31316414	0.613799
</S>	8.125774e-06	1.271961e-05	2.1905991e-05	9.397045e-06	2.2888726e-05	4.8743066e-05	8.406552e-05	0.0004456565	0.022048678	0.45640716	0.52089065
