 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
e	0.000370544	0.000331162	0.00137484	0.000320463	0.000911623	0.0274964	0.374771	0.145367	0.208294	0.0785472	0.0575674	0.0262844	0.0213617	0.0099093	0.0214959	0.025597
l	0.000134325	0.000220799	0.000459189	5.76677e-05	0.000888027	0.00145177	0.127989	0.209227	0.346597	0.092835	0.14193	0.030573	0.0130284	0.00627579	0.00265367	0.0256795
à	0.000593306	0.000816518	0.00196989	0.000579162	0.000624391	0.0148998	0.088032	0.0800391	0.267186	0.0685054	0.195721	0.112335	0.022565	0.0382856	0.0457103	0.0621371
o	3.60888e-05	0.000377462	0.000466483	0.00804706	0.000282957	0.0241436	0.149658	0.0101747	0.450964	0.0676696	0.027957	0.0227025	0.0124245	0.00452158	0.0492042	0.171371
p	0.000289187	0.000378231	0.000387996	0.000120917	0.000325225	7.01591e-05	0.0111614	0.129321	0.140078	0.116166	0.494103	0.0851976	0.0102318	0.00425883	0.00346468	0.00444591
r	0.000132307	9.51989e-05	0.000298225	0.000104984	6.8167e-05	0.00293663	0.029272	0.03533	0.338349	0.153463	0.198282	0.0574888	0.0231275	0.0205587	0.048898	0.0915949
ì	0.000114157	9.47244e-05	0.000344655	8.04994e-05	0.000392043	0.00161617	0.0361027	0.0247914	0.210685	0.257903	0.0591967	0.0258831	0.0575019	0.018288	0.0698609	0.237145
m	0.000107726	0.000777555	0.000432109	0.000635229	0.000462162	0.000485882	0.00479961	0.0120217	0.232439	0.0965377	0.187264	0.301444	0.0235748	0.00980696	0.103238	0.025974
a	0.000486481	0.00123121	0.00207591	0.0148471	0.000495176	0.00698636	0.0134733	0.0147901	0.107899	0.0345159	0.453043	0.240669	0.00786844	0.0210888	0.0654345	0.0150953
k	5.47064e-05	6.60245e-05	7.0335e-05	5.50782e-06	7.88907e-05	7.93593e-06	0.000776301	0.0142886	0.0596987	0.138895	0.310862	0.253096	0.128105	0.0632595	0.0171936	0.0135428
a	0.000282308	0.000363525	0.000704895	0.000218146	0.000132451	0.001292	0.00152042	0.00198975	0.0136068	0.0235425	0.377916	0.237244	0.0291065	0.150814	0.0628104	0.0984573
n	6.47099e-05	7.3107e-05	8.44022e-05	1.1347e-05	7.98896e-05	1.38989e-05	0.000324015	0.00460238	0.0355023	0.112134	0.322109	0.190245	0.155526	0.0974501	0.0185816	0.0631977
a	0.000107789	0.000115392	0.000241259	4.78855e-05	4.45091e-05	0.000389784	0.000737246	0.00099891	0.0109906	0.0234036	0.238334	0.231175	0.045199	0.216014	0.0895244	0.142677
f	7.63503e-05	8.59994e-05	0.00010408	1.68187e-05	8.89418e-05	1.83306e-05	0.000277113	0.00258402	0.0178808	0.0626523	0.204752	0.171384	0.207938	0.184135	0.0428411	0.105165
a	0.000327922	0.000277194	0.000610732	0.000130608	8.33144e-05	0.000883729	0.000970014	0.000961907	0.00356943	0.00936987	0.125538	0.127302	0.0510597	0.355713	0.180946	0.142256
n	9.3139e-05	0.000109876	0.000127314	2.12872e-05	0.000112953	2.08467e-05	0.00023434	0.0018434	0.00941423	0.0312964	0.130854	0.139909	0.189686	0.26012	0.0640704	0.172087
e	0.000144604	0.000143727	0.000303711	6.9936e-05	6.06247e-05	0.000432311	0.000640439	0.000518094	0.00363153	0.00824921	0.0770706	0.109643	0.0487428	0.337154	0.22784	0.185356
p	0.000130136	0.000135762	0.000167034	2.38839e-05	0.000130599	2.42283e-05	0.000256433	0.00176226	0.00597907	0.0197927	0.070416	0.0877333	0.18473	0.289261	0.100582	0.238875
r	9.18608e-05	7.92013e-05	0.00017039	5.61628e-05	4.15126e-05	0.000280313	0.000442157	0.00041698	0.00414036	0.00900422	0.0406469	0.0632901	0.0600047	0.228206	0.368856	0.224274
ì	0.00021866	0.00015577	0.000285106	4.48902e-05	0.000157123	0.000109605	0.00188205	0.0191861	0.0734859	0.12576	0.0549212	0.0377792	0.144898	0.0665462	0.144218	0.330352
m	6.37881e-05	0.000297866	0.000208272	0.000390671	0.000178778	0.000253854	0.000260481	0.000244676	0.00117299	0.000826412	0.00451321	0.0430471	0.029094	0.0689446	0.745993	0.10451
a	0.000731094	0.00162731	0.00314164	0.0295305	0.000430563	0.0123931	0.00316051	0.00045983	0.00148286	0.00116893	0.0274325	0.0628616	0.00711589	0.240092	0.575212	0.03316
n	0.00010571	0.000115063	0.000114931	1.27983e-05	0.000106237	7.42597e-06	0.000146746	0.00168063	0.00230435	0.00543234	0.0189135	0.0432748	0.152572	0.258827	0.225351	0.291036
a	0.000112993	0.000131708	0.000251794	4.78819e-05	3.92183e-05	0.000334096	0.000361145	0.000135146	0.00083412	0.00107545	0.0111028	0.0301137	0.0124178	0.362315	0.347575	0.233152
f	7.23892e-05	7.26909e-05	9.29821e-05	1.70103e-05	6.61949e-05	1.39614e-05	0.000116533	0.000280085	0.00133863	0.0038432	0.00969245	0.0192789	0.0655027	0.212678	0.225231	0.461703
à	0.000308537	0.000285484	0.000567572	0.000127377	6.91772e-05	0.000842437	0.000646082	0.000219976	0.000544222	0.000872487	0.00760999	0.010543	0.00618567	0.208186	0.374724	0.388268
n	3.21467e-06	1.26116e-05	2.7338e-05	0.00118276	1.20794e-05	0.000295257	7.25365e-05	3.4289e-06	0.000884324	0.000777179	0.00130518	0.0134701	0.0299471	0.0579699	0.696952	0.197085
e	9.07259e-05	0.000224494	0.000298257	0.000249663	8.02779e-05	0.000344483	0.000329175	0.000109785	0.00066044	0.000661867	0.00966764	0.0525354	0.0111286	0.22492	0.658799	0.0398996
</S>	2.32166e-05	2.39874e-05	2.75268e-05	9.32258e-06	1.90647e-05	5.43578e-06	3.98322e-05	9.99114e-05	0.000487023	0.00106268	0.00137493	0.0044832	0.0390934	0.056375	0.4111	0.485775
