 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
u	8.41937e-05	0.000146861	0.0456711	0.629852	0.231223	0.0350393	0.0105396	0.00812841	0.00439973	0.00726318	0.00212832	0.0130529	0.00190709	0.00213603	0.00113358	0.00100582	0.00628814
l	2.63446e-06	0.000159804	0.0225352	0.368056	0.362099	0.165888	0.0256952	0.0220728	0.013075	0.00870183	0.00373184	0.00411159	0.00202929	0.000763073	0.000160607	0.000330386	0.000587744
ò	0.000133377	0.00017069	0.0137903	0.617382	0.274343	0.0561024	0.00714767	0.00457521	0.00235671	0.00310524	0.00190704	0.0106147	0.00306598	0.00104082	0.000681415	0.000334227	0.00324969
t	0.000114038	0.000327436	0.051495	0.708289	0.129464	0.0844261	0.00750549	0.00163254	0.0161172	5.72549e-05	0.000143593	4.63652e-05	2.02803e-05	2.01509e-06	4.75697e-06	1.29485e-05	0.000342131
o	0.000156688	0.000153271	0.0216838	0.681633	0.249642	0.0314172	0.00805068	0.00252452	0.000631971	0.00207031	0.00100033	0.000247749	0.000565425	1.84775e-05	1.19334e-05	6.9393e-05	0.000123884
s	1.70714e-06	5.20918e-05	0.0016092	0.0304002	0.276232	0.42318	0.15099	0.0716377	0.0139308	0.0215703	0.00646836	0.00121323	0.0016281	0.000352516	6.84554e-05	0.000477579	0.000188184
p	0.000108192	0.000111377	0.00312559	0.246355	0.557485	0.126991	0.0189785	0.0111553	0.00384766	0.00756411	0.00322456	0.01209	0.0038734	0.00125106	0.000630469	0.000347571	0.00286109
ì	6.8097e-05	0.000275281	0.00711336	0.0501748	0.167781	0.104864	0.0936582	0.123124	0.0765917	0.0896501	0.0264194	0.0304832	0.0149988	0.0445469	0.00699377	0.063351	0.0999052
t	0.000156534	0.000449278	0.00459626	0.103374	0.300966	0.319896	0.158367	0.0528931	0.0380639	0.00707575	0.010833	0.000459656	0.00161013	8.12815e-05	6.99105e-05	0.000602546	0.000505625
i	0.000186919	8.18184e-05	0.00268105	0.219076	0.571259	0.153376	0.0298375	0.00890621	0.00142829	0.00632928	0.00302124	0.000732755	0.00228172	0.000105777	5.75132e-05	0.000275462	0.000363193
a	1.32713e-06	2.18956e-05	0.000219691	0.00423553	0.0517916	0.154201	0.416488	0.244452	0.0443758	0.0579876	0.0167769	0.00323603	0.00345805	0.00111903	0.000146549	0.000951921	0.000536852
p	0.000144954	0.000390716	0.000764672	0.0141118	0.115692	0.185778	0.355463	0.146878	0.0549115	0.0424389	0.0130141	0.0572025	0.00725	0.000780124	0.000537204	0.000434992	0.00420697
u	0.000354015	0.000144804	0.00108961	0.0313016	0.232958	0.176966	0.119976	0.121507	0.0346485	0.0622828	0.0143701	0.123067	0.0176455	0.0235033	0.0126546	0.0100159	0.0175157
T	3.03613e-06	1.86085e-05	4.30629e-05	0.00120614	0.0232875	0.0649229	0.322804	0.311559	0.167035	0.0658485	0.0168568	0.014891	0.00427014	0.00304211	0.000307049	0.000897584	0.00300746
r	0.00463755	0.00063056	0.00219053	0.0353001	0.193624	0.201777	0.0933612	0.0868368	0.136848	0.0322377	0.0210463	0.10665	0.0266359	0.00839577	0.00761905	0.00990779	0.0323021
i	8.72897e-05	7.06732e-05	0.00168945	0.0349588	0.0752662	0.0272765	0.0113427	0.013752	0.120419	0.0237711	0.0239776	0.0208623	0.0171824	0.031287	0.0157871	0.285147	0.297122
è	1.34149e-05	7.13409e-05	0.000183817	0.00201959	0.00808349	0.0074642	0.0561227	0.100022	0.185005	0.211616	0.12677	0.160164	0.0522183	0.030792	0.00766365	0.0122903	0.0394991
s	0.000164454	0.000742159	0.000880564	0.00117263	0.00173439	0.00462061	0.414737	0.344681	0.0523566	0.101403	0.068963	0.00384504	0.0044167	5.91635e-05	2.96267e-05	6.51909e-05	0.000129188
t	0.00125351	0.000899551	0.00375875	0.0147632	0.0295918	0.0339038	0.157326	0.213745	0.117102	0.170819	0.13833	0.0413086	0.0657246	0.00258109	0.00156053	0.00427151	0.00306086
e	0.00283129	6.18789e-05	0.00114791	0.0371539	0.0787287	0.0210517	0.00126024	0.00199864	0.0819383	0.00506531	0.0108988	0.030136	0.0170127	0.0201731	0.039429	0.223908	0.427205
c	2.68009e-06	3.48707e-05	5.77683e-05	0.00048511	0.00273848	0.00321126	0.0347513	0.0938394	0.120226	0.29533	0.186426	0.0951038	0.0859227	0.0372092	0.00981486	0.0169586	0.017888
e	0.000657763	0.000170723	0.000493744	0.00209515	0.00540475	0.00253602	0.0224353	0.111634	0.0482852	0.241463	0.0546725	0.376619	0.0337769	0.0369313	0.0141312	0.0111078	0.0375851
è	2.69319e-06	1.47968e-05	1.29345e-05	6.28691e-05	0.000640155	0.000859558	0.0306519	0.192456	0.0803283	0.409638	0.127396	0.0694971	0.0291633	0.0391893	0.00209153	0.00457935	0.0134166
r	0.000259073	0.000479511	0.000568704	0.000546344	0.0006543	0.000878041	0.0225163	0.0913896	0.10813	0.212324	0.476945	0.0209805	0.0574202	0.00236859	0.00148819	0.00214623	0.000905464
k	0.00114398	0.00054659	0.0018836	0.00380816	0.00528625	0.00465125	0.0340046	0.136186	0.0553081	0.311545	0.231872	0.0710116	0.126916	0.00471755	0.00250902	0.00520923	0.00340181
o	0.00172691	6.43299e-05	0.000819709	0.0141186	0.0360742	0.0112938	0.00149147	0.00142212	0.0674953	0.00199918	0.00774344	0.0135984	0.0224482	0.01185	0.058246	0.212785	0.536823
m	2.89208e-06	3.55982e-05	3.64703e-05	0.000124997	0.000610287	0.000609982	0.00786954	0.0366795	0.0239817	0.208995	0.187348	0.0698566	0.21941	0.121321	0.0459169	0.0423997	0.0348013
e	0.00113776	0.000182755	0.000521183	0.00132072	0.00180037	0.000699166	0.00240359	0.0212681	0.015403	0.236813	0.0797227	0.391568	0.0690399	0.0804326	0.0272601	0.0183845	0.0520421
i	2.33506e-06	1.41326e-05	1.04044e-05	2.37838e-05	0.000130813	0.000121849	0.00215047	0.027189	0.00874294	0.305048	0.183627	0.0597181	0.123478	0.235701	0.01404	0.0164548	0.0235473
t	8.17035e-05	9.58973e-05	0.000148636	0.000264486	0.000358737	0.00017912	0.000657417	0.00534411	0.00379051	0.145347	0.102406	0.147194	0.168747	0.243263	0.0842831	0.0503955	0.0474437
t	0.000148419	5.52153e-05	0.000162772	0.000288199	0.000406879	0.000249465	0.000373963	0.00502076	0.00131558	0.0886448	0.0490521	0.165892	0.115387	0.308834	0.109649	0.0664447	0.0880747
ù	2.37289e-05	4.42178e-05	7.50444e-05	0.000350131	0.00246212	0.000930491	0.00470499	0.024327	0.00413612	0.0647715	0.0326772	0.0165586	0.05816	0.340771	0.0375493	0.240606	0.171853
n	0.000719238	0.000476893	0.000978411	0.000930624	0.000849071	0.000852462	0.00212332	0.0111361	0.0282511	0.0529154	0.303009	0.0125952	0.303472	0.0418227	0.0406876	0.0947609	0.10442
a	0.00212198	0.000626528	0.00194563	0.00239782	0.00165528	0.000860393	0.00202918	0.010275	0.00431115	0.142695	0.198742	0.0331251	0.511603	0.0268706	0.0244054	0.0271726	0.00916387
z	2.18586e-06	1.88832e-05	1.43519e-05	2.45628e-05	8.41582e-05	7.7567e-05	0.000663874	0.00639666	0.00159836	0.0731967	0.0809283	0.0136505	0.257624	0.247333	0.122362	0.1643	0.0317245
ì	0.000239973	0.000112149	0.000347007	0.000639427	0.000788837	0.000339936	0.000465952	0.00356107	0.0012874	0.0397529	0.0436565	0.0534704	0.167174	0.286234	0.106214	0.103965	0.191751
s	0.0062314	0.00067856	0.00227186	0.00460641	0.00285437	0.00194762	0.0020674	0.0114818	0.0854229	0.0545403	0.183734	0.0122004	0.243296	0.0290755	0.0445133	0.0966682	0.21841
o	0.000663628	0.000212994	0.00069597	0.000992746	0.00086148	0.000419963	0.000649747	0.00374001	0.00111499	0.0478982	0.0764121	0.0240986	0.532541	0.0903167	0.127726	0.0607677	0.0308883
s	3.01643e-06	2.30413e-05	1.87271e-05	2.70146e-05	6.41722e-05	6.04007e-05	0.000350364	0.00329286	0.000944229	0.0471947	0.054593	0.00731566	0.216083	0.138442	0.129758	0.365314	0.0365174
i	0.000158451	0.000101476	0.000301543	0.000388948	0.000418461	0.000288398	0.00027534	0.00179324	0.00059627	0.0228514	0.0318739	0.0300666	0.172442	0.301026	0.109009	0.0830223	0.245386
t	2.28741e-06	1.29869e-05	1.14015e-05	1.91911e-05	5.28646e-05	3.50447e-05	0.000113908	0.000893975	0.000372632	0.0175827	0.0202471	0.00668911	0.0881239	0.394275	0.112158	0.280918	0.078492
à	0.000221712	0.000113484	0.000269693	0.000345355	0.000371858	0.000281836	0.000198721	0.000896993	0.000311339	0.0106311	0.00950358	0.018047	0.0537129	0.28751	0.140111	0.181162	0.296311
l	0.00376229	0.000924472	0.00277192	0.00377423	0.00207963	0.0018133	0.000793493	0.00175325	0.0580496	0.00685391	0.0982008	0.00390718	0.167681	0.0260731	0.128812	0.209467	0.283283
a	0.000691919	0.00029903	0.000847161	0.00101098	0.000761854	0.000403601	0.00051303	0.00181002	0.00115246	0.0252679	0.0615672	0.0103184	0.477582	0.108662	0.16426	0.106079	0.0387737
s	2.21128e-06	1.51574e-05	1.41521e-05	2.02888e-05	3.9746e-05	2.84976e-05	8.04365e-05	0.000514376	0.000124726	0.00554062	0.00634579	0.00170594	0.0413243	0.0828712	0.147324	0.547991	0.166057
s	0.000261205	0.000131604	0.000387721	0.000511092	0.000528124	0.000341084	0.000227191	0.00106391	0.000308232	0.00977551	0.0117782	0.013372	0.0876593	0.280559	0.151958	0.158531	0.282607
a	1.33508e-05	3.31012e-05	4.74359e-05	0.00013416	0.000488043	0.00017206	0.000517282	0.00422874	0.000671569	0.0185474	0.0129464	0.00861484	0.0403455	0.211103	0.101692	0.436528	0.163918
</S>	7.70968e-06	1.80407e-05	2.648e-05	4.68022e-05	7.08754e-05	3.1006e-05	4.41071e-05	0.000186067	5.34932e-05	0.0012489	0.00140969	0.000967922	0.00912253	0.0661561	0.134848	0.350803	0.434959
