 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
i	0.00445799	0.000859804	0.0299064	0.90424	0.0356983	0.0170546	0.0032389	0.000683066	0.00299811	0.000289566	0.000311197	0.000261816
n	3.01267e-05	1.13228e-05	0.0142964	0.0655379	0.511269	0.276159	0.0906248	0.00261042	0.0138444	0.0204807	0.00248637	0.00264993
a	0.00122269	0.000328491	0.00182469	0.0976212	0.550305	0.0956866	0.198646	0.0255511	0.0115156	0.00403188	0.00170308	0.0115639
k	4.39571e-05	1.65522e-05	0.0027213	0.0287786	0.557554	0.235652	0.125809	0.00277156	0.0118574	0.0172745	0.00567617	0.0118443
a	0.00144705	0.000895281	0.000956362	0.0182491	0.56388	0.097245	0.22907	0.0405907	0.0190764	0.00548	0.00436213	0.0187474
k	3.29371e-05	1.28259e-05	0.000761842	0.00611128	0.456467	0.318348	0.171883	0.00353917	0.00974206	0.0161949	0.0043331	0.0125734
o	0.00178245	0.000681291	0.000671151	0.00758567	0.475679	0.124031	0.291264	0.0465394	0.0167733	0.00463458	0.00680461	0.0235535
n	4.29446e-05	1.84264e-05	0.000371484	0.00125784	0.260688	0.418725	0.254167	0.00600961	0.0123713	0.019141	0.00573583	0.0214725
s	0.00138499	0.000258181	0.000405325	0.00382733	0.327976	0.154198	0.395142	0.0642969	0.0118864	0.00502184	0.00896074	0.0266424
u	0.000382989	0.000138949	0.00140651	0.00146731	0.0403123	0.0706065	0.120953	0.0167098	0.022369	0.0725856	0.246347	0.406722
m	0.000160311	1.31204e-05	0.000193735	0.000847191	0.0577812	0.134052	0.386127	0.152921	0.0126447	0.0259239	0.0530099	0.176326
è	0.00644522	0.00167094	0.00109106	0.00546324	0.140815	0.338553	0.345384	0.094068	0.0321026	0.00184714	0.0191344	0.0134251
i	0.0240496	0.0177896	0.00213526	0.0220146	0.124488	0.0664113	0.177411	0.408347	0.00566166	0.0079842	0.039026	0.104682
k	0.00051814	7.18712e-05	0.000256764	0.000511737	0.00931668	0.222936	0.235012	0.358268	0.152418	0.0080472	0.00721034	0.00543278
à	0.00205748	0.0019932	0.000207921	0.000254018	0.010873	0.0350576	0.330756	0.530691	0.0189991	0.00931887	0.0365616	0.0232299
n	0.00475895	0.0027656	0.000333976	0.00259936	0.00641941	0.00807911	0.0782847	0.780815	0.00240267	0.00764746	0.0241784	0.0817153
n	0.00136173	0.000460434	0.000201602	0.000492613	0.0109365	0.0687182	0.279406	0.500121	0.092045	0.0193424	0.0160867	0.0108274
i	0.00240279	0.00141906	9.38998e-06	0.000318135	0.00690201	0.00113169	0.0244271	0.565042	0.000910433	0.00182501	0.244096	0.151516
a	1.32227e-05	3.42318e-06	9.54644e-05	4.52745e-05	0.00270605	0.0527127	0.0921373	0.155744	0.293269	0.169859	0.202182	0.031232
l	0.000607773	6.64785e-05	0.000127374	0.000166107	0.00114685	0.0179324	0.0828467	0.484345	0.158854	0.0958539	0.09459	0.0634636
ì	0.000366645	0.000158003	3.63725e-05	4.01032e-05	0.0020085	0.0100703	0.0807384	0.65581	0.0236335	0.0293268	0.089138	0.108673
o	0.00363781	0.00220665	0.000170213	0.00111467	0.000380086	0.000608745	0.00862837	0.764508	0.00933755	0.0349533	0.108093	0.0663617
k	0.00237617	0.000322689	0.000520063	0.000466063	0.00110511	0.0115855	0.0141581	0.16796	0.435939	0.033554	0.288133	0.0438812
o	0.00112881	0.000720635	4.79858e-05	6.38763e-05	0.00105804	0.00335331	0.0401093	0.544728	0.0232412	0.0344799	0.176819	0.17425
n	2.47756e-05	4.53535e-06	5.311e-05	1.19433e-05	0.000236112	0.00311036	0.0085502	0.0172165	0.0784288	0.109614	0.633286	0.149464
s	0.00108686	0.00038819	0.000144116	0.000131871	0.00162409	0.00339894	0.0241218	0.171269	0.0305072	0.0589344	0.310883	0.39751
ù	0.000224506	8.26232e-05	0.000184705	3.37632e-05	0.00450692	0.0302132	0.0598342	0.0181548	0.0103956	0.0129166	0.378235	0.485218
m	0.00158867	0.00110376	0.000430259	0.000590905	0.000767313	0.00152556	0.00533404	0.0405673	0.0564125	0.195538	0.512798	0.183343
o	0.0720536	0.0854653	0.000927614	0.00296996	0.00409123	0.00257576	0.0129624	0.448898	0.049411	0.0244289	0.264186	0.032031
s	3.27042e-05	8.30024e-06	0.000119412	2.23722e-05	0.000306171	0.00407431	0.00477599	0.00371629	0.0933466	0.0676022	0.554489	0.271506
e	0.000557447	0.000199156	5.53534e-05	5.08341e-05	0.000647553	0.00095859	0.00535639	0.0274935	0.0280916	0.0347788	0.461549	0.440262
b	3.21171e-05	6.16987e-06	4.735e-05	9.35871e-06	0.000132278	0.000575938	0.00126837	0.00114822	0.0156341	0.0279648	0.544143	0.409038
e	0.000864712	0.00030555	6.79915e-05	6.75916e-05	0.000624722	0.000764131	0.00456706	0.0234424	0.00849717	0.0219636	0.539371	0.399464
n	5.06268e-05	9.10041e-06	9.12508e-05	1.4721e-05	0.000250636	0.00125111	0.00232173	0.00103351	0.0236309	0.0423493	0.466705	0.462292
z	0.00115291	0.000358311	9.98647e-05	8.95501e-05	0.000824326	0.000761541	0.00384065	0.0113749	0.00890714	0.0219346	0.600581	0.350075
ì	0.000569922	0.000257643	0.000252543	4.77193e-05	0.00236207	0.016735	0.0387381	0.0140273	0.0180159	0.0256745	0.444802	0.438518
n	0.0026285	0.00149913	0.000708127	0.000812764	0.000876367	0.000940173	0.00242353	0.00702842	0.0454708	0.143217	0.526829	0.267566
a	0.0257259	0.0244663	0.00267781	0.00295298	0.00848211	0.00860556	0.0153216	0.053261	0.223149	0.0984661	0.473086	0.0638058
</S>	2.95703e-05	7.86293e-06	5.94941e-05	1.32176e-05	0.000101751	0.000477076	0.000645762	0.000625477	0.0204819	0.0207758	0.428157	0.528625
