 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
t	9.89055e-05	2.2169e-05	7.47459e-05	0.0216226	0.11236	0.682721	0.0638056	0.0760864	0.0247274	0.01004	0.00064415	0.00242477	0.000874576	0.00449773
e	4.12868e-05	0.000173644	6.36645e-05	0.00654532	0.297558	0.370802	0.167615	0.0395786	0.0118788	0.0387516	0.0277717	0.00744677	0.000680366	0.0310938
s	6.74895e-05	2.85697e-05	2.12079e-05	0.00599864	0.0436833	0.611272	0.165826	0.107664	0.0415311	0.015203	0.00116427	0.00226495	0.0011082	0.00416776
m	0.000210136	0.000767357	9.81794e-05	0.00807715	0.143127	0.310551	0.286938	0.0633609	0.0463987	0.0508573	0.0336794	0.0139882	0.000862096	0.041085
à	0.000298974	0.00176762	0.000370629	0.0368487	0.0656489	0.250199	0.117716	0.113488	0.0898266	0.0326807	0.0104105	0.0117717	0.0880914	0.180881
n	0.00260071	0.0458194	0.000409798	0.00211421	0.0666031	0.075103	0.305812	0.385135	0.0249991	0.0238418	0.0206224	0.00659162	0.0308544	0.0094939
t	0.000276258	0.00409389	0.000137263	0.00516364	0.10408	0.0766287	0.646415	0.0231871	0.0204428	0.0748909	0.0255514	0.00304358	0.0156863	0.000403173
e	1.01206e-05	0.00880591	6.53301e-05	0.00185077	0.129024	0.0195089	0.195972	0.0162254	0.00345141	0.0335396	0.255434	0.00420048	0.236703	0.0952081
ì	5.49272e-05	5.06076e-06	4.56852e-05	0.00116263	0.00504955	0.162554	0.432958	0.166647	0.138091	0.0842883	0.00480809	0.00244946	0.000294269	0.00159283
c	0.000203665	0.000401855	3.19116e-05	0.0001173	0.00404666	0.0283148	0.313603	0.27703	0.286251	0.0644253	0.0224328	0.00178646	0.00122868	0.000126049
h	0.000201878	0.0308189	8.21871e-05	0.00111485	0.0181186	0.0341114	0.554597	0.0485923	0.0317928	0.0894868	0.161073	0.0104473	0.0189753	0.000587865
e	0.000105979	0.000514262	3.75418e-05	0.00139221	0.0249378	0.0443568	0.689706	0.116292	0.0257802	0.0400556	0.0142502	0.000987584	0.0299968	0.0115865
a	7.36221e-05	3.68131e-05	1.73998e-05	0.000175589	0.000703805	0.016965	0.147713	0.0227759	0.449702	0.236217	0.11249	0.00933114	0.000131037	0.0036674
n	0.000138309	0.000137512	2.28899e-05	0.000251628	0.000896245	0.0152292	0.198131	0.0572145	0.31066	0.263119	0.136499	0.0153982	0.0004528	0.00184842
o	8.97563e-05	0.000632013	9.46782e-05	0.000740781	0.00221432	0.0392629	0.217536	0.0279383	0.080579	0.287729	0.269677	0.0341705	0.000729004	0.038607
ì	5.31211e-05	4.77335e-05	5.94203e-06	0.0001239	0.000136903	0.0136111	0.0539683	0.0618956	0.4932	0.280427	0.0466157	0.0188592	0.0209981	0.0100572
s	0.00019281	0.00755871	7.57402e-05	8.8644e-05	0.000644617	0.00092022	0.0241109	0.0363833	0.249692	0.156087	0.426057	0.0221586	0.0748581	0.00117159
o	0.000107123	0.00162226	4.75795e-05	0.000549131	0.00591087	0.0198962	0.37088	0.0444764	0.0662858	0.296639	0.172594	0.00951355	0.0108721	0.000605909
n	0.000133471	3.91765e-05	2.69173e-05	0.000388795	0.000394015	0.0193298	0.0369299	0.0456762	0.258404	0.319835	0.077629	0.140429	0.0702895	0.0304953
t	0.000113148	0.0005901	6.15382e-05	0.000451878	0.00122465	0.00458145	0.0220067	0.00507359	0.0559418	0.230585	0.59028	0.0567351	0.0018324	0.0305229
a	0.000298944	0.000500125	0.00285127	0.00388412	0.00269443	0.14592	0.0693722	0.0137375	0.0408416	0.254388	0.0368306	0.0677716	0.0788428	0.282067
k	0.000142469	3.09402e-05	2.41595e-05	0.000249938	0.000229839	0.00795474	0.0200096	0.0180356	0.290307	0.311354	0.126188	0.0860204	0.0322277	0.107225
a	0.000108515	0.000661579	8.86464e-05	0.00045271	0.000950778	0.00380307	0.0133699	0.00307481	0.0486912	0.189436	0.593607	0.0708164	0.00453617	0.0704033
ì	0.000161718	8.97541e-05	3.01182e-05	0.000267906	9.69187e-05	0.00768866	0.0092607	0.0156084	0.286013	0.26016	0.0804195	0.0948533	0.164162	0.0811884
c	0.000270481	0.00230987	5.81116e-05	9.62592e-05	0.000465691	0.000193533	0.00320848	0.00540696	0.0600936	0.0789752	0.378976	0.0858668	0.380595	0.00348334
h	0.000107425	0.0266416	5.14409e-05	0.000282419	0.00239959	0.0019063	0.0225276	0.00611907	0.0216256	0.10461	0.621271	0.0216779	0.167305	0.00347464
e	0.000303284	0.00146242	0.000132969	0.000666971	0.00211187	0.00981941	0.0517214	0.0297728	0.0504231	0.136406	0.131649	0.0477743	0.410575	0.127181
n	0.000364061	0.000211596	0.00010067	0.000416241	0.000532217	0.0023854	0.00520719	0.00245125	0.0808635	0.0979753	0.249397	0.353674	0.0131259	0.193296
a	0.000227442	0.00433184	0.000145619	0.00119638	0.00207959	0.00390671	0.00932587	0.00339988	0.0129984	0.0891375	0.597316	0.144885	0.0109136	0.120136
v	0.000112663	6.7975e-05	1.76208e-05	0.000146576	6.84121e-05	0.00110705	0.00149359	0.00235401	0.0567986	0.0762563	0.0507564	0.206566	0.447872	0.156383
r	0.000221647	0.00271168	0.00012346	0.000913268	0.00172185	0.00174084	0.00473358	0.00211658	0.00816148	0.0504132	0.449781	0.184264	0.0345225	0.258574
è	0.000323699	0.000220311	0.000728049	0.000927648	0.000300195	0.0303294	0.00849725	0.0081074	0.0430347	0.0546441	0.00740984	0.0201095	0.20373	0.621638
t	0.000184832	0.000888311	5.45142e-05	9.01174e-05	0.000356521	0.000130133	0.000604874	0.00169688	0.00568035	0.0145617	0.0549503	0.0726538	0.804047	0.0441008
s	8.8556e-05	0.00127539	4.27654e-05	0.000319884	0.000855417	0.000634504	0.00279834	0.00106422	0.00414177	0.0669055	0.22696	0.260624	0.420152	0.0141374
i	6.23823e-06	0.00208216	1.73206e-05	3.91444e-05	0.000396508	0.00102805	0.00362739	0.000634249	0.00148121	0.00935013	0.0452812	0.00528447	0.40968	0.521092
</S>	9.33804e-05	3.24202e-05	1.97779e-05	0.000119457	0.000130937	0.000898111	0.00123046	0.00133713	0.0129801	0.0206388	0.0185666	0.0829777	0.0143581	0.846617
