 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
e	0.000472912	0.0123318	0.03946	0.380001	0.162109	0.1751	0.0172447	0.032504	0.0233155	0.0168986	0.0136854	0.00119431	0.0104161	0.0026139	0.00346881	0.00313272	0.00332748	0.0843149	0.000829559	0.00169286	0.000776965	0.0151095
k	0.000615179	0.00312271	0.0189463	0.297087	0.275616	0.130526	0.044992	0.012951	0.0548812	0.00384718	0.00633654	0.0165236	0.00206797	0.0174982	0.011963	0.0147061	0.0224535	0.0483963	0.00525727	0.00868703	0.00202369	0.00150212
a	0.000466783	0.00819235	0.0152393	0.308611	0.27236	0.175692	0.0103581	0.0348674	0.0159276	0.0147101	0.0249576	0.00179174	0.0196258	0.00234261	0.00419384	0.00361033	0.00336271	0.0432938	0.00148052	0.0028813	0.00222752	0.0338077
e	0.00028384	0.000848161	0.00399581	0.0975436	0.454612	0.14943	0.0554659	0.00929808	0.0543746	0.00235969	0.00426134	0.0188478	0.0011519	0.0198909	0.0103773	0.0171138	0.0251497	0.0541526	0.00552886	0.00940641	0.00286444	0.00304375
n	6.46578e-05	0.00105387	0.00158594	0.0385781	0.422015	0.42598	0.0116103	0.0448309	0.0121684	0.00949363	0.00503437	0.000630557	0.00518768	0.00060438	0.0017041	0.00130859	0.00168187	0.0145692	0.000196266	0.000580364	8.51842e-05	0.00103617
è	0.00016031	0.00173468	0.0023987	0.0394432	0.217176	0.493171	0.0152579	0.0358354	0.0413694	0.0167383	0.0295858	0.00207439	0.0201049	0.00475953	0.00648212	0.00525842	0.00560659	0.0467278	0.00158293	0.00458305	0.00217812	0.00777074
n	9.91983e-06	0.0029502	0.00586299	0.168479	0.0133899	0.167233	0.00590374	0.404218	0.0113069	0.137766	0.000891723	0.0288028	0.0150387	0.00157881	0.00645515	0.000463231	0.016183	0.00104669	0.00100929	0.000111884	0.000377873	0.0109224
a	0.000330514	0.00584039	0.00552348	0.0291407	0.224609	0.336542	0.0202524	0.238592	0.0223446	0.0631834	0.00942146	0.00749489	0.0107996	0.000875996	0.00576364	0.00267167	0.00999727	0.00514901	0.000270458	0.000257224	0.000281726	0.000658755
f	6.26092e-05	0.000113675	0.000252954	0.00241598	0.107846	0.239848	0.16093	0.128605	0.194714	0.00976993	0.00800644	0.0285718	0.00112003	0.0188219	0.0154269	0.0175119	0.0460759	0.0133818	0.00279887	0.00275695	0.00068856	0.000281032
à	0.000108091	0.0020643	0.00182226	0.00441779	0.0630172	0.540816	0.0145382	0.0465202	0.110297	0.0262275	0.0425807	0.00324268	0.0348171	0.00857627	0.00794591	0.00628242	0.0072971	0.0617999	0.00273262	0.00586703	0.000450364	0.00857886
o	2.73676e-06	0.000572417	0.000625121	0.00830316	0.00289635	0.161782	0.00773362	0.600974	0.0152957	0.145876	0.000917204	0.0205755	0.00971106	0.000950767	0.00563321	0.000358351	0.0117767	0.000375101	0.000648898	6.10198e-05	0.000309803	0.00462156
g	6.50393e-05	0.000352399	0.000285447	0.000307289	0.0138594	0.0664962	0.0659056	0.421641	0.235339	0.142021	0.0233194	0.00156465	0.00834087	0.00150013	0.0025087	0.00135331	0.00533245	0.00910591	0.000110204	0.000208833	7.01668e-05	0.000313145
l	3.39717e-05	0.000375941	0.000360269	0.00127535	0.022709	0.339151	0.0453565	0.0935375	0.247085	0.0534136	0.0381047	0.00490731	0.0183292	0.0222277	0.0093062	0.00682732	0.0122232	0.0547958	0.00381299	0.00466816	0.00172184	0.019777
i	0.000142755	0.000141242	0.000175759	0.000938723	0.0317539	0.048381	0.0197846	0.012185	0.0787567	0.00790457	0.0324494	0.0410804	0.00298413	0.0873243	0.0280556	0.033006	0.0506076	0.0565704	0.0282856	0.0102233	0.353187	0.0760617
c	5.84072e-06	5.92913e-05	6.71529e-05	0.000155591	0.00546828	0.0308654	0.0994724	0.117291	0.378689	0.0969595	0.0384756	0.0278344	0.007244	0.0412375	0.019714	0.0179745	0.043486	0.052227	0.00912531	0.00325779	0.00393787	0.00645254
è	3.66324e-05	0.000327116	0.000310474	0.000548269	0.00728784	0.0425428	0.0373896	0.0695685	0.3608	0.161747	0.0873908	0.00533778	0.0265636	0.0298179	0.0143677	0.0111267	0.0222065	0.0956808	0.00304958	0.00376064	0.00203484	0.0181053
a	2.49072e-06	0.000344732	0.000288406	0.00103407	0.000326061	0.0175299	0.00819494	0.32849	0.0689031	0.439872	0.00611583	0.0389877	0.0307607	0.00265954	0.015094	0.00115117	0.0268328	0.000494099	0.00171594	0.000168149	0.000898173	0.0101363
j	3.75467e-05	0.000142972	0.000120627	8.46466e-05	0.000755745	0.00183118	0.00889801	0.0175935	0.105453	0.338621	0.296199	0.00760587	0.0817906	0.0156543	0.0152898	0.00722751	0.0383025	0.0620728	0.000640545	0.000658129	0.000277526	0.000742853
a	5.76655e-05	0.000651869	0.000570097	0.000782088	0.00115155	0.00629658	0.00317162	0.00260646	0.283682	0.0973851	0.227229	0.0122396	0.108842	0.0912086	0.0177847	0.0112315	0.0299844	0.0692915	0.010031	0.011479	0.00138832	0.0129356
m	6.24697e-06	3.20852e-05	3.37311e-05	2.82305e-05	0.00045556	0.0011664	0.0187332	0.00376043	0.183255	0.0544242	0.102454	0.0861414	0.0108813	0.168042	0.031674	0.0258504	0.162932	0.129296	0.0104654	0.00362803	0.00416198	0.00257749
u	3.90733e-05	0.000810873	0.000720762	0.000965348	0.00125421	0.00556296	0.00692187	0.00492657	0.141765	0.172604	0.167372	0.0100479	0.0900223	0.0808476	0.0274558	0.0192066	0.0428443	0.175318	0.00910235	0.00858747	0.00271202	0.0309131
k	3.16034e-05	4.26706e-05	4.63696e-05	2.58638e-05	0.000640066	0.000660856	0.0124479	0.000976518	0.0699419	0.0168035	0.0820553	0.0726169	0.00899996	0.263009	0.044815	0.0497768	0.205996	0.128331	0.0156257	0.0073148	0.0117389	0.00810283
à	4.43543e-05	0.000616062	0.000541791	0.000643134	0.000873273	0.00235106	0.00195986	0.00110321	0.0412021	0.0601678	0.284418	0.00717129	0.134787	0.164452	0.0343638	0.0204502	0.0482865	0.153079	0.00999433	0.0093711	0.00348219	0.0206424
n	1.8542e-06	0.000268657	0.000199153	0.000540407	2.83749e-05	0.000796389	0.00076137	0.00873028	0.0230343	0.541817	0.043904	0.0581209	0.189541	0.0125291	0.0337409	0.0019744	0.0576774	0.000875147	0.00459453	0.000373564	0.0022158	0.0182747
n	2.00743e-05	0.000490743	0.000419925	0.000419068	0.000443834	0.00116292	0.00144537	0.00222098	0.0145787	0.0825389	0.249628	0.0093193	0.489528	0.0177782	0.0440311	0.018241	0.0402641	0.0120226	0.00434373	0.00597209	0.00107795	0.00405299
o	2.60122e-06	6.03138e-05	4.42551e-05	0.000288735	0.000200837	0.00370729	0.00079785	0.00408768	0.0184856	0.0825271	0.0938183	0.00839518	0.216724	0.0266671	0.0193109	0.00254189	0.0107643	0.000459761	0.0205369	0.00612069	0.121414	0.363045
n	1.05446e-05	1.74696e-05	1.81303e-05	1.40625e-05	7.9605e-05	0.00013081	0.00139482	0.000331107	0.00697358	0.0076522	0.09072	0.0442209	0.0665185	0.269201	0.169069	0.0796457	0.153443	0.0374052	0.0413543	0.0183966	0.0109587	0.00244378
e	4.74611e-06	7.9618e-05	7.32423e-05	9.65893e-05	0.000141168	0.000343644	0.000379617	0.000251007	0.00881745	0.0214424	0.300836	0.0195696	0.234974	0.141712	0.0482367	0.0286343	0.0561594	0.0425045	0.0281084	0.0120937	0.00245855	0.0530829
d	3.5182e-06	1.09994e-05	1.14012e-05	7.27252e-06	4.35395e-05	4.92994e-05	0.000620251	7.45199e-05	0.00450374	0.00311487	0.0587977	0.0503858	0.0131174	0.362475	0.0991868	0.0765519	0.162711	0.10608	0.0393647	0.00894983	0.0110903	0.002851
à	1.09635e-05	0.000201056	0.000186401	0.000243818	0.000320428	0.000739801	0.00094085	0.000469183	0.00870738	0.0169504	0.175766	0.0133322	0.155741	0.236727	0.0787214	0.0384877	0.0539977	0.0427889	0.0479899	0.0149142	0.0117512	0.101012
n	3.45175e-06	0.000223178	0.000189074	0.000279544	2.27337e-05	0.000177214	0.000197483	0.000821952	0.00234704	0.0473888	0.0388626	0.0700693	0.509942	0.0310715	0.124909	0.0109908	0.120294	0.00136575	0.0113439	0.0020231	0.00283132	0.0246465
n	4.27644e-05	0.00105414	0.00092083	0.000861654	0.000449458	0.000750775	0.000336619	0.000646869	0.00315166	0.0131827	0.127851	0.00855027	0.442802	0.0906136	0.144399	0.0511843	0.0486095	0.0135671	0.0239506	0.0215054	0.00137493	0.0041949
o	1.10319e-06	5.65269e-05	3.59871e-05	0.000269811	3.27035e-05	0.00083362	9.92867e-05	0.000444791	0.00459847	0.0221808	0.0789369	0.00327261	0.239026	0.0658211	0.0177642	0.00106466	0.00459581	0.000237072	0.0454104	0.00662593	0.151374	0.357318
i	1.21652e-05	1.87564e-05	1.92061e-05	1.41898e-05	4.51665e-05	5.75738e-05	0.000413444	9.15988e-05	0.00182549	0.00154855	0.0299429	0.017476	0.0315044	0.273791	0.203991	0.110327	0.0634668	0.0222871	0.119432	0.0618533	0.0549891	0.00689387
s	4.83204e-06	6.06529e-05	5.76064e-05	5.70105e-05	5.89889e-05	8.82871e-05	0.000126656	9.86492e-05	0.000631351	0.00260603	0.0459222	0.00588743	0.0626873	0.259651	0.189149	0.158789	0.0478071	0.0755827	0.0880106	0.0425693	0.0049227	0.0152321
e	1.43098e-05	8.37947e-05	7.69891e-05	9.88334e-05	0.000145932	0.000257955	0.000112505	7.29822e-05	0.00247597	0.00204001	0.0996526	0.00886408	0.126856	0.346276	0.0880395	0.0370641	0.0265619	0.0124152	0.110357	0.0412414	0.0167529	0.0805408
m	2.61942e-06	1.43388e-05	1.44292e-05	9.78888e-06	3.09066e-05	2.80547e-05	0.000126468	1.8875e-05	0.000491444	0.000251727	0.0103872	0.00996676	0.00425876	0.359956	0.12657	0.129047	0.0433294	0.0417633	0.176715	0.0423195	0.0476056	0.00709364
è	2.09858e-05	0.000402026	0.000360983	0.000491982	0.000351847	0.000668731	0.00017763	0.000161262	0.00181292	0.00246044	0.0536093	0.00518313	0.0509278	0.471281	0.0780649	0.0517123	0.0272205	0.0526162	0.0979922	0.0286835	0.0080588	0.0677417
n	2.16105e-06	0.000420418	0.000301832	0.000846206	9.68843e-06	0.000177891	5.88219e-05	0.000741349	0.000525077	0.0288112	0.01754	0.0386328	0.329878	0.0811489	0.274257	0.0139288	0.0695056	0.00169278	0.0799108	0.00432566	0.0133323	0.0439519
a	3.75579e-05	0.000958977	0.000853814	0.000918228	0.000407459	0.000712824	0.000255717	0.000438502	0.00150459	0.00468389	0.057165	0.00707291	0.262449	0.127765	0.199076	0.0907216	0.0332668	0.015514	0.0851821	0.0932523	0.00483923	0.0129241
m	1.43099e-05	1.66526e-05	1.72237e-05	9.86908e-06	2.9917e-05	2.62269e-05	0.000150112	3.05417e-05	0.000537065	0.000258117	0.00710826	0.00935435	0.00723077	0.146415	0.168558	0.135747	0.031748	0.00821284	0.178581	0.180976	0.120716	0.00426245
u	3.96743e-05	0.00093884	0.000852103	0.00118043	0.000589351	0.00105174	0.000184435	0.000242875	0.00129087	0.0015113	0.0170982	0.00342991	0.0215231	0.378465	0.0675099	0.0614752	0.0139053	0.0310217	0.22175	0.0588711	0.0123809	0.104688
p	8.13302e-06	1.69629e-05	1.76923e-05	9.19287e-06	4.40828e-05	2.53441e-05	0.000106774	1.32271e-05	0.000256459	6.26073e-05	0.00317709	0.00433924	0.00138801	0.199566	0.0770867	0.118231	0.0161406	0.0214375	0.236756	0.116018	0.185986	0.0193131
i	1.10982e-05	0.000159032	0.000146085	0.000188216	0.000184073	0.00030131	9.66813e-05	7.89334e-05	0.000707641	0.000608243	0.0183924	0.0034328	0.0264973	0.166528	0.0530774	0.0376621	0.00839897	0.0129878	0.210431	0.0897357	0.062814	0.307562
a	9.22179e-06	2.79813e-05	2.81021e-05	1.92059e-05	5.20288e-05	4.48654e-05	8.41174e-05	2.02917e-05	0.000233043	6.46563e-05	0.00258501	0.00238784	0.0011473	0.0857716	0.0364839	0.0486099	0.006093	0.0111478	0.205712	0.11483	0.443662	0.0409855
c	2.50222e-05	0.000276756	0.000258388	0.000277821	0.000243106	0.000349288	0.000156105	0.000159585	0.000432349	0.000516754	0.00514795	0.00113266	0.00517191	0.0922334	0.0507476	0.0856964	0.00506192	0.0167429	0.259178	0.217873	0.122678	0.135641
è	6.4924e-05	0.000379986	0.00034128	0.000441925	0.000463594	0.000752985	0.00017109	0.000138068	0.00168111	0.000903224	0.0273185	0.00370636	0.0156366	0.295506	0.0662647	0.0480719	0.0113028	0.0233523	0.236636	0.0866576	0.0933913	0.0868178
o	2.17851e-06	0.000473243	0.000324843	0.00127771	1.43641e-05	0.000264294	4.06024e-05	0.00050914	0.000232806	0.00726007	0.00625854	0.00918352	0.10743	0.0790349	0.193415	0.0153992	0.0150398	0.000968709	0.29281	0.025299	0.0759984	0.168765
n	7.0979e-05	0.000308503	0.000288521	0.000237832	0.000239039	0.000259952	0.000193135	0.000259133	0.000411779	0.00073645	0.00594573	0.000766034	0.00993393	0.0472839	0.0625407	0.0995464	0.00517116	0.0146385	0.133103	0.368132	0.150448	0.099485
e	1.7285e-05	0.000181872	0.000162529	0.000234606	0.000196848	0.000343349	6.47916e-05	6.80573e-05	0.000753855	0.000621178	0.0235249	0.00299748	0.0242026	0.312559	0.064836	0.0476056	0.00997119	0.0138457	0.2324	0.0635193	0.0530821	0.148811
c	4.16889e-06	1.63464e-05	1.63905e-05	1.14253e-05	2.59868e-05	2.17195e-05	3.60734e-05	1.07819e-05	7.55871e-05	2.45201e-05	0.000815746	0.000823587	0.000441464	0.0485145	0.0204759	0.0399751	0.00248261	0.0061798	0.189054	0.127482	0.523539	0.039973
e	4.04843e-05	0.000502101	0.000457934	0.000593101	0.000516876	0.000768304	0.000116035	0.000135026	0.000796627	0.000379947	0.00627745	0.00175427	0.00443939	0.0642553	0.0168427	0.0272599	0.00302117	0.00828816	0.241962	0.125742	0.126501	0.369351
t	1.2082e-05	3.7264e-05	3.7738e-05	2.23054e-05	8.0152e-05	5.09643e-05	8.36679e-05	1.59791e-05	0.000153465	2.34848e-05	0.000826284	0.00122442	0.000246227	0.041804	0.0134829	0.0351751	0.00277309	0.00834577	0.167489	0.123446	0.528921	0.0757487
a	3.00894e-05	0.000220129	0.000205443	0.000252571	0.000228611	0.000302379	3.82937e-05	5.60542e-05	0.000338571	0.000143481	0.00206944	0.000745719	0.00171671	0.0405056	0.00935033	0.016303	0.00126397	0.00201201	0.212496	0.113255	0.256408	0.342059
t	6.67999e-06	3.38202e-05	3.4117e-05	2.19167e-05	6.10162e-05	4.55442e-05	7.27259e-05	1.75752e-05	0.000134373	2.80419e-05	0.000855023	0.00118425	0.000338241	0.0337503	0.0134379	0.0317882	0.00251964	0.00765171	0.168495	0.143949	0.515586	0.0799895
r	1.98385e-05	0.000144823	0.000132562	0.000173783	0.000159415	0.000229897	2.89651e-05	3.63324e-05	0.000233414	9.48124e-05	0.00175994	0.000523216	0.00135344	0.0274235	0.00629493	0.01112	0.000847953	0.00187582	0.152716	0.0842049	0.344056	0.366571
ò	8.2964e-05	7.18852e-05	7.10976e-05	4.93992e-05	0.000219186	0.000183782	0.000445652	5.9412e-05	0.0017028	0.000225105	0.00777436	0.00479696	0.00224606	0.0469755	0.00966945	0.0069847	0.00721544	0.00757432	0.0288582	0.020025	0.682426	0.172343
o	0.000115868	0.00281053	0.00287719	0.00291507	0.000450516	0.000958121	0.000697457	0.00128503	0.000801177	0.00313061	0.00431267	0.0221738	0.0197473	0.01372	0.0543935	0.0796083	0.0165805	0.0047842	0.147243	0.207857	0.151218	0.26232
</S>	0.000237574	0.00121725	0.0011161	0.000907147	0.000771281	0.000928227	0.000379817	0.000687859	0.00085593	0.00110051	0.00536639	0.000829298	0.00710969	0.0187002	0.0326986	0.0581743	0.00399286	0.00645224	0.0746995	0.306146	0.235013	0.242616
