 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
z	7.41606e-05	0.000543884	0.0085514	0.619046	0.236254	0.0953447	0.0211954	0.0125269	0.00324991	0.000500149	0.000347614	0.00236536
z	0.000372947	0.00100557	0.0630706	0.427525	0.354873	0.0842228	0.0351658	0.00753984	0.00493138	0.00161292	0.00315128	0.0165289
è	0.000607342	0.00522777	0.0173638	0.0974591	0.193589	0.178738	0.128933	0.11945	0.0263794	0.0441647	0.0387193	0.149369
s	0.000680109	0.0085424	0.136792	0.083954	0.268925	0.31102	0.128595	0.05378	0.00218398	0.000214388	0.00132433	0.00398827
s	0.000939122	0.00285315	0.110358	0.456933	0.301985	0.0769668	0.0379342	0.00766894	0.000889534	4.312e-05	0.00111812	0.00231055
i	0.000192436	0.000351327	0.0540005	0.0239857	0.152219	0.087671	0.0891575	0.055967	0.00868689	0.00266778	0.141441	0.38366
o	9.96558e-05	0.000218748	0.00188678	0.10139	0.239352	0.354407	0.192843	0.0799254	0.0130945	0.00439927	0.00636704	0.00601631
s	8.65797e-05	0.000186756	0.000646738	0.0892793	0.45486	0.320229	0.116306	0.0135423	0.00184811	0.000135386	0.000407626	0.0024716
p	0.000112983	4.32268e-05	0.000933182	0.0798765	0.453592	0.224744	0.152154	0.0365471	0.00756187	0.0147155	0.0170268	0.0126933
i	0.000229836	0.000481919	0.0024093	0.187719	0.0882513	0.0617042	0.0767226	0.0904125	0.0497789	0.112939	0.0314113	0.297939
t	6.82769e-05	0.000130447	0.000375612	0.027007	0.167503	0.20699	0.337699	0.138987	0.0133758	0.0170726	0.0136088	0.0771827
i	8.41224e-05	3.78098e-05	0.000331565	0.0441157	0.465662	0.227616	0.184649	0.034927	0.00450108	0.00785185	0.013695	0.0165283
k	6.20317e-05	0.000107329	8.57437e-05	0.0426255	0.0921519	0.186767	0.398068	0.216968	0.021209	0.0127518	0.00277052	0.0264328
u	0.000474113	0.000718679	0.00162431	0.0335491	0.219615	0.206131	0.379103	0.0812893	0.0180815	0.00671576	0.0158894	0.0368087
à	0.000136335	0.000203707	9.69357e-05	0.0514799	0.080894	0.120445	0.358019	0.239466	0.0382348	0.0313107	0.00525529	0.0744588
i	0.000270696	0.00236132	0.00240358	0.00137069	0.0148474	0.0570171	0.505293	0.404598	0.0088577	0.000312088	0.00114826	0.00152024
m	0.000432873	0.000691451	0.000887942	0.00441004	0.0149163	0.0177251	0.494342	0.388281	0.0679326	0.00234853	0.00513066	0.00290117
è	0.000413512	0.000256947	0.00207293	0.00438442	0.0968307	0.0849793	0.398841	0.245938	0.0206367	0.0151331	0.0807003	0.0498131
r	8.28239e-05	0.000583294	0.00249929	0.000163535	0.00744132	0.0311737	0.291184	0.608301	0.00447864	0.00078851	0.00335301	0.0499513
i	0.000244828	0.000497195	0.00226492	0.0048726	0.0255064	0.0170024	0.310914	0.340306	0.190602	0.00771929	0.0561854	0.0438858
n	5.94032e-05	7.6225e-05	2.83467e-05	0.00143342	0.00220303	0.00284099	0.0675832	0.322379	0.487637	0.0557807	0.0392523	0.0207263
a	0.000148761	0.00014062	0.000922433	0.000960612	0.004087	0.00377654	0.0612154	0.259504	0.141799	0.305085	0.138295	0.0840657
s	4.15342e-05	5.7254e-05	2.59247e-05	0.000566876	0.00122291	0.000930423	0.0245467	0.225315	0.261165	0.384353	0.0446949	0.0570802
t	0.000141368	7.19573e-05	0.000524012	0.000864888	0.00314079	0.00165997	0.0215942	0.0945547	0.0963857	0.345842	0.252424	0.182797
a	0.000447703	9.38672e-05	0.000288075	0.0095207	0.0178921	0.00578793	0.0439294	0.0742025	0.100811	0.35155	0.160475	0.235002
s	3.59816e-05	5.65591e-05	3.84105e-05	0.000292299	0.000772567	0.000480902	0.00757316	0.0770123	0.22984	0.423179	0.112951	0.147768
ì	0.000132589	5.78065e-05	0.000340192	0.000806237	0.0026048	0.000831315	0.00808413	0.0343415	0.0864619	0.306156	0.418157	0.142026
p	0.000238708	0.000701105	0.00695926	0.000225119	0.00479236	0.00613757	0.0426212	0.308716	0.0693499	0.0116497	0.110027	0.438582
u	0.000349269	0.000387586	0.00259145	0.00132154	0.00450877	0.00232625	0.0191316	0.0725654	0.385119	0.0367035	0.413082	0.0619139
l	0.000127676	0.000142567	6.78874e-05	0.000413678	0.000618477	0.000549432	0.00579205	0.0509211	0.338958	0.0564294	0.357734	0.188245
i	0.000109182	7.62784e-05	0.00053657	0.000331316	0.000869865	0.000660982	0.00289963	0.0143626	0.0620757	0.385029	0.411096	0.121953
t	4.84088e-05	5.82152e-05	3.31919e-05	0.000215974	0.000357521	0.000177958	0.00116471	0.0131056	0.108929	0.39116	0.281394	0.203355
a	0.000110888	3.71992e-05	0.000230415	0.000203192	0.000356904	0.000301741	0.00100427	0.00366273	0.0140802	0.260573	0.570461	0.148978
</S>	4.50752e-05	7.39055e-05	4.01681e-05	0.000226925	0.000391363	0.00018732	0.000837863	0.00851593	0.0915392	0.325995	0.265268	0.306879
