 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
ù	9.83011e-05	0.000187716	0.000155942	0.00571102	0.270881	0.279827	0.158936	0.0833315	0.0335044	0.00335403	0.0111702	0.152842
c	0.000624212	0.00503917	0.0113819	0.0557781	0.146633	0.180061	0.361359	0.0936711	0.133504	0.0101422	0.000791519	0.00101501
h	0.000995351	0.0114451	0.0340308	0.0432379	0.130325	0.246367	0.345336	0.0928959	0.0404724	0.0417519	0.0119377	0.00120491
r	0.000429562	0.000538346	0.000327219	0.00911376	0.234685	0.183563	0.293768	0.145452	0.0983113	0.00541921	0.00196631	0.0264268
ò	0.000134202	0.000862382	0.00062956	0.00293306	0.0392956	0.479507	0.199763	0.0479483	0.0422207	0.00644785	0.10917	0.0710892
n	0.000427862	0.0123652	0.0116668	0.0212771	0.0400903	0.312834	0.277274	0.120149	0.0813759	0.0452834	0.00522268	0.0720338
u	0.000220579	0.000870572	0.00190328	0.00219565	0.00985112	0.221949	0.55316	0.119126	0.0576627	0.0133369	0.016647	0.00307621
a	2.1512e-05	1.04366e-05	4.91855e-06	4.55711e-05	0.00936309	0.0815669	0.474476	0.329683	0.101914	0.00118301	0.000191986	0.00153964
m	4.73547e-05	0.000352813	0.000232072	0.000354077	0.00311168	0.174872	0.333903	0.339957	0.108761	0.0102884	0.0110597	0.0170609
p	0.000187812	0.00072137	0.000323726	0.000522379	0.011161	0.560421	0.227854	0.145374	0.0148109	0.00347528	0.0232829	0.0118655
ì	0.000140857	0.000340506	0.000126284	0.000409027	0.0239047	0.187169	0.0854974	0.0750021	0.0149544	0.00504741	0.0392615	0.568147
a	7.62881e-05	0.000559245	0.000735468	0.000431458	0.000578905	0.087446	0.152553	0.282057	0.227269	0.219141	0.0096202	0.0195322
t	0.000153756	0.00030073	0.00013424	0.0001758	0.000619152	0.0583178	0.145568	0.174098	0.566108	0.0271423	0.0200675	0.00731426
t	0.000156978	0.000469651	0.000403709	0.000471797	0.00201825	0.125076	0.177747	0.379418	0.0472629	0.0456586	0.0951875	0.126129
o	0.000157889	0.00014774	3.09113e-05	0.000111631	0.011061	0.430878	0.189241	0.15824	0.0200722	0.0021535	0.0290803	0.158825
p	2.56974e-05	4.03214e-05	9.81978e-06	2.72627e-05	0.000349733	0.0338154	0.133245	0.339515	0.326451	0.0156191	0.0269044	0.123998
o	7.94164e-05	0.000506581	0.000209326	0.00025394	0.00112242	0.146335	0.141544	0.240329	0.118198	0.027719	0.186443	0.13726
è	8.77912e-05	7.282e-05	1.56086e-05	3.63308e-05	0.000622732	0.0313286	0.11997	0.321209	0.300503	0.0134861	0.0256288	0.187039
t	5.23977e-05	0.000645534	0.000822217	0.000319873	4.13288e-05	0.00350949	0.0170847	0.0704894	0.488531	0.396369	0.0196839	0.00245074
a	0.000206649	0.00143285	0.00264601	0.00149663	0.000380166	0.00577649	0.0540273	0.161417	0.225416	0.411433	0.131832	0.00393594
d	6.23111e-05	5.48206e-05	1.51437e-05	3.44074e-05	0.000285249	0.00458753	0.0322136	0.113117	0.298672	0.0502398	0.108957	0.39176
i	0.000173514	0.00116211	0.00082856	0.000686499	0.000520022	0.0110333	0.0221178	0.0886639	0.0665667	0.0660523	0.637278	0.104917
k	0.000118633	0.000129966	2.50396e-05	5.13231e-05	0.000296045	0.00536931	0.0214999	0.110136	0.196642	0.030104	0.145736	0.489892
ò	0.000374509	0.00152866	0.00087568	0.00079392	0.000697637	0.00550839	0.00696623	0.0285645	0.0216161	0.0488876	0.805331	0.0788554
m	1.45586e-05	0.00105014	0.00120261	0.000384115	2.36283e-05	0.00135167	0.00283831	0.0148693	0.0686068	0.853614	0.0267171	0.029328
m	7.52141e-05	0.00239354	0.00312059	0.00109143	0.000141608	0.00528551	0.00869524	0.0281983	0.0798105	0.391944	0.463702	0.0155424
a	1.40078e-05	0.00118065	0.000853548	0.000411966	0.000175997	0.00808541	0.00389669	0.0138314	0.0094686	0.257894	0.274678	0.429509
</S>	0.000108577	0.000113595	2.66995e-05	5.91027e-05	0.000217161	0.00158679	0.00353541	0.0182273	0.0417331	0.0150554	0.118342	0.800995
