 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
n	0.000135003	0.00563383	0.759144	0.0593345	0.104088	0.023948	0.00920825	0.00539987	0.013754	0.00658299	0.00677644	0.00264813	0.000982811	0.00236471
a	0.00024506	0.0292586	0.127596	0.546655	0.160405	0.0666147	0.00754128	0.0291431	0.011517	0.0017937	0.00694154	0.000964216	0.00106194	0.0102632
f	4.4963e-05	0.000644212	0.0709359	0.137825	0.674392	0.0446915	0.0212913	0.00297297	0.0197496	0.0119358	0.00783468	0.00228068	0.00106705	0.0043338
u	0.000668243	0.0105302	0.0252706	0.438158	0.360724	0.0898817	0.00900521	0.0177136	0.0115092	0.00256214	0.00996472	0.00317281	0.00418436	0.0166548
r	1.78962e-05	0.000202252	0.00743558	0.0487268	0.836068	0.04398	0.0224889	0.00175101	0.0146036	0.00984717	0.00615956	0.00146423	0.000886551	0.00636872
n	0.00042064	0.00430901	0.0107927	0.342604	0.429281	0.110294	0.0142174	0.0324822	0.0159591	0.00354444	0.0103833	0.00243743	0.00424182	0.019034
o	7.46262e-05	0.00287825	0.0228065	0.117168	0.211766	0.104034	0.118604	0.0129812	0.111439	0.0281565	0.0617708	0.0106802	0.0134092	0.184232
k	0.000137354	0.000243131	0.00205447	0.0346314	0.529533	0.203983	0.0417174	0.016974	0.0386881	0.0135521	0.0222639	0.00983313	0.0136018	0.072787
a	0.0015566	0.00360507	0.00539241	0.164457	0.593312	0.141911	0.0365051	0.0310532	0.00766799	0.00203126	0.00243547	0.00088491	0.00220317	0.00698424
k	3.27082e-05	0.00022564	0.00152278	0.0107072	0.55713	0.0831856	0.219478	0.00381191	0.0411524	0.0256427	0.0161269	0.00320041	0.00237722	0.035407
à	0.0110661	0.0121288	0.0127765	0.0398436	0.273493	0.320049	0.103543	0.093066	0.0315089	0.00968274	0.0121852	0.00550305	0.0358885	0.0392658
n	0.00100627	0.0234638	0.00349563	0.184242	0.298176	0.307735	0.00235239	0.10001	0.0127078	0.00212337	0.00103488	0.00295525	0.0386255	0.0220718
n	0.00135209	0.00518489	0.00681117	0.0405147	0.185968	0.526531	0.0349551	0.138455	0.0245213	0.00362836	0.0057571	0.00327486	0.0191305	0.00391685
i	0.000127893	0.0188417	0.00151986	0.169503	0.0830429	0.155078	0.00280965	0.0738715	0.0375842	0.003835	0.00893568	0.044551	0.230931	0.169369
t	1.70792e-05	9.24354e-06	0.00021588	0.00148321	0.0699653	0.289366	0.516587	0.0136355	0.064692	0.0139728	0.0187733	0.00335895	0.000824221	0.00709973
o	7.12261e-05	0.000401638	0.000312997	0.00514831	0.113559	0.588663	0.0901072	0.02722	0.0627153	0.00394565	0.0485164	0.0125989	0.00593129	0.0408094
t	1.02716e-05	4.00256e-05	0.000133367	0.000293694	0.0544415	0.29785	0.510603	0.0130506	0.0781782	0.0114627	0.0183982	0.00231116	0.00112049	0.0121074
s	0.000309214	0.000799426	0.000817751	0.00100576	0.0283031	0.327546	0.260663	0.0485664	0.131248	0.00494836	0.0810783	0.0275035	0.0183478	0.0688634
o	2.05324e-05	0.000392105	0.000761796	0.00594473	0.0856138	0.031975	0.341482	0.00720355	0.118006	0.0768489	0.0644472	0.00592167	0.0115275	0.249856
m	8.41684e-05	0.000119186	0.000239869	0.000501566	0.00634918	0.0782649	0.0855227	0.218373	0.286143	0.0276954	0.100972	0.0246759	0.0141987	0.15686
ì	0.000827677	0.00851103	0.00108691	0.00244831	0.0127747	0.158077	0.402649	0.253813	0.0992803	0.00575897	0.0212043	0.00393553	0.00785296	0.0217805
k	0.00104792	0.0108642	0.00133602	0.00281835	0.00572672	0.245346	0.0103026	0.566994	0.0463277	0.00275676	0.00262516	0.00779782	0.063307	0.0327503
a	0.00356177	0.0190267	0.00893136	0.00335078	0.00690109	0.0678254	0.0848803	0.569603	0.161169	0.00580262	0.0201869	0.0100553	0.0352264	0.00347927
l	5.30376e-06	9.31553e-06	4.40336e-05	2.30482e-05	0.000878039	0.00669808	0.255521	0.0332887	0.553421	0.0553511	0.0782518	0.00913898	0.000760144	0.0066089
ò	0.000272244	0.000661599	0.000879508	0.00037639	0.00238922	0.014893	0.0270665	0.0751512	0.378759	0.0134828	0.280204	0.0810768	0.0256032	0.0991848
c	0.000239988	0.00346998	0.0002828	0.000668064	0.000367208	0.0166083	0.00108613	0.807489	0.070395	0.00243891	0.00420969	0.0154819	0.0486188	0.0286445
e	0.000582683	0.00814166	0.00207025	0.000971781	0.00217212	0.0167142	0.0292799	0.323822	0.328501	0.0236487	0.15678	0.0617461	0.0303937	0.0151756
e	5.66084e-06	8.36959e-06	3.83398e-05	1.59592e-05	0.000273107	0.00119955	0.0296438	0.014782	0.55099	0.161925	0.166275	0.060632	0.00314933	0.0110623
n	0.000131484	0.000567463	0.000271478	0.000230635	0.000374211	0.0010758	0.00205068	0.0382951	0.247069	0.0436742	0.509681	0.0932365	0.0178694	0.0454724
i	0.000207086	0.000471716	0.000543422	0.000479797	0.00100063	0.00226082	0.00805189	0.0115677	0.325335	0.00672344	0.426795	0.123259	0.0210007	0.0723036
t	7.32077e-06	7.08782e-05	6.41843e-05	1.72712e-05	0.000195108	0.000335755	0.00264104	0.00320539	0.295659	0.11395	0.423469	0.0914973	0.0105608	0.0583269
s	0.000375879	0.000616117	0.000743571	0.000205796	0.00079635	0.00123394	0.00136816	0.00751305	0.123772	0.00495911	0.497257	0.138427	0.0519864	0.170747
è	1.66107e-05	0.000458505	0.000196381	0.000231401	0.00291882	0.0036757	0.13027	0.0018993	0.0866523	0.0356807	0.0407572	0.0130361	0.0312724	0.652935
r	0.000115066	0.000921571	0.000529903	0.000374392	0.000349613	0.00104356	0.000932077	0.0161489	0.0326428	0.0602733	0.0555184	0.276779	0.464684	0.0896872
o	0.00102677	0.00643925	0.00288249	0.0010786	0.00221442	0.0058334	0.00248222	0.0283983	0.192135	0.0277221	0.219313	0.317273	0.174961	0.0182398
p	1.69982e-05	2.12569e-05	8.50872e-05	4.29101e-05	0.000185695	0.000305862	0.00481371	0.0012286	0.118662	0.157661	0.202852	0.293711	0.0798588	0.140555
u	0.000186862	0.000581308	0.000559511	0.000223598	0.000670757	0.00118471	0.00054665	0.00269161	0.0516943	0.00667211	0.289157	0.242695	0.0963798	0.306756
s	1.44485e-05	5.36528e-05	0.000106955	5.14966e-05	0.000228548	0.000219548	0.00130672	0.000382941	0.0578476	0.0747365	0.287772	0.183839	0.0742893	0.319151
t	0.000169854	0.000609281	0.000487966	0.000274448	0.00062705	0.000932669	0.000393903	0.00138054	0.0303658	0.00437268	0.226596	0.199076	0.110034	0.42468
è	9.6291e-05	0.000115781	0.000976743	0.000455085	0.00254295	0.00299168	0.0398101	0.000625599	0.132281	0.00745613	0.17941	0.115689	0.0586506	0.458899
i	6.4898e-05	0.00397667	0.000195393	0.000231	9.43717e-05	0.000303662	4.02914e-05	0.00502231	0.0053534	0.00926566	0.0130829	0.172493	0.699626	0.09025
</S>	0.000517765	0.00138353	0.000709149	0.0015228	0.000662373	0.000783957	0.000919236	0.00308864	0.0194476	0.0200227	0.151407	0.104522	0.18624	0.508773
