 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
è	0.000429865	0.000131196	0.000214074	0.00624776	0.0233035	0.113154	0.252357	0.133214	0.0815754	0.0600173	0.329356
s	3.73327e-05	0.000436048	0.000457572	2.54434e-05	0.000151903	0.00131711	0.0139189	0.0190758	0.000578679	0.94427	0.0197309
s	0.000238026	0.000403139	0.00117877	0.000131892	0.00213339	0.0332852	0.321565	0.506625	0.0090221	0.0991735	0.0262436
o	0.000106049	0.000167472	0.000768372	0.000399102	0.00302702	0.00955652	0.0412344	0.0140257	0.00155121	0.183935	0.745229
m	0.000109525	0.000163184	6.69275e-05	6.7274e-05	0.00124021	0.012263	0.0920315	0.488563	0.204079	0.00729887	0.194118
a	0.000289303	0.000193532	0.00134792	0.000104139	0.000915091	0.00619825	0.217836	0.274497	0.252714	0.036333	0.209572
è	3.38228e-05	9.74636e-05	2.29188e-05	3.33034e-05	0.000490543	0.00453033	0.0473364	0.362317	0.351517	0.110183	0.123437
s	0.000165688	0.000705347	0.00042774	0.00012299	0.000147047	0.000405975	0.00282537	0.0383148	0.0177998	0.917257	0.0218282
t	0.000775801	0.000769804	0.00380374	0.000275008	0.00242467	0.0118585	0.0912132	0.488582	0.0782245	0.286644	0.0354282
r	9.46817e-05	0.00010388	0.000791809	2.39728e-05	0.000280096	0.001117	0.0192574	0.0146371	0.0299498	0.0833456	0.850399
a	0.000182836	9.77574e-05	0.000322496	0.000269641	0.00147966	0.00628134	0.00898734	0.00773413	0.00205484	0.0250605	0.94753
</S>	0.000148225	0.000146257	0.000139293	5.42004e-05	0.000311296	0.0011257	0.00646278	0.0382626	0.144191	0.00167893	0.80748
