 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.0008747128	0.002850694	0.05674835	0.07915541	0.16686873	0.24855876	0.26383302	0.13039449	0.00029321708	0.008680741	0.025112523	0.016629357
a24	0.072824776	0.07422246	0.026395971	0.06632416	0.062733635	0.08019363	0.16231477	0.075432435	0.102813855	0.1602748	0.097220674	0.01924882
a37	0.08176722	0.051650655	0.033874877	0.03699835	0.030386794	0.06726347	0.113710195	0.08603555	0.06570368	0.16133913	0.16236712	0.108902976
a14	0.045097675	0.045505594	0.047742423	0.053453784	0.036021516	0.087674856	0.16285399	0.14718077	0.018648798	0.1610534	0.14895006	0.045817122
a20	0.042306505	0.044470992	0.046230346	0.05616623	0.04714638	0.11697834	0.1880229	0.14600624	0.015433389	0.13842379	0.12576565	0.03304923
a28	0.0370436	0.041758854	0.04370126	0.060012214	0.055459682	0.1450793	0.21403739	0.15607692	0.011493206	0.11524976	0.09969718	0.020390611
a5	0.042905647	0.043979295	0.04313096	0.055377554	0.046261385	0.11719694	0.18759264	0.1518123	0.016147293	0.13840555	0.12479715	0.03239331
a17	0.057936493	0.04802655	0.04117695	0.046750464	0.036610827	0.08446496	0.14459524	0.116591334	0.034286387	0.16899446	0.1628872	0.057679147
a21	0.049370598	0.044826232	0.04039314	0.04863689	0.038623102	0.09346581	0.15779226	0.13587892	0.024813447	0.16132328	0.15290104	0.051975247
a8	0.04742509	0.043099165	0.038456365	0.047598176	0.045661706	0.114720635	0.17156003	0.13477285	0.023936285	0.14840856	0.13963038	0.044730727
a31	0.020424515	0.035193063	0.059937168	0.09185604	0.09308339	0.15344252	0.20896918	0.12302767	0.00065433467	0.082619876	0.10059629	0.030195957
a20	0.0728009	0.03657923	0.021999624	0.029283904	0.0490241	0.10557856	0.13095604	0.09342045	0.10362736	0.13838258	0.12987573	0.08847149
a3	0.07128658	0.0440475	0.029730672	0.032056272	0.031395264	0.07648985	0.11403281	0.090874664	0.07491789	0.16099556	0.16612576	0.10804712
a20	0.07518052	0.051525895	0.037688524	0.041037973	0.035326645	0.068253696	0.109335914	0.08643394	0.048433103	0.1720197	0.18282889	0.09193513
a10	0.059368104	0.041771874	0.030784674	0.036711007	0.039938677	0.1098793	0.15194279	0.122386724	0.049890745	0.15198365	0.1452749	0.06006757
a31	0.058992274	0.040811818	0.030034713	0.03546536	0.041100223	0.11469121	0.1524073	0.1209236	0.051912755	0.14928056	0.1432592	0.061120942
a20	0.07217926	0.03923727	0.023342973	0.029221686	0.039534755	0.1052516	0.1343221	0.097041704	0.089688666	0.14766304	0.14069454	0.08182242
a7	0.16278706	0.08875142	0.031370714	0.036335178	0.026156625	0.04361627	0.06743216	0.049337342	0.057924848	0.14893061	0.1741308	0.11322698
a11	0.15171818	0.08133011	0.028655885	0.033275597	0.024357023	0.047160126	0.07514579	0.055841047	0.068392836	0.15064752	0.16688874	0.11658714
a18	0.17109047	0.09451704	0.030780796	0.036411148	0.026172148	0.043352194	0.06527366	0.04741252	0.056393612	0.1452109	0.17171621	0.111669265
a27	0.14429842	0.077108294	0.028047306	0.03289599	0.026435496	0.054846447	0.08382807	0.061009668	0.0678247	0.1504484	0.16346632	0.1097909
a31	0.15161452	0.08168326	0.029416548	0.034393985	0.027467236	0.051717237	0.07778766	0.055813216	0.062172882	0.14971817	0.1678447	0.11037062
a39	0.12200769	0.052775376	0.019644994	0.0246387	0.033746038	0.09275608	0.11009429	0.090659596	0.10079338	0.12726758	0.12584126	0.09977503
a31	0.16166209	0.08872302	0.027370436	0.03268261	0.025680827	0.049233012	0.0718967	0.049168263	0.06837061	0.14363284	0.162889	0.11869056
a24	0.15063433	0.07990857	0.020039251	0.026827045	0.024834253	0.07691419	0.098264664	0.06628837	0.09686159	0.13053508	0.1303649	0.09852778
a28	0.2123856	0.15545665	0.03660555	0.051202793	0.027841238	0.03814566	0.04555348	0.027531996	0.04070091	0.11308946	0.17001075	0.08147595
a21	0.17426488	0.11969137	0.028024172	0.038231805	0.019055901	0.038044855	0.06211082	0.038820688	0.065510824	0.14816208	0.16563295	0.10244973
a31	0.17334512	0.10539633	0.027131595	0.03470667	0.02326148	0.04553925	0.06819685	0.04439398	0.06505193	0.14307174	0.16132969	0.108575344
a39	0.15474916	0.084378645	0.019579995	0.027373	0.026047261	0.08140503	0.09884922	0.06548331	0.095532954	0.12735486	0.12675823	0.09248834
</S>	0.17611381	0.11142944	0.027056137	0.035360686	0.022706546	0.044508506	0.06537481	0.040357914	0.06581746	0.1415287	0.16110915	0.10863683
