 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a43	0.1037344	0.12301624	0.0338652	0.03711583	0.014388331	0.01561642	0.057651713	0.05244865	0.064690374	0.06741994	0.08586279	0.28452718	0.059662893
a31	0.101885244	0.101766974	0.044796705	0.050075	0.012466318	0.017241936	0.053602267	0.041281495	0.048124064	0.054712776	0.06298687	0.29013944	0.120920904
a20	0.14095432	0.1447413	0.16243932	0.22764923	0.06000307	0.050225843	0.020053057	0.012051328	0.015222776	0.020161709	0.03948337	0.076810114	0.030204546
a24	0.11431215	0.09232312	0.063496515	0.060983226	0.01733949	0.027743278	0.055584773	0.034718044	0.043108936	0.041523222	0.06919933	0.21653157	0.16313641
a49	0.12781721	0.08850179	0.061029933	0.046039965	0.015171773	0.025660705	0.057030424	0.03586232	0.048052285	0.049523663	0.066702664	0.18700483	0.19160244
a39	0.115477994	0.07091524	0.055472933	0.03598762	0.02226354	0.036950544	0.06712609	0.037750326	0.06674487	0.061218757	0.09274352	0.15299924	0.18434933
a19	0.07720176	0.05649861	0.046196982	0.06655107	0.022594325	0.035152186	0.07700764	0.054845832	0.069145165	0.07302627	0.087545656	0.18535608	0.14887843
a18	0.07590248	0.047644008	0.0388538	0.06984306	0.030594693	0.050367713	0.084816605	0.06371619	0.072791435	0.06786953	0.088373974	0.14858688	0.16063958
a31	0.055929866	0.03817091	0.036085628	0.08446422	0.036392033	0.051068384	0.09027462	0.07330125	0.08259342	0.08454448	0.09470014	0.14565243	0.12682265
a17	0.08109799	0.052575953	0.064948775	0.13191074	0.0970975	0.11286733	0.08331495	0.036996815	0.038897883	0.03197627	0.059588183	0.08392325	0.12480437
a20	0.08229526	0.044189587	0.033774998	0.06658336	0.04578403	0.0736221	0.08931941	0.069254234	0.07630821	0.0651342	0.088339955	0.11738621	0.14800847
a31	0.064946115	0.038984526	0.033023007	0.0781804	0.044216815	0.066731215	0.09224404	0.07460325	0.08066596	0.073516294	0.09252968	0.12708752	0.1332712
a37	0.095489174	0.052249253	0.052499596	0.08593358	0.104872346	0.12795766	0.08344153	0.035887893	0.04410667	0.0320174	0.07230718	0.07890343	0.13433424
a31	0.11501836	0.05536575	0.036809154	0.059501514	0.0462263	0.0774455	0.083590455	0.062887736	0.06911927	0.057859246	0.07946586	0.104303196	0.1524077
a20	0.111012906	0.05958913	0.055376466	0.06679982	0.10735632	0.15492192	0.060548652	0.021472493	0.03343157	0.024994383	0.051404715	0.04996886	0.20312276
a31	0.18397793	0.08444164	0.049218033	0.028368637	0.04913971	0.0817937	0.067320175	0.03912778	0.061573192	0.048114315	0.07348909	0.06884358	0.16459215
a24	0.18172848	0.112632	0.08314584	0.031228255	0.07410308	0.13077733	0.05349063	0.013485344	0.026716955	0.01882345	0.040874697	0.034266144	0.19872779
a20	0.23909833	0.16386367	0.08861508	0.051114112	0.04076183	0.06033223	0.054213244	0.032664087	0.03750503	0.036359373	0.037181098	0.039689895	0.11860202
a24	0.17958862	0.08253623	0.04787137	0.033175215	0.043637037	0.07332346	0.069174744	0.044010334	0.062468316	0.053098746	0.07063065	0.076336734	0.16414852
a8	0.25114453	0.12835993	0.06446837	0.047540165	0.031578586	0.045307714	0.05300536	0.040684443	0.044812508	0.048562218	0.043931257	0.057512306	0.14309265
a31	0.21555626	0.12682271	0.06222352	0.046832	0.010208482	0.014874743	0.044763416	0.033257667	0.037916016	0.04633188	0.0456604	0.13686074	0.17869219
a29	0.1391284	0.072389804	0.043011934	0.08847167	0.07378646	0.10604255	0.090997405	0.049994834	0.050826617	0.036918554	0.06639771	0.07486728	0.10716677
a31	0.17112674	0.08289651	0.044288184	0.05871788	0.04252075	0.073128566	0.07476259	0.05563126	0.058007564	0.052255947	0.061641883	0.08379962	0.14122246
a28	0.12468175	0.081183195	0.05823932	0.11312306	0.08229635	0.13934001	0.07186852	0.026163591	0.0270309	0.021346565	0.036557883	0.051842317	0.16632661
a24	0.19425867	0.10827003	0.054348942	0.054158848	0.043425154	0.07577621	0.07181426	0.049212124	0.05425076	0.05122114	0.053538494	0.06527025	0.124455094
a46	0.2550137	0.15621623	0.077016465	0.0550541	0.035142872	0.04922796	0.05319848	0.04076007	0.043200754	0.051009838	0.036853656	0.04152358	0.10578227
a31	0.21250798	0.11470223	0.05797645	0.04759181	0.035858944	0.06131785	0.065304145	0.044811245	0.0523492	0.052110013	0.052365273	0.066795304	0.13630946
a33	0.14087445	0.08722203	0.049414057	0.09837435	0.06840366	0.109643675	0.09565991	0.049053457	0.047596686	0.03583014	0.056857765	0.065574706	0.095495105
a17	0.22780828	0.13399772	0.065522365	0.06064951	0.031616513	0.049229518	0.058071416	0.044105913	0.0452858	0.0492794	0.042871233	0.06024701	0.13131528
</S>	0.18078685	0.10210007	0.050837792	0.065219395	0.043560985	0.07778156	0.076242805	0.05497463	0.056247625	0.05435323	0.05406094	0.06882867	0.11500545
