 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a8	0.046926826	0.054137453	0.031459186	0.027021823	0.034396436	0.01746931	0.0315981	0.03091297	0.028555978	0.039205916	0.07572663	0.061314654	0.1400717	0.14364442	0.14381962	0.093739025
a31	0.0077195736	0.012294995	0.0016138633	0.0055225	0.007616145	0.011331564	0.02987298	0.0028272797	0.05923029	0.054323338	0.09854525	0.057995334	0.23319621	0.16369143	0.21117772	0.043041542
a20	0.063399926	0.08308575	0.050058473	0.03019976	0.043800488	0.009194855	0.04507637	0.036583	0.022850303	0.06280823	0.10005591	0.105191015	0.11544581	0.113438115	0.046666924	0.07214513
a31	0.08256013	0.08938208	0.05461223	0.038193896	0.05208263	0.018256973	0.029098535	0.044935133	0.02459909	0.030841406	0.046677224	0.039521392	0.1036271	0.13172075	0.11005304	0.10383841
a46	0.08100835	0.09085822	0.11737357	0.035959374	0.08884139	0.0065906537	0.06516819	0.08591232	0.010514112	0.028008075	0.033179373	0.08793022	0.053175133	0.12106339	0.034481153	0.05993644
a31	0.12506941	0.122408226	0.087720476	0.061024453	0.08519432	0.016867904	0.030600041	0.07146303	0.023269605	0.028444795	0.025910595	0.023692831	0.044383913	0.09368391	0.07735253	0.0829139
a24	0.091304794	0.0817496	0.1440764	0.051343717	0.11554694	0.0054616206	0.062951684	0.12387301	0.009042727	0.026529279	0.019543786	0.054048236	0.027408814	0.0918587	0.025648156	0.06961248
a46	0.13006268	0.13133605	0.10919523	0.07918745	0.105218135	0.013643087	0.03941859	0.09395818	0.02596911	0.032785416	0.023735289	0.019982124	0.028566403	0.07190282	0.03726024	0.05777918
a31	0.11169783	0.11334066	0.0760002	0.05262111	0.074196905	0.016191874	0.0290567	0.06150811	0.02302475	0.0281624	0.030632095	0.02701165	0.063178584	0.10622562	0.09667047	0.09048102
a17	0.08364389	0.096244894	0.12265169	0.043390904	0.097942874	0.00429131	0.056852166	0.093880266	0.009891322	0.02902883	0.02929386	0.054490235	0.04886104	0.11518127	0.022751028	0.091604486
a31	0.11881561	0.11982037	0.08696251	0.058087297	0.07969967	0.01551806	0.029031781	0.0681545	0.021960367	0.026764212	0.02745305	0.023325114	0.056168534	0.09842986	0.08332803	0.08648101
a17	0.08789531	0.09271669	0.12371677	0.055648662	0.10593931	0.0040982594	0.059985604	0.10560542	0.012084344	0.033031482	0.024459377	0.03677114	0.04078097	0.11463426	0.018993147	0.083639294
a31	0.122776516	0.11922445	0.09647377	0.068456486	0.090181425	0.014223505	0.03166179	0.07928499	0.02223822	0.028197234	0.025170526	0.021042077	0.045113314	0.08920783	0.071060576	0.07568732
a8	0.09524126	0.09247876	0.11465698	0.06777619	0.10522981	0.0047948416	0.05692574	0.10577513	0.016340917	0.038986865	0.026579734	0.030683724	0.039130498	0.113117546	0.018400291	0.073881686
</S>	0.11419196	0.114264295	0.09527783	0.07825749	0.09863528	0.013955291	0.039149184	0.081798345	0.026460273	0.033757783	0.025980081	0.020767083	0.039101124	0.089228086	0.061079435	0.06809654
