 	l'	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a31	0.0486709301389	0.24725260092	0.0951908628067	0.0856927639298	0.0718653379181	0.0151237327761	0.103404799708	0.101356095409	0.12124913397	0.0611688779671	0.0122374633533	0.00515593526483	0.0316314662788
a24	0.040513176713	0.198492170307	0.0836169922689	0.0747225079766	0.0689563586394	0.0185429939254	0.098100353236	0.112166921803	0.173658991323	0.0608844443224	0.0208362794511	0.0140744869883	0.0354343094263
a20	0.038367835571	0.148470882102	0.067894434423	0.0619200026589	0.0606495255465	0.0260210689751	0.0923153077453	0.120786070601	0.245750990441	0.0540236454408	0.025772505817	0.0226919253294	0.0353357924754
a24	0.0378682505237	0.116873262701	0.0616007538077	0.0581232088863	0.0594776478488	0.0322519156584	0.0920569759151	0.1251181302	0.27101660348	0.0535489878136	0.0285622532723	0.0268021001098	0.0366999141585
a8	0.0440113571746	0.0997156309003	0.0603146802692	0.0594536649621	0.0601007176163	0.0555258218861	0.0885615119717	0.1175295534	0.25423330116	0.0545867059379	0.0331869577574	0.0323478417033	0.0404322813862
a31	0.0383753810582	0.105641026967	0.0572794124231	0.0562543179874	0.0572926048721	0.0523565362954	0.0908003506572	0.1221319378	0.25250593372	0.0513928509793	0.0487805172525	0.0306387962344	0.0365503517954
a29	0.0432931573527	0.124778012322	0.062157614141	0.0577907783291	0.0571878749574	0.0448813777651	0.0862319068857	0.112978439267	0.212979284573	0.0519667866598	0.0631745124175	0.0398600420781	0.0427202039318
a31	0.0465153524509	0.113826378774	0.0591655707137	0.0542431401097	0.0521855736525	0.0449341825884	0.0702833432952	0.0887279564223	0.167337631524	0.0494964022199	0.124952194139	0.073600704026	0.0547315209773
a28	0.0436725674836	0.093749024258	0.0530668139046	0.0490329207032	0.0474914432175	0.0386789428628	0.0601819954317	0.0738572054741	0.135281873841	0.04669344874	0.207113834713	0.093574611342	0.0576052599924
a24	0.0580375838279	0.090176738086	0.0626101576349	0.0592858835677	0.0571269944058	0.0527708162876	0.0629575584772	0.0692929884914	0.0976529646137	0.05652517958	0.184938534904	0.0858948187807	0.0627297319975
a46	0.0654918046093	0.087284799362	0.068757764545	0.0672637511892	0.0656867614686	0.0717574107625	0.0719051194924	0.0783335878305	0.107594778205	0.0644460065267	0.114458261635	0.0724571845936	0.0645627273325
a31	0.0530330702031	0.070556830454	0.0562311158483	0.0555855810631	0.0548950351562	0.0637585542542	0.0613041631641	0.0682278009435	0.100764493402	0.0553089988422	0.176462763878	0.112650364865	0.0712212224442
a33	0.0520572750677	0.0655738424847	0.0545164196161	0.0535632376877	0.0531817263854	0.0553301234181	0.0568294177214	0.0611050069812	0.0814109664673	0.0547884646141	0.202794617959	0.131276841622	0.0775720908147
a17	0.0673308466892	0.0778658938282	0.0690262265387	0.0681224758959	0.0674689287951	0.0688701011394	0.0701458559071	0.0730139989937	0.0859955068224	0.0676229278714	0.117856185986	0.0922323305407	0.0744487502716
</S>	0.0702101733446	0.0800304089141	0.0721483682694	0.0713962079479	0.0709191943975	0.0716417755697	0.0739946529535	0.0770751794968	0.0907093034112	0.0706295659357	0.096331202993	0.0817712152704	0.0731427651358
