 	l'	anno	che	viene	devo	mangiare	molti	dolci	</S>
a31	0.0516666104517	0.252415514401	0.0913809812048	0.050309213076	0.0302852345882	0.0542600940545	0.151604253065	0.162418168017	0.155659910454
a30	0.0612236598172	0.210728218134	0.0941482690683	0.0585064400253	0.0366159138627	0.0547609133515	0.152041277688	0.166913786006	0.165061528818
a21	0.0782243249391	0.223031036045	0.124747844689	0.0837392733418	0.0629004766209	0.0746459611172	0.118068469229	0.117481480002	0.117161141606
a10	0.093142858313	0.182571318682	0.12269153523	0.0953869944473	0.082806782207	0.0915292103724	0.11066730641	0.109552908001	0.111651103869
a39	0.108359122771	0.161830592894	0.119662503743	0.101422063149	0.0935473874023	0.0998667101241	0.105215228803	0.103936026	0.106160364623
a38	0.122188704257	0.143459217631	0.114783271248	0.10487044605	0.101316635801	0.106100931375	0.102491964268	0.101336630333	0.103452184874
a41	0.123908034752	0.131145087877	0.111870697083	0.106410958683	0.1051870986	0.109026601792	0.104090381423	0.103173618444	0.105187491625
a18	0.120188964917	0.126475067959	0.111367149028	0.106913537561	0.1062091062	0.109510655597	0.106170163808	0.105588032815	0.107577291875
a31	0.094773361639	0.229715055986	0.0964261863427	0.083564386187	0.0824950877333	0.0874452235323	0.0983847806027	0.116996587605	0.110199343958
a21	0.0660679338797	0.316860728662	0.101996902114	0.065123477729	0.0533979492444	0.0667619311774	0.105506611534	0.118414315868	0.105870153319
a20	0.0748432412932	0.243155446221	0.119909004038	0.0813027959097	0.0655449940815	0.0809625003925	0.117778182178	0.110700945289	0.105802861106
a31	0.0739643814311	0.14353539074	0.092141070346	0.0747369403032	0.0672420406938	0.0763118417975	0.125044825726	0.18694709843	0.160076393702
a28	0.0694060581437	0.13863907558	0.0899266124487	0.0718803817677	0.0619376962313	0.0683301739325	0.124461148575	0.20581834781	0.169600524567
a31	0.0731304060479	0.130778939527	0.0832529124829	0.0682645719226	0.0558145077438	0.0663181909775	0.150435416192	0.194364660937	0.177640411522
a17	0.0793256653493	0.105093794176	0.0757994358276	0.0693882186409	0.0601713482479	0.0708474683258	0.160677965397	0.194341541979	0.184354560507
a20	0.0973874317831	0.124478688059	0.103207371943	0.0959314662136	0.089887049416	0.0940539911086	0.125961163466	0.136423298993	0.132669550169
a31	0.084711911261	0.0957528926863	0.0815294763143	0.0787780854045	0.073934444472	0.0794955953695	0.148586116155	0.184302986331	0.172908506723
a37	0.078910541087	0.0972495908954	0.0774001624381	0.0727021951348	0.0662067741573	0.0721531017898	0.153799682052	0.197809125444	0.183768830574
</S>	0.0912931055435	0.126852445448	0.100391503219	0.0907861125674	0.0832867690786	0.0864398208949	0.128423721026	0.149916637722	0.142609882787
