 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
n	0.0920095609984	0.092358210931	0.092255375739	0.0935683168604	0.101085011322	0.100332087147	0.0963528299843	0.102857205712	0.229181366239
o	0.0871853369995	0.0877308653103	0.087465933913	0.0888215742868	0.104477981774	0.0938713007157	0.0971387083281	0.0947126802373	0.258595595413
m	0.0744802723332	0.0758279317701	0.0755701233043	0.0759545767623	0.0943279219247	0.0935162585719	0.157444327776	0.101447743412	0.251430845138
a	0.0654559501111	0.0670719892567	0.0670292304348	0.0672892822541	0.0940951839749	0.0946179961906	0.194084752592	0.104763464471	0.245592161713
s	0.045511719037	0.0461629460856	0.0467228331449	0.0479870490847	0.0871891419916	0.0909879887302	0.141584450864	0.188458688157	0.305395190571
t	0.041361312679	0.0415826896952	0.0427251413816	0.0466529860282	0.105188577997	0.10457756291	0.104133463621	0.225133929386	0.28864436019
ò	0.0478472285597	0.0478006478984	0.0506110604605	0.0628574500094	0.134962569332	0.11900922097	0.0821190858737	0.139149824462	0.315642933397
r	0.0469171038532	0.0468360516328	0.0494766411535	0.0611199133365	0.106577823111	0.102658590323	0.0684882066246	0.103057802821	0.414867881132
i	0.0438494739511	0.0437244375443	0.0470539440512	0.0606373011122	0.0764539617037	0.0818024967743	0.0605549795415	0.077281257607	0.508642170377
k	0.0343400449837	0.0348337428481	0.0377979626837	0.0517992453707	0.0637334612346	0.0681529105914	0.0623103538472	0.065797005869	0.581235290126
a	0.0236166873279	0.0244633529494	0.0253182028946	0.0343171467902	0.0470555654115	0.0463280455305	0.0514535399491	0.0546123649563	0.692835110042
ì	0.0136849441093	0.0151684096498	0.0150017169649	0.0228618462634	0.0314080798038	0.0385990941768	0.048558661983	0.0554592996521	0.759257983347
a	0.0087997666031	0.0109921858833	0.010140054755	0.0142823130878	0.0217297466013	0.0437144853923	0.055964988661	0.0744681462174	0.759908361116
n	0.00618216253437	0.00836108329443	0.00843634135167	0.0087585992626	0.0153369872004	0.0542029537974	0.0491526662203	0.181991120072	0.667578120372
e	0.00452721731146	0.00630813276481	0.00722675978389	0.0072020246542	0.0121466467335	0.0510932995991	0.0569267507401	0.237165570024	0.617403623457
e	0.00229771987049	0.0031661417216	0.00516026559463	0.0065669691514	0.00744059747783	0.0344114168664	0.0514973959134	0.198829380008	0.690630137819
f	0.00152531919016	0.00218430137387	0.00420081786488	0.00361377431713	0.00588846839261	0.0292864149555	0.0295714556378	0.221236506669	0.702492972606
r	0.00133020489672	0.00178173649129	0.00280727205496	0.00242700043904	0.00591970579754	0.0263795533185	0.0167481183126	0.207810582223	0.734795854202
a	0.00093120460224	0.00109739506043	0.00153384647165	0.00183274686301	0.00424567389918	0.0154817058395	0.0196012288709	0.236502004074	0.718774214734
b	0.000461633387413	0.000566305840143	0.000977686843883	0.001017188971	0.00206257333306	0.00916585167983	0.0209750174236	0.251007658025	0.713766084911
b	0.000344429139138	0.000452536153381	0.00116932904796	0.00213936949033	0.00225960534435	0.0156730012266	0.0313265459412	0.353420876008	0.593214328304
i	0.000197450449713	0.000288120221127	0.000878179125987	0.00236661284011	0.00203692703812	0.0145409510422	0.0408900143137	0.457587692003	0.481214062768
k	0.000136708109904	0.000211963347042	0.000475707465329	0.00110750292337	0.00117999576937	0.0115934876474	0.0284144134379	0.351454064001	0.605426107589
a	0.000101014610735	0.000157185479681	0.000335598278443	0.000612936511123	0.000778914936457	0.0103731463525	0.018718100146	0.438364974667	0.53055808253
t	0.000184485377678	0.000297350203894	0.000979676302814	0.000707158040374	0.00121873345882	0.0102138849208	0.023445224382	0.524895188222	0.438058274177
ò	0.000712613042559	0.000923639034631	0.00228070333427	0.00341950318012	0.00223657001961	0.0127292304736	0.0346528224607	0.384198932741	0.558845958059
r	0.00077232410752	0.00095782209821	0.00197248656476	0.00434932926004	0.0029279720732	0.00997929332453	0.0477769568202	0.350894570914	0.580369239353
i	0.00029581151484	0.000394561771737	0.000776925971587	0.00204406634335	0.0022948236144	0.00652837262151	0.0445188296067	0.419514736971	0.523631899784
</S>	0.00015662928592	0.000212725264368	0.000441566080793	0.00114801525668	0.0011984186922	0.00337883158075	0.0296558008034	0.451278488486	0.512529549892
