 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
è	0.000387903087783	0.000803626652907	0.00110537813851	0.00172127961725	0.00881493275007	0.0346237633889	0.192668313768	0.228098523735	0.531776270111
i	0.000278837228261	0.000434959643302	0.0011467472185	0.00170182319242	0.00611952341002	0.015601186563	0.0920255219227	0.329950167912	0.552741256704
o	0.000125064016754	0.000160086297101	0.000411071420833	0.000597515216807	0.00224575962001	0.00572316035433	0.0437658376409	0.447735532637	0.499236005568
l	0.000166083733918	0.000146239746034	0.000203157482611	0.000276377431602	0.00281720086334	0.0139635698514	0.10843496788	0.375769395879	0.498223041856
ì	0.000204505561306	0.000157330872011	0.000191563194204	0.000257945913867	0.00370901195445	0.0234432976171	0.18414465596	0.28939355696	0.498498147285
b	0.000130345635102	0.00017007189067	0.000250555398068	0.000330093134622	0.00329885248482	0.0212575432057	0.222658711987	0.31567235232	0.436231499095
e	7.0881744034e-05	0.000153475681557	0.000211450922689	0.000270879759207	0.00253852580494	0.0143858019686	0.182104953996	0.357353184107	0.442910883032
n	5.69105990113e-05	8.27764351857e-05	0.00013098765423	0.000277574214069	0.00262652341165	0.0096133585562	0.145329384665	0.348574888036	0.493307594344
z	7.87408430038e-05	9.04033283952e-05	0.000193142408077	0.000362151671356	0.00379189447055	0.0148434525187	0.181452154888	0.330478899345	0.468709141448
ì	8.27952676679e-05	9.05119027984e-05	0.000232600069359	0.000280474490452	0.00309809999018	0.0162583405062	0.148356094963	0.428349866448	0.403251210483
n	5.6924122556e-05	8.85010855995e-05	0.000204929036453	0.000194775634817	0.00181341723006	0.0102314010021	0.115033348321	0.521732555483	0.350644146828
a	2.94538971853e-05	6.12575176665e-05	0.000132203990818	0.000116038134606	0.000988236366687	0.00527887316737	0.075123314107	0.543727351828	0.374543282276
</S>	2.04981530926e-05	3.17656955332e-05	7.3785843409e-05	7.9784144803e-05	0.000720830518343	0.00373409208368	0.0453952290535	0.515185725914	0.434758306138
