 	mia	sorella	quest'	anno	che	vienne	studierà	per	medico	</S>
t	0.0096798341679	0.0098729304007	0.00961468318863	0.0462423922239	0.208450100939	0.386329991014	0.275383325133	0.0281889063818	0.0195582496121	0.00667953057363
u	0.00398884072263	0.00818724680023	0.00480164036288	0.0216638882413	0.115410816646	0.378983474671	0.426059921711	0.0220657891273	0.014849445104	0.00398885765788
d	0.00344201674088	0.00698939740008	0.00282295195429	0.0155038887471	0.0593532752153	0.299537612557	0.537496333904	0.0354912183758	0.0346722226013	0.00469102745263
i	0.0159147959136	0.0105024719334	0.0081568535181	0.010227288049	0.0683715717384	0.295807518852	0.390955051301	0.111687699459	0.0779528308671	0.0104238730509
è	0.0186097237045	0.0119638730111	0.00974614794937	0.00606437181633	0.0564756712795	0.137409566284	0.5631065171	0.118404887153	0.0678339229557	0.010385284517
t	0.00661689986817	0.00455270133703	0.00360219137646	0.00386945650544	0.0218716227932	0.139602734095	0.596838679033	0.0846078063843	0.132598523652	0.00583936067233
s	0.00264914304606	0.00196202731234	0.00168981530882	0.00173957071515	0.0150401402644	0.328847168032	0.311241099678	0.0924490041281	0.216267671217	0.0281143458908
i	0.00125373714869	0.00346162520411	0.00139367366961	0.00351489155172	0.0122285315548	0.307881223344	0.403232233226	0.0678667410427	0.164046630406	0.0351207288636
j	0.0020764969929	0.00378734934804	0.0010746858832	0.00452923268391	0.00690586471827	0.302744875115	0.469112424409	0.0805277413476	0.108627763469	0.0206136091879
a	0.00697320999763	0.00920270286268	0.00431600062107	0.0039297959613	0.0181326486394	0.307283105038	0.25083053147	0.166672320449	0.216977447823	0.015682273496
m	0.0160780013325	0.0114081074209	0.00559548374036	0.00405600195377	0.0222347693465	0.192001835013	0.14737973049	0.272232086816	0.305126899274	0.0238870932653
è	0.0145126680508	0.0047936477403	0.00241051221345	0.00257088031792	0.00971150034883	0.142228105004	0.107430330163	0.343986572272	0.346125899758	0.0262298692551
d	0.0050202088416	0.00209290292677	0.00119641832782	0.00116528633097	0.00480605441628	0.0527948813347	0.0922888733877	0.315979804091	0.506553303253	0.0181022452517
i	0.00349691063187	0.0157784785223	0.00646597593261	0.0129470357353	0.0197112076721	0.0355460334449	0.167821891129	0.221797591364	0.498039994418	0.0183948927506
k	0.00559737167729	0.0205093628908	0.00820966767087	0.0173325621118	0.0245681793574	0.0472818544816	0.18565497371	0.189685877121	0.464125138139	0.0370350335835
o	0.0109948062258	0.0147980843469	0.00731747025029	0.0095430375706	0.0216952345858	0.0588003948272	0.09998069357	0.197620352374	0.539267112713	0.0399828175612
</S>	0.0152289686129	0.0190126551735	0.0103931456251	0.0096763412853	0.0308041482929	0.0622738474136	0.077790305285	0.198768076187	0.554720656356	0.0213318683306
