 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
e	0.0112479635337	0.00437061169192	0.0042601216495	0.00184543059368	0.036990884143	0.491528955067	0.304481265034	0.0495087794704	0.0512112618294	0.0263188344906	0.00626869119618	0.0073405100171	0.004626707629
f	0.0113610549779	0.00288526613064	0.0027663522165	0.00177893666456	0.021435426381	0.484730935022	0.221426960678	0.0783611378235	0.105232612276	0.0467154758302	0.0144468050654	0.00596208867237	0.002896966523
f	0.0108533892926	0.00134040827688	0.0015215500055	0.00076204056152	0.014537745127	0.506609445007	0.164318319226	0.0752126546078	0.136720559092	0.0588161672767	0.0181112186885	0.00717508155746	0.00402142817433
ò	0.0041690379242	0.00077977879896	0.000832886701833	0.000447977127173	0.0112073140423	0.424282495002	0.270408879742	0.150158715536	0.0830153080307	0.0330194992589	0.0110985225628	0.00736408031915	0.00321553054478
m	0.00152182230807	0.000375036562987	0.000427751457278	0.000309949403058	0.0080212180141	0.387127991667	0.323512926581	0.178681431845	0.0519589166769	0.018013040253	0.00844764152093	0.0197153305731	0.00188696973493
m	0.00058374737269	0.000218453727662	0.000267285535759	0.000137847470019	0.00639956543803	0.428363477222	0.323000585527	0.124713950615	0.0487860882256	0.0141506800843	0.0148976501736	0.0298299138577	0.00865079644498
u	0.0010957065209	0.00158979269255	0.00295537683859	0.00146813633167	0.00722010124601	0.299185635741	0.281900591842	0.127142730205	0.129080974742	0.0455358710281	0.0557290087245	0.0360551502859	0.0110409768817
o	0.0236537847736	0.00806777939752	0.0062158489462	0.00301282491056	0.00642303551534	0.176723587247	0.213349537281	0.0877512124017	0.233529071581	0.119039623676	0.0743020275748	0.0354711550953	0.0124605270272
n	0.0383548282579	0.00896568816584	0.0047599795154	0.00216166226019	0.00293930998178	0.122022514416	0.154997329094	0.0351474344672	0.33780883386	0.206405447892	0.0549058115249	0.0191791381318	0.0123520129991
ì	0.020989011186	0.00370926645528	0.00287508203847	0.000818134003397	0.00110188718393	0.0841467138053	0.078017690698	0.0156530650891	0.44341441462	0.260420912631	0.072000098175	0.0120003181439	0.0048534041897
c	0.00720272310867	0.00180589746843	0.00212251453282	0.000342938612799	0.000483280974643	0.0775619336018	0.0647549832327	0.010951304963	0.42450233154	0.29241440421	0.102596608058	0.0128014337146	0.0024596612299
h	0.00247445100289	0.00072092003281	0.000994097974273	0.000140535189266	0.000455837271548	0.0781586862006	0.0907282264109	0.0209353999877	0.34733926718	0.254074374737	0.142990099353	0.0433495749049	0.0176385210433
a	0.0015107508543	0.000692023137603	0.00118772540142	0.000645558763089	0.00150394803718	0.0511078297335	0.0902526954703	0.0242427593292	0.24025732906	0.218470624912	0.279473339784	0.0669952843016	0.0236601062144
p	0.00359279768477	0.000637655645868	0.00119022477714	0.00080387816703	0.00171876607906	0.0244834841112	0.0531716318234	0.0156710154431	0.179537486353	0.306696381637	0.336206013261	0.0613049807672	0.0149856792715
à	0.00367275859492	0.000400385815289	0.00085937760238	0.000315124286677	0.00082782133302	0.0117305225704	0.0240274547078	0.0089588397477	0.163464298784	0.321405770546	0.38425635442	0.0690618219224	0.0110194723572
r	0.00130397213164	0.000307127961763	0.000814058820793	0.000148018066559	0.000466556141007	0.00845429702347	0.0121891430026	0.00562457118257	0.139283482928	0.243413603515	0.419947591473	0.159901335641	0.00814623771907
o	0.00291628601055	0.00691500914392	0.00412965306026	0.00924935987485	0.018868244737	0.0131161098412	0.0128375926675	0.0421085507275	0.111343628976	0.172138821172	0.360276777158	0.232365408547	0.013734591573
n	0.00482159363685	0.00916487426131	0.00518404275342	0.0122899558966	0.0250719766957	0.0127386779471	0.0135621795558	0.0530092141425	0.066787972992	0.190299303724	0.366258469053	0.220563786182	0.0202480155243
t	0.00307516686562	0.0033734129671	0.00236704618447	0.00414091147853	0.00865174273523	0.010058570649	0.0125521305186	0.0191405471475	0.0475288443307	0.195587826575	0.349727469684	0.270744425394	0.0730519368414
a	0.00322122094187	0.00241972418903	0.00368139326149	0.00259533320084	0.00726844546508	0.0193048945497	0.0239366785062	0.0182532229158	0.0350629884436	0.113350317525	0.374639893228	0.307573835131	0.0886920462805
m	0.0135930834473	0.00206476924634	0.0036792160605	0.00214032253361	0.00784108938836	0.0198507710832	0.0326428371687	0.0200099316386	0.0246660199812	0.0679111408417	0.313896747743	0.41303497171	0.0786690860935
e	0.0160568707158	0.00317697756545	0.00267612032683	0.00153883964454	0.00550221842945	0.0134679532611	0.0225047046229	0.0133899718795	0.0162894774937	0.0413830472806	0.202747915914	0.592474057237	0.0687918305978
m	0.0132205994719	0.00351992432182	0.00234523809228	0.00131583334818	0.00434457947648	0.012145465087	0.0220234271076	0.00994309329317	0.0119189859979	0.0249218810935	0.147836139971	0.700826152412	0.0456386437659
e	0.012026903824	0.00222200897394	0.00146410458076	0.000799515172727	0.00303500719216	0.00953325436233	0.0209395250359	0.00699446109772	0.00766967116597	0.0158839683645	0.108303594657	0.773244184137	0.037883776222
a	0.0339193209413	0.00408283379131	0.00373589576025	0.00135159254758	0.00519172899739	0.0331614801208	0.031060872012	0.0112135226992	0.0208355413887	0.0254461841215	0.176755188219	0.637947821379	0.015298004574
</S>	0.0604894654706	0.00574235824566	0.00585595938013	0.00186319042379	0.00773714799869	0.0575579300604	0.049172901006	0.0157882748496	0.0334613696943	0.0369232470608	0.23457276911	0.479590800689	0.011244566087
