 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
o	0.00893607526373	0.00679173037504	0.0366581245851	0.423447415905	0.308280036802	0.0870963478884	0.036045073391	0.00718435746463	0.00599993357604	0.0138392749915	0.0621235658456	0.00359801215731
n	0.0101143100879	0.00649323009168	0.0220093770284	0.236683777302	0.453417732267	0.0754332486295	0.027511588697	0.0212910771549	0.0169122515253	0.0097834531305	0.117783153615	0.00256678658577
t	0.0160903623626	0.00392240633056	0.0165852715428	0.175032459101	0.377595144089	0.0829276988765	0.042159766799	0.0242102312516	0.0199846737084	0.0274076651768	0.209600681205	0.00448364506192
a	0.0181424994542	0.00555129377685	0.00708471501427	0.0918004847003	0.46791082803	0.123649786292	0.0603939295997	0.0130959962839	0.0100679284361	0.0368112567256	0.160917959735	0.00457331811397
i	0.0357685308181	0.0118168065923	0.00791061130476	0.0412246745668	0.436754269343	0.239852945431	0.0813927318666	0.0108526507613	0.00636120664537	0.0419318689085	0.0750315059117	0.0111022271313
k	0.0715894569394	0.0118279867308	0.00944190776825	0.0159943350223	0.302358156448	0.254755895144	0.0836561706222	0.0695841685871	0.0545704753818	0.0402504845695	0.0707625319706	0.0152084723771
i	0.0584237373131	0.0083295084436	0.00862640958942	0.0072937399741	0.337017122149	0.253370135048	0.0517193722074	0.106466971196	0.0729053574606	0.0170170957898	0.0673407473235	0.0114898311257
a	0.034121960771	0.0090864444812	0.00841019286314	0.00358603529137	0.24083564005	0.372084755016	0.137842849402	0.0609732073987	0.0298897496869	0.0350683695966	0.0527571424412	0.0153436733752
t	0.0417303379237	0.0066741186604	0.00667268162105	0.00185883331046	0.11558206135	0.300202401672	0.163924662134	0.156334261133	0.093663611429	0.0392686364322	0.0612473761471	0.0128410390584
è	0.0316419034079	0.0046103852868	0.00781111987368	0.00118654469682	0.0968964957833	0.282818503891	0.0774120597113	0.280892790378	0.135910757143	0.0164372157107	0.0583947193824	0.0059875311528
r	0.011036558496	0.0030896998956	0.00685996995789	0.00077896553894	0.0861538732611	0.456463421297	0.0711869782371	0.228580240126	0.086052652381	0.0090377239369	0.0373171641275	0.00344277345093
a	0.00516605855867	0.0031575508652	0.00385737388596	0.00178930693965	0.0705494574204	0.491307030432	0.166975784412	0.146062810042	0.0562470217937	0.0101241490123	0.0374768387092	0.00728664635031
i	0.0303966809862	0.00802316395507	0.00599765619532	0.00295776294655	0.0414018585735	0.331573943477	0.217042381471	0.158785656681	0.0655694382646	0.0569802540041	0.0604103879031	0.0208608491168
n	0.0496900223287	0.00799450018502	0.00591631376511	0.00202408907218	0.0176410909578	0.160573507826	0.128532983824	0.285536052227	0.198948839422	0.067910240568	0.0552013719677	0.0200309976389
ì	0.0291522291762	0.00381041486167	0.00550474495504	0.00100843870073	0.0109932326526	0.0806926892753	0.0508818562747	0.468869944076	0.267605733141	0.0264877674227	0.0467978556559	0.00819509291297
c	0.0100840413487	0.00204597551056	0.00534658491835	0.000578606063577	0.0086252619842	0.116566063092	0.0415011184249	0.512664074692	0.246147007714	0.0144318578076	0.0373723308853	0.00463707087099
h	0.00350288804957	0.000861626446853	0.00241035167278	0.000286583187859	0.00634127329473	0.223480751031	0.108679344142	0.382162154897	0.190513425905	0.0288026266025	0.0303016536284	0.0226573064237
a	0.00164580685986	0.000814639468951	0.00153623429093	0.000741230985953	0.00654331596491	0.19808782101	0.120106383047	0.292623154966	0.237870048635	0.0630865822008	0.0479847328761	0.0289600496746
p	0.00349719951995	0.000718673522984	0.00112047668698	0.000865808751984	0.0050610121783	0.08410160167	0.0643898610157	0.277244984989	0.403548089545	0.0730019990669	0.0693392026254	0.0171111094249
à	0.00377799160665	0.000523925140995	0.00126692385233	0.000453652193995	0.0025620691161	0.04079004889	0.0389909536719	0.318507504996	0.416954583182	0.0886028180223	0.0747780908751	0.0127914521416
r	0.00141554886888	0.000458279070332	0.00165272591744	0.000334318621332	0.00201077420537	0.0339828862967	0.0319636688906	0.382356528332	0.364605261061	0.116946082674	0.0515077852917	0.0127661193805
o	0.00257604108963	0.00458713211344	0.00266840893915	0.00433108254378	0.00656289136846	0.0363678087656	0.0607860856302	0.288860219444	0.281938050354	0.114419839558	0.170232796764	0.0266695847935
n	0.00451167132988	0.00598461482781	0.00266942316972	0.00564648118459	0.00774075823949	0.0228383143885	0.0568460078767	0.148798268481	0.274682880118	0.201200311853	0.234579938921	0.0345012969312
t	0.00324359567663	0.0023950306526	0.00178289937991	0.0020309781882	0.00372172316316	0.0148325532628	0.0236632867589	0.0979539214937	0.267732316706	0.317809077284	0.12740149064	0.137433140977
a	0.00450197995888	0.00255462003753	0.00513305792664	0.00347316785273	0.0110533843544	0.0319705470876	0.0320241487196	0.0822884704979	0.193428975569	0.266212419095	0.183309791213	0.184049470326
s	0.00695376165296	0.00232046618918	0.00551714349888	0.00385736886324	0.0124908515948	0.0322778100359	0.0326481479632	0.064559872166	0.148752208523	0.279622873032	0.225520833738	0.185478723442
t	0.00463840675099	0.00115171903973	0.00233925555629	0.00141258897675	0.00497951620827	0.0138178790186	0.0126782075444	0.0329301560553	0.101570744174	0.395366764344	0.133750976579	0.295363824481
i	0.006303192117	0.00275965537991	0.00519149738543	0.00375562610225	0.00911209526942	0.0278423223395	0.0366344460148	0.0374527086851	0.0752392337247	0.318969226448	0.230335967526	0.246404046494
n	0.00756444960567	0.00296704639664	0.00570822268614	0.00443150024642	0.00970493279714	0.0296257015598	0.0431884647983	0.0346658372284	0.0492713625749	0.286346900483	0.278618439175	0.247907160498
a	0.00389424360189	0.00166544683555	0.00227533708638	0.00188086349447	0.00369269017305	0.0111017422999	0.0176113803928	0.0142197606095	0.023089672525	0.254689954828	0.431646373058	0.234232516099
g	0.00333283183396	0.00130105676518	0.00121601506213	0.00104418809649	0.00178229712435	0.00514355664663	0.00914781976427	0.00758386656983	0.0192399615083	0.264984072943	0.575875367686	0.109348937966
l	0.00359988541132	0.00132328050839	0.00166881235404	0.00069745686383	0.00259727504145	0.00724161976221	0.00436096755476	0.00926507902328	0.0296489398361	0.346846507648	0.410348542562	0.182401645989
i	0.00403023097044	0.0025063242028	0.00223311978468	0.00180987898794	0.00367487171382	0.0121070259207	0.0197385885183	0.0110731082078	0.0247842745454	0.261435129216	0.475826867521	0.180780630663
s	0.00491349602348	0.0021326244076	0.00137233678156	0.00185842885798	0.00248394440461	0.00911560164023	0.0237634031961	0.00921713993593	0.0430402547818	0.205929663072	0.61912425584	0.0770489128877
ì	0.00340763215116	0.000835656765867	0.000898277247187	0.00067725307466	0.0013025647282	0.00385944899008	0.00828305382203	0.00709176897864	0.0487039751273	0.140058872691	0.731858051947	0.0530234476292
a	0.0523239809937	0.00719660137862	0.0034002742824	0.00276851511822	0.00806777390273	0.0314986197734	0.039986973674	0.0319296536595	0.0404220799091	0.0877030492303	0.651366017316	0.0433364352097
</S>	0.102821715497	0.0138477281893	0.0058607306412	0.00512328740911	0.0153022949514	0.0608455468867	0.075443446837	0.0588919688298	0.0549840649546	0.0984383996151	0.470431808658	0.0380090226048
