 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a	0.0011251817835	0.0113104222808	0.0150023638049	0.0294876956768	0.663026815431	0.18353144334	0.0367239505595	0.0343977622505	0.0113009617495	0.0131291676561	0.000964255372281
m	0.0008934069445	0.0125519704269	0.0153927066016	0.0180747415589	0.64090745181	0.212190401113	0.0256526915198	0.0441115060835	0.0125990883832	0.0166282738854	0.000997776744094
a	0.00732269416483	0.0117722274756	0.0286068548672	0.0139248526863	0.517711150603	0.264184953704	0.0196759735066	0.0361489340278	0.0426634679277	0.0537601992951	0.00422869690136
i	0.0118644381883	0.0171767434919	0.0397566882891	0.00620302209543	0.223853342534	0.478712107901	0.0263964495022	0.0550567046759	0.0559551293092	0.077918898765	0.00710644863379
a	0.0085791749961	0.0145778014973	0.025175783763	0.00330265461848	0.098909017178	0.603625302634	0.0281632921674	0.106611004892	0.0351689421031	0.065043910255	0.0108430878779
n	0.0057530807987	0.0177444161658	0.015926754921	0.0110721760928	0.0498264140593	0.505852880878	0.0900181110558	0.138639138297	0.046693862701	0.0999513817517	0.018521776626
g	0.0038332029329	0.0224468353886	0.0133418596403	0.0136144695409	0.0642117440198	0.445010773626	0.114461215019	0.137990062766	0.0460510039003	0.124001492251	0.015037314242
r	0.00282221637763	0.0141996479962	0.0103520856801	0.00858114552363	0.0653497096733	0.476318147875	0.086626939673	0.175841497589	0.0529225649668	0.0828351677503	0.0241508847807
à	0.00137485818254	0.00694382549873	0.0046467457267	0.00691813937454	0.0325944212244	0.367409395958	0.0829791032243	0.365802175863	0.0675751603223	0.0367716125834	0.0269846120502
m	0.000544534450847	0.00310429779958	0.00205760753223	0.00250597840151	0.0147398807415	0.228399947319	0.123169874408	0.526103125288	0.0540372601074	0.0353353498611	0.0100021625401
m	0.000227594744949	0.00213280826653	0.00115086950074	0.00114499142384	0.0098396555805	0.15023828444	0.161569009803	0.579268008429	0.0458048233691	0.0399738929537	0.0086500602467
a	0.000360409842983	0.00526375175551	0.00438874590025	0.00178959082128	0.00949117886017	0.11953122148	0.0971908202677	0.619057236143	0.0951107644564	0.0396511229846	0.00816516651557
t	0.000445682810994	0.0068820154185	0.00522242365675	0.00652298657376	0.00821405718672	0.103326073827	0.104938945423	0.555853978714	0.144504711485	0.0400125739949	0.0240765639385
a	0.00168650183366	0.00780829597283	0.00807292557558	0.00769673559125	0.00714304212891	0.073516104609	0.101568257508	0.375543062905	0.222012237162	0.165170980998	0.0297818712462
d	0.00204902123455	0.00801758432428	0.00894737447186	0.00972130893042	0.00540103494297	0.0346727128697	0.042383977536	0.253508157635	0.381791795721	0.231869153666	0.0216378660154
e	0.00171533573485	0.00677957894143	0.00542327053729	0.00994618794347	0.00317186838099	0.0164196192899	0.0224117921453	0.188679255212	0.439827638574	0.287478011222	0.0181474283051
r	0.00160337820495	0.00757725971381	0.0043169158791	0.0105418596145	0.00249662239366	0.0091214399633	0.0104531780151	0.123679097737	0.473766036191	0.341954347074	0.0144898574017
f	0.000601950584983	0.00613119437127	0.0024948740597	0.0105114502615	0.00341328873122	0.00862231818777	0.0077010106717	0.308922109246	0.419810772064	0.217056189025	0.0147348174672
ù	0.000310268734994	0.00367691919042	0.0020681896199	0.00376237547717	0.00379262194374	0.0106927085626	0.0067144713239	0.354287119749	0.450117184021	0.156433426342	0.00814471058907
m	0.000176754188331	0.00200502169681	0.00104815240797	0.00150880383572	0.00180327960791	0.0066286250542	0.0083579615413	0.214125389916	0.516639344674	0.239724868781	0.00798181496302
m	0.000130522829444	0.00159000049894	0.000651064187323	0.000809818438573	0.00124596756264	0.00377766948473	0.00926995551377	0.197112273305	0.484839814891	0.279345989594	0.0212269319877
u	0.000851794616481	0.0136757982996	0.00813928801244	0.00745953762952	0.00667495995421	0.0275679395949	0.0376496091713	0.149906595768	0.496434688297	0.227981086531	0.0236587325292
</S>	0.00153860680824	0.0254019351498	0.0155201835062	0.0142014378148	0.0118516399771	0.0513137897975	0.0663204945857	0.115913389884	0.462400844149	0.220701968265	0.0148357700646
