 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
p	0.000429053227714	0.00156754619516	0.00463699409517	0.0462709521162	0.0807964664603	0.371483623402	0.324572103091	0.0757110874224	0.0609517091587	0.0288769270506	0.00470352500502
à	0.000176130020905	0.000728023318387	0.00286167713172	0.0178389452054	0.0443597476534	0.380328754467	0.36266647103	0.103180427474	0.0653297327196	0.0196748643502	0.00285520930167
r	7.3035017635e-05	0.000372138109462	0.00270776721057	0.00876695763513	0.0356476363845	0.459223718156	0.27151103701	0.135621832491	0.0582976455732	0.0258027361167	0.00197546690056
o	0.000706810244878	0.00596642314315	0.00503362780352	0.010252875045	0.0479611107948	0.359649406052	0.21956805567	0.177150584164	0.111110628524	0.0527603020389	0.00984015703352
n	0.000937816836293	0.00788175764105	0.00528210746784	0.009660635115	0.0359195999316	0.210923968684	0.269428128557	0.198675814721	0.189834356175	0.058595072013	0.0128607257778
t	0.000373100128431	0.00308513984035	0.00515531035595	0.0109700764717	0.0174047136439	0.202269812895	0.282617839519	0.18617335824	0.178644962058	0.0726980973377	0.0406075833593
a	0.000301027781144	0.00229485108012	0.00737332045198	0.0196602408239	0.012492774548	0.161773948965	0.19286071984	0.25517468608	0.215875514019	0.0806615277792	0.0515314091198
d	0.000283183263715	0.00177174206004	0.00535157888399	0.0162457817413	0.00766017438267	0.0944097109883	0.17265037328	0.273820988693	0.31870857134	0.0789678925931	0.0301300167066
e	0.000529991114572	0.00400645262001	0.00741186569466	0.0085940890471	0.0108480436609	0.0664033426628	0.14618565276	0.257249139564	0.34436066378	0.131522147531	0.0228886214022
f	0.000714290471524	0.00478015403334	0.00821180396489	0.0061913918157	0.0116096249703	0.0416847915543	0.0944473945867	0.253949623188	0.412758427927	0.14973174251	0.0159207529674
ò	0.000388427934508	0.00174376954111	0.00347669885496	0.00272649315523	0.00414932851677	0.0238234576848	0.0666166575289	0.273010847729	0.504000975976	0.108908430837	0.0111549085891
r	0.000138322408503	0.00062500535537	0.00174320341832	0.00122767132174	0.00167765238226	0.0140893973949	0.035539880843	0.281802972576	0.423387725325	0.234767056946	0.00500110346303
e	0.000299642772501	0.00235470309012	0.00300115030611	0.00479476962725	0.00788826056075	0.0120118691316	0.0280103286143	0.234439000859	0.374761598442	0.326863165649	0.00557547782101
m	0.000381486069167	0.00334302013004	0.00454183293537	0.0116609655424	0.0105340680202	0.00934575824387	0.0195891295381	0.174678786953	0.319662526147	0.416955435216	0.0293069472737
a	0.000399634518056	0.00338750407668	0.00576545631179	0.0130674868475	0.0130673991734	0.00846233328129	0.0131170371794	0.101112576318	0.228450895382	0.578419045072	0.0347506042912
m	0.000421498356019	0.00401959592556	0.00656925420393	0.0153883736158	0.0143474177911	0.00725304186043	0.00968004272647	0.058897816106	0.173658365794	0.668428035024	0.0413365532971
è	0.000250100918673	0.00273391527519	0.00431886970131	0.0132339203719	0.00736062499703	0.00384000478681	0.00600358704216	0.035031103702	0.133630929265	0.748821445008	0.0447754963324
n	0.000147782865558	0.00126581650273	0.0018840797671	0.00491110366063	0.00392056906068	0.0024043439956	0.00477523924739	0.0311692719007	0.125947123088	0.798756995003	0.0248176613441
a	0.00153359603119	0.00684101174524	0.00774165158903	0.0175541699235	0.0188979974152	0.0102629129985	0.0192982241825	0.0761398629669	0.177124851029	0.641037531668	0.023568157448
</S>	0.0029909860156	0.0130373633726	0.0144483507945	0.0326132114618	0.0357783287076	0.0189427094993	0.0353798690913	0.119817036483	0.262336755514	0.441922665834	0.022732678224
