 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
r	0.0286226608152	0.00864785524267	0.0132589344976	0.00143313516627	0.0158913037504	0.544868062845	0.126521706886	0.0281952756186	0.146811532311	0.0558099914165	0.00935840978136	0.00775677770227	0.0128243556031
f	0.0256288800051	0.00350487069089	0.0052775603992	0.00079896237209	0.0124339029168	0.573383270948	0.131564968962	0.0281604192062	0.138821526104	0.0600825058055	0.0101546360605	0.00477353883409	0.00541500790103
ò	0.0090440089517	0.00166920249696	0.00225077008307	0.00045590279403	0.0119859229723	0.500400106983	0.253352096321	0.0958240797354	0.0778862440347	0.0335931306018	0.00749942938683	0.00404022617803	0.00199894181368
m	0.0031561653539	0.000685384445653	0.00095054088769	0.000293283884677	0.0093855078241	0.451940352328	0.299090198774	0.137181373245	0.0497072203449	0.0182487393006	0.00681721402894	0.0208343795927	0.00170966971789
m	0.00114342865463	0.000329073765218	0.000464073325897	0.000141227444892	0.00869669464137	0.480251954109	0.286965332925	0.111134594415	0.042793690115	0.0124973152002	0.0122753030096	0.0332930388642	0.010014304806
u	0.00120159900154	0.00152523419174	0.00281643262863	0.00140378071163	0.00888770008046	0.34283487137	0.264644284308	0.127413601472	0.115725757705	0.0380986447334	0.0466207520032	0.0362126292881	0.0126147502687
o	0.0262118860672	0.00829308719725	0.00610588237621	0.00301556493721	0.00718819609349	0.20412079379	0.216937768103	0.096446398824	0.221131465902	0.0994151215778	0.0626239933344	0.034645312096	0.0138645537562
n	0.0425111720224	0.00940316996575	0.0048909937754	0.00225987693907	0.00328677362783	0.14176627793	0.162927837368	0.0396966019413	0.332004138634	0.181120917193	0.0471900287781	0.019183777832	0.0137584474521
ì	0.0230726648075	0.00390101715525	0.0030534485418	0.000860708623023	0.00124454387594	0.102927085977	0.085386730456	0.0183058730471	0.448681172878	0.234558962398	0.0609087812594	0.0117306834107	0.00536834238403
c	0.00790794988917	0.00190612362342	0.0023016967806	0.000363847548008	0.000553110005313	0.0993964319923	0.0751399934853	0.0135736640824	0.435709967626	0.263868097466	0.0846668040865	0.0119475373036	0.00266476636134
h	0.00271467242472	0.000760984979473	0.00106801989353	0.000149796789669	0.000532510678438	0.102511143997	0.110113324495	0.0272273993608	0.349613299209	0.228135942489	0.117920623362	0.0411919109345	0.0180603596538
a	0.00158722411657	0.000734492659824	0.00121937279784	0.000709632746556	0.00164034552615	0.066607475999	0.111308676165	0.0312588857869	0.244432281403	0.207326417496	0.244307787787	0.0648722203115	0.0239951826179
p	0.00370993603886	0.000677791113275	0.00120688934928	0.000885172544519	0.00184336308538	0.0309755676663	0.0653872703883	0.019978674929	0.194682965468	0.304709812499	0.302557532596	0.0588552917705	0.014529703606
à	0.00380829397629	0.000421273631092	0.000896240233093	0.000344825730506	0.000891333271793	0.0147662794554	0.0295182378961	0.0116204143763	0.185722961823	0.325077580833	0.353260100865	0.0632187322568	0.0104537035353
r	0.0013510041071	0.000322913327031	0.000867694154364	0.000160457059502	0.000508464367264	0.0109412097185	0.0155871720654	0.00745427285877	0.166403237274	0.256744943611	0.393346256955	0.138546114086	0.0077662608451
o	0.0028149585207	0.00646521332568	0.00389864942812	0.00874087994917	0.0181932071991	0.0149440062395	0.0152686173551	0.0425025366196	0.131630716425	0.184826891204	0.352169098985	0.204623258029	0.0139219539484
n	0.00468417517357	0.00855578946189	0.00484181100937	0.0116070081531	0.0241492493464	0.0131546770798	0.014550093785	0.0522348458732	0.0782186861417	0.206012230401	0.366188802995	0.196120999343	0.0196816353161
t	0.00304757665452	0.0031719968073	0.00224004716979	0.00391449636603	0.0083539949788	0.0104735860266	0.0136071069283	0.0190840362911	0.0569129697139	0.214757493467	0.349975000998	0.239595713114	0.0748660074387
a	0.00301085864817	0.00226745680243	0.0034485193566	0.00244486336701	0.0068531949096	0.0192833120089	0.0242482199761	0.0174220727637	0.0400392259046	0.126335992156	0.384617003666	0.277580647705	0.0924486191462
m	0.0143963633827	0.00194141476748	0.00342885768553	0.00202107242234	0.0075073713032	0.0195968226696	0.0329543186587	0.0192819235879	0.0272267329682	0.0768992817187	0.330694654555	0.383316119235	0.0807350263821
a	0.0172533826942	0.00303469705583	0.00257649636184	0.00146891747411	0.0054031534344	0.0130195652232	0.0229358357862	0.013244360196	0.0178362633227	0.0478681392396	0.215375028185	0.569686063078	0.0702981031607
m	0.0134181621314	0.00336139938528	0.00229062642728	0.0012580242247	0.0042257047448	0.0113948960744	0.0215801271621	0.009626887832	0.0124535607742	0.0280117627465	0.155669993728	0.687836897693	0.0488719887536
è	0.0114936186105	0.00170498389509	0.00137693028243	0.0006466256349	0.00262069044827	0.0072053601248	0.019315413054	0.00571090977733	0.0075871170914	0.0204428992488	0.124046022243	0.754212155898	0.0436372750845
n	0.00418109874217	0.000988428981697	0.00102835412081	0.0003761365378	0.00122845935676	0.00321828980827	0.00694805434133	0.00278680728578	0.00622156783047	0.0177643057496	0.119227567414	0.810610075299	0.0254208171948
a	0.00671629421939	0.0087948387439	0.0098496433336	0.0107997388788	0.0151954410596	0.0134591932694	0.0181481441038	0.0316265773886	0.0179695679102	0.0344471305832	0.168924919138	0.639716111766	0.0243523600649
</S>	0.0113342076097	0.017072412372	0.0191094621668	0.0214058304394	0.0297614040298	0.0251236496347	0.0327328135519	0.0617827486943	0.0310907939551	0.0538740852916	0.243133184569	0.430524335883	0.0230550465324
