 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
m	0.00254967269913	0.03499382449	0.0891778897493	0.100671531064	0.0472166818946	0.294812002203	0.10394140493	0.0871769616319	0.236773758769	0.00268623584022
b	0.00344761425304	0.0243144331633	0.0515355723498	0.186682954788	0.0784613056315	0.194617274068	0.0589879156433	0.113769628544	0.285898622923	0.00228463080007
r	0.00177940657101	0.0181213127211	0.0434089481166	0.267952474929	0.125642300211	0.192071811356	0.0503458442144	0.130717150848	0.169120977641	0.00083972443669
ò	0.002435184657	0.077157138907	0.0627278527055	0.143268568443	0.0862710114037	0.227742200452	0.140482358071	0.114193502616	0.13844397588	0.0072781799289
s	0.00625207705233	0.106029274302	0.0752219275685	0.0485391290143	0.0400651168012	0.288510646817	0.19378505269	0.087758259872	0.14427608196	0.0095624033763
e	0.00606182156078	0.0523640311007	0.0462519058562	0.0176840174714	0.0282379979337	0.382675668939	0.194536040897	0.081155070624	0.18538119732	0.00565221052543
m	0.00283816403026	0.0240070655669	0.0247967966854	0.00708204955713	0.0176375207779	0.323071376313	0.167174980299	0.0834603175413	0.345268229107	0.00466351320848
è	0.00188844513342	0.0217121910556	0.0187294512951	0.00291488596571	0.00947918719263	0.272876055438	0.188611526766	0.0828666248471	0.390839593036	0.0100820781028
n	0.000802942916807	0.0194502960429	0.015924932685	0.00126166979457	0.00590671383088	0.236965153479	0.200384763922	0.135111020616	0.370431814345	0.0137607351676
a	0.000276810210269	0.00725956347197	0.00730972494833	0.000624600357523	0.00483044904363	0.219436489493	0.167851819641	0.155166064539	0.410411191448	0.0268333158559
m	0.00025426715909	0.00355308385732	0.00465908186278	0.000609523685841	0.00476330881454	0.209058116498	0.14467564088	0.115025445846	0.486854883816	0.0305466525186
a	0.000243418406097	0.00166722640244	0.00222995830093	0.00047526660528	0.00403207427151	0.234380522166	0.13656304796	0.108182578615	0.490326584605	0.0218993150729
s	0.000105658918432	0.000748492660813	0.00126287946031	0.00024558146976	0.0031935931905	0.245714378389	0.14223948132	0.099426006205	0.488846284868	0.0182175988243
t	0.000194498979477	0.00158319989694	0.00395164724677	0.0400314112146	0.0343158098302	0.166969453796	0.0962701291067	0.181532222068	0.468026994956	0.00712457102143
e	0.000203784930826	0.00187852375231	0.00497731133892	0.0533013682515	0.0450724192767	0.193825777932	0.114184563036	0.169958775356	0.323352718319	0.0932447196205
p	0.000121939341275	0.000936047837437	0.00212013728631	0.0178335986405	0.0168129004256	0.177892995977	0.165894261012	0.100297596452	0.39595845944	0.122132036107
l	0.000183542500425	0.00404045241248	0.00969081867877	0.0527031675902	0.0494209381419	0.190077968659	0.172676280337	0.116968775484	0.36295309648	0.0412849355023
ò	0.000186708718808	0.00565522933749	0.0123477030596	0.0643100758064	0.059348409714	0.164170969553	0.122796590112	0.0881376160947	0.24212814216	0.240918545734
n	0.000100121232603	0.0026902307865	0.00449658274453	0.0214600976471	0.0202596634713	0.076978586851	0.0769807600373	0.130198776298	0.35262690072	0.314208294245
n	5.83441065343e-05	0.00109388303617	0.00217086090618	0.014327729651	0.0161900633904	0.0690305859503	0.0630667516791	0.236452758766	0.481874063573	0.115734987082
i	4.16933142781e-05	0.000555793794057	0.00138188753539	0.011940186433	0.0145610411968	0.0724399833168	0.0612045755597	0.174511961455	0.366606784524	0.296756105694
</S>	2.1350868289e-05	0.000290932620028	0.000725692967695	0.0059749760405	0.0074331271984	0.0595838036584	0.0524287827798	0.0907614535275	0.253098772262	0.529681102847
