 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
s	0.284472108276	0.077579384387	0.0862258184384	0.0258211242586	0.044315901359	0.121127081163	0.054119286006	0.30081989648	0.0055193974147
t	0.0994881386187	0.0326897004623	0.0455108308128	0.162442736053	0.0307069881197	0.0790233233877	0.161932977002	0.38287582636	0.00532946557823
i	0.0333119372772	0.0138670411541	0.0293070091043	0.209420451018	0.0482590213732	0.263343054463	0.208313249001	0.164713339653	0.0294648666327
g	0.0118224038367	0.0176524190514	0.0272046928681	0.0729675591727	0.0567420837911	0.342261988154	0.331915639667	0.101880003218	0.0375531837809
g	0.00640204934557	0.0303939016838	0.0594933986227	0.123827136224	0.0447921112637	0.208449502718	0.442490269889	0.071262534406	0.0128890711836
h	0.00423981411519	0.0241952622279	0.0583448505409	0.161564135408	0.0378784060879	0.168589717573	0.46782766663	0.072692674802	0.00466746345787
e	0.0017763169459	0.0101558092093	0.0243960020803	0.0766012933693	0.0380375743626	0.234233475858	0.395580509877	0.125306094934	0.0939129158626
c	0.00112804768947	0.0134027545364	0.0209238749268	0.0273346942231	0.0399244927875	0.255832018619	0.387057270959	0.130729711645	0.123667124784
è	0.00145787876316	0.0447693095121	0.0605107096423	0.0203918916077	0.0470060189292	0.182552696206	0.396181423653	0.168810770548	0.0783192844247
p	0.00703687252105	0.0576364731707	0.0683465562141	0.0178144706159	0.0485678613097	0.118602692069	0.210578024551	0.398280676849	0.0731363808082
l	0.00855284162035	0.0340228713902	0.0423848270714	0.101777921619	0.0824162787699	0.118470204023	0.189528281517	0.387153217616	0.0356935765027
o	0.00305653004435	0.0145287920767	0.0271648702705	0.12966698584	0.08660207079	0.122997092341	0.134821349506	0.200439701205	0.280722609068
n	0.00102260505502	0.00502040247223	0.0092446297935	0.04345686708	0.0325740757967	0.0708260317803	0.115688278835	0.354474750402	0.367692377023
n	0.00040173282434	0.00222426102408	0.00464701338783	0.0262563755267	0.0243596502656	0.0825803772601	0.184615969612	0.541570850134	0.133343782341
e	0.00019180711098	0.00124571836803	0.00307067745928	0.0205951495356	0.0221835945885	0.115716909087	0.149106189537	0.419782240045	0.268107710114
</S>	9.641857479e-05	0.000681796674015	0.00160231072464	0.0104813713078	0.0143225930442	0.123118244543	0.0895535742685	0.296869205022	0.463274480057
