 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
h	0.00496948330187	0.101375405322	0.108270564247	0.188583472144	0.36233147052	0.128483674295	0.0699576234123	0.0324415378833	0.00358677816424
a	0.00182060338496	0.0344035427073	0.142171236416	0.247214794948	0.198370786507	0.105123961432	0.188275893571	0.0275159749611	0.0551032180881
p	0.00062574428232	0.0130818524358	0.047911025172	0.0831836835493	0.344117375502	0.107651515477	0.281726724524	0.0487274426537	0.072974680896
à	0.00021740066244	0.00578230096193	0.0162778371573	0.0287383008164	0.460468208501	0.172386830159	0.204244774841	0.0842933908846	0.0275910001653
r	0.000381725746147	0.00988406357064	0.0094787501191	0.0229930255721	0.496137892834	0.17337587072	0.166729284947	0.0969806889615	0.0240387083884
o	0.000433195496182	0.0112185845122	0.00773669637303	0.0209305984374	0.412837987611	0.157028660907	0.206912511649	0.0993757266538	0.0835260394628
n	0.000146614595227	0.00388990351607	0.00332082992101	0.00753685795913	0.31259920587	0.166750218636	0.229609367216	0.123533057218	0.152613939821
t	0.000268595370776	0.00185868886202	0.0625936017703	0.0908526412197	0.243551790623	0.125285287879	0.141115757405	0.220404712406	0.114068937607
a	0.000311547488759	0.00110020945734	0.0828315309234	0.11824952301	0.110904537541	0.10628756596	0.200006867468	0.215912187469	0.164396043536
s	0.000173353044753	0.00344096265578	0.0283162236411	0.03974677324	0.125937587847	0.0976991336533	0.283331755823	0.24031628249	0.181037934512
t	0.000334772088251	0.00454324885193	0.0817128942137	0.10999086738	0.116486724949	0.109788899551	0.178349280608	0.33671246083	0.062080882394
i	0.000323028029417	0.00188277930398	0.0995955000379	0.1331528038	0.055153194983	0.091386474517	0.171592032203	0.241429805943	0.205484411688
n	0.000115537799806	0.000957456021327	0.0335292036493	0.0445927266167	0.0696324259943	0.077435352839	0.223221427401	0.268360700981	0.282155179229
a	4.5885842002e-05	0.000645638276109	0.0113668983864	0.0150714664656	0.0720618659981	0.0808232542797	0.202519429134	0.37029233366	0.247173211743
g	1.83707092007e-05	0.0016587910277	0.0039426743388	0.0052442715852	0.179981935999	0.0771920314266	0.223718046378	0.297994457887	0.210249380581
l	0.000186178729534	0.0024522890759	0.0794307674896	0.0935691130417	0.225720316	0.0923188018089	0.181081336459	0.235166249296	0.090074934527
i	0.000239929369011	0.00128515708147	0.104651680077	0.1228221363	0.095052775	0.0720849860696	0.100110713153	0.159917686765	0.343834952509
s	0.00012523204217	0.00199275464999	0.0351100994957	0.0411859590293	0.0854687906667	0.0539292761565	0.138463804384	0.226255169255	0.41746892817
ì	8.683434749e-05	0.00222864522366	0.0118364283706	0.0139673199828	0.0827053588889	0.0473249085522	0.135062336128	0.540946409752	0.165841784723
a	2.92114176433e-05	0.000751797446553	0.00394735570337	0.0046585784439	0.0331860616296	0.0181398426841	0.0560521940427	0.489389239251	0.393845749574
</S>	1.47625763917e-05	0.000384420920776	0.00197448724844	0.0023299489019	0.0209972308148	0.00959976134205	0.0331837780214	0.259093573626	0.672422059787
