 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a8	0.04527879	0.0025897871	0.002855257	0.008286035	0.0052364557	0.027396219	0.027333329	0.040155403	0.039261762	0.013406907	0.009024409	0.07097479	0.527621	0.18057995
a31	0.072228186	0.018267732	0.026119865	0.029899973	0.04584846	0.13492891	0.09495432	0.28193998	0.17222072	0.022187201	0.004483521	0.02704658	0.067949556	0.0019250165
a8	0.029362578	0.0027436316	0.003041416	0.00861598	0.005322365	0.023725633	0.026895836	0.032244194	0.028453311	0.012137277	0.012959207	0.083784245	0.5170947	0.21361956
a31	0.031443723	0.028642057	0.03842131	0.04087064	0.048469353	0.08669783	0.08118971	0.23967993	0.2379373	0.068717055	0.0092097735	0.032024313	0.054771807	0.00192519
a10	0.014943953	0.0065081026	0.008744055	0.016450888	0.011164418	0.04508994	0.06486366	0.07379768	0.05635814	0.02402713	0.033330716	0.13260117	0.35468185	0.15743835
a31	0.00488872	0.004653073	0.024515424	0.0278821	0.027570728	0.061911814	0.07215183	0.15656167	0.11866338	0.025145886	0.055703618	0.22978544	0.14230368	0.048262663
a8	0.0075067584	0.008252995	0.04249201	0.04623709	0.048589483	0.07112749	0.0775015	0.2070619	0.2349737	0.07415678	0.021862071	0.104406185	0.033265367	0.022566624
a10	0.0062661883	0.0075690243	0.0583387	0.065407604	0.1041481	0.1982547	0.08532714	0.10912711	0.10266342	0.025766639	0.02040482	0.16063632	0.05461467	0.0014755804
a29	0.0073067313	0.006727609	0.047695037	0.056417886	0.057421528	0.08138002	0.09326086	0.23084764	0.23274587	0.04698686	0.014945848	0.053095605	0.020277448	0.050890967
a31	0.010886137	0.009449987	0.06793651	0.10356545	0.15533283	0.22694269	0.08384163	0.103745125	0.096866466	0.020179976	0.0062725395	0.07423166	0.02565509	0.015093945
a18	0.013059714	0.011888609	0.07900332	0.113968134	0.13915873	0.15313512	0.08593111	0.11479042	0.12637345	0.03158288	0.009947283	0.07124406	0.019973002	0.029944165
a24	0.008932094	0.0072577167	0.049131732	0.09027038	0.18241517	0.28192073	0.06553722	0.06080374	0.04425838	0.012174061	0.01104463	0.105269894	0.07211758	0.008866605
a31	0.009842525	0.0073949476	0.0432432	0.0907154	0.2090096	0.30523673	0.060742818	0.060461257	0.0452552	0.012849714	0.005925153	0.084161535	0.046001308	0.019160604
a13	0.013369548	0.012482063	0.07619849	0.11561057	0.13823739	0.13515398	0.07957447	0.106217615	0.1206308	0.03413767	0.012849634	0.07733711	0.02057738	0.05762327
a20	0.010254126	0.0067104767	0.021075115	0.0534651	0.29799527	0.21282205	0.03752368	0.039100368	0.027685404	0.01176245	0.012756681	0.13528465	0.11256412	0.02100055
a31	0.01686354	0.014914459	0.06056487	0.12485678	0.19300647	0.16828823	0.060594313	0.062526114	0.061595608	0.025527587	0.01098634	0.07383363	0.028910378	0.097531736
a7	0.0251319	0.02387467	0.04715185	0.11480207	0.26500553	0.118540004	0.04602541	0.049628403	0.05332595	0.034706935	0.012287702	0.063815214	0.025479255	0.12022507
a39	0.03271426	0.030474924	0.04017901	0.066981174	0.31367397	0.09699281	0.044809356	0.04692532	0.044911474	0.03440805	0.012015705	0.05578366	0.04073191	0.13939841
a31	0.032682277	0.031455774	0.0437316	0.08507814	0.31407544	0.09239372	0.04447714	0.04552381	0.045625355	0.03569328	0.01148293	0.036517106	0.022785425	0.15847793
a20	0.036235042	0.035473228	0.042998347	0.0703378	0.28357548	0.06673435	0.042921934	0.04578345	0.04884864	0.041177306	0.013364074	0.03231396	0.017639872	0.22259653
a37	0.039681643	0.0389051	0.042969696	0.055161383	0.2217317	0.059418947	0.044011615	0.044569258	0.044161007	0.040170696	0.019818092	0.0385774	0.0337311	0.2770924
a10	0.04601271	0.045439612	0.04780145	0.054514334	0.16540675	0.057128422	0.04855288	0.049116306	0.048953414	0.045993675	0.02313418	0.03205203	0.029866192	0.30602804
a35	0.052464332	0.052013755	0.05314263	0.056280978	0.11151961	0.057481296	0.05357779	0.054277766	0.054560423	0.052374437	0.028130844	0.03291664	0.031031108	0.3102284
a37	0.045837052	0.045078035	0.047081698	0.050590124	0.11332914	0.057586152	0.04872952	0.049055766	0.047938727	0.04540647	0.0289638	0.04466136	0.046221543	0.32952064
a8	0.05016358	0.049837634	0.05114918	0.055028148	0.12275974	0.05591937	0.05145749	0.051708665	0.051587176	0.049943946	0.03234659	0.038491707	0.037820667	0.3017861
a20	0.044509027	0.044094402	0.04632752	0.05213185	0.15056501	0.05579799	0.047193706	0.047105618	0.046121027	0.04426901	0.03470201	0.046667807	0.048349213	0.29216576
a31	0.058593225	0.058516014	0.05948759	0.06280286	0.121089704	0.06248255	0.05947598	0.05962605	0.05939073	0.05823643	0.04334783	0.04331989	0.04444724	0.20918383
a7	0.067969136	0.067846134	0.068359464	0.069863304	0.09625565	0.07024641	0.06847946	0.06874099	0.06841836	0.06726519	0.0482851	0.04343294	0.045935508	0.14890233
a20	0.060409285	0.060134005	0.060759224	0.061683375	0.077576116	0.06402394	0.061330125	0.06144861	0.060923554	0.059880335	0.046505995	0.046720374	0.049389783	0.22921531
a17	0.048797484	0.048572138	0.052020755	0.064494126	0.23894218	0.06215451	0.05163567	0.051189844	0.050552234	0.048160534	0.02848079	0.02718908	0.028360557	0.19945003
a6	0.0526612	0.052390434	0.054270692	0.059957318	0.15700787	0.06105933	0.054583512	0.0545132	0.053779967	0.05182253	0.03180735	0.03188133	0.03407754	0.25018775
a31	0.036583386	0.035397623	0.039513327	0.047433723	0.17957245	0.06313444	0.04269653	0.04292633	0.04031783	0.03646897	0.030009402	0.08686887	0.10113396	0.21794312
a20	0.043135308	0.042799115	0.051449787	0.08432654	0.33252642	0.07482311	0.05010584	0.051080644	0.052688688	0.046168514	0.017102899	0.019917442	0.014036829	0.11983887
a31	0.05212976	0.051530436	0.05279675	0.053874366	0.0721271	0.06047163	0.054362744	0.05459377	0.053457323	0.051677853	0.039438184	0.04821847	0.05156857	0.30375305
a8	0.059867032	0.059699	0.060810264	0.06466487	0.1321474	0.0641582	0.060791798	0.0610674	0.061022975	0.059362814	0.03661305	0.03491668	0.035394534	0.20948401
</S>	0.0418347	0.041410293	0.042521633	0.043885265	0.06774824	0.048817217	0.04369313	0.04385337	0.04301012	0.0419141	0.043437574	0.07791143	0.07720001	0.34276298
