 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
a20	0.025342532	0.0073646023	0.009275574	0.007832693	0.010583366	0.015876934	0.011031735	0.012372744	0.04800173	0.017018398	0.062456854	0.10708849	0.12574804	0.057822753	0.0016607038	0.043510113	0.060246516	0.1012106	0.24141805	0.027403751	0.00673383
a8	0.014098875	0.008533915	0.010039864	0.00924021	0.011795598	0.018965155	0.010959804	0.013328174	0.049418695	0.018747224	0.062174205	0.09567599	0.105443664	0.057594474	0.004346971	0.045287948	0.08943436	0.123733334	0.2249535	0.016633555	0.009594528
a31	0.02215179	0.018250544	0.020487357	0.019593827	0.021717573	0.02893353	0.01966674	0.024509655	0.06696146	0.02978106	0.08984717	0.1460089	0.17647046	0.08413812	0.0028334549	0.049851943	0.056224134	0.03983609	0.06398678	0.01811116	0.0006382711
a24	0.009170569	0.009183327	0.0132283075	0.011830858	0.024069572	0.056372672	0.014457846	0.026723	0.09119558	0.05056715	0.08357068	0.08080281	0.062722534	0.06204487	0.029655546	0.014289502	0.016379233	0.07726604	0.17650102	0.0063827243	0.08358622
a31	0.0025543638	0.004527178	0.01907559	0.01849247	0.0066436077	0.013543428	0.0036192723	0.011428459	0.044034872	0.023564147	0.080825105	0.12885879	0.12487263	0.06202847	0.03007596	0.053179618	0.01802376	0.051805586	0.20750311	0.004084748	0.091258824
a13	0.0037816036	0.008778282	0.022308964	0.021480184	0.0131163495	0.028838584	0.005102435	0.017947339	0.077556886	0.034344345	0.11052417	0.14383747	0.13833216	0.09401164	0.067867465	0.017394718	0.03056938	0.021073831	0.100685395	0.0031173413	0.03933144
a20	0.0036004863	0.00430828	0.028926624	0.026600486	0.0053702933	0.006785192	0.0061152033	0.009161901	0.016595364	0.019159898	0.07987602	0.15858305	0.21980847	0.07673452	0.0152377505	0.07183873	0.021678375	0.025698582	0.11873425	0.007802483	0.07738402
a33	0.00502089	0.010693447	0.038545486	0.037420698	0.013900547	0.024286607	0.00602464	0.020648073	0.05191712	0.037865635	0.091532655	0.14690855	0.17222662	0.08418729	0.05660941	0.020643692	0.04842299	0.016876377	0.09232111	0.003221331	0.020726802
a20	0.008130077	0.023433758	0.057340123	0.0567841	0.028881786	0.040855482	0.012125824	0.040479686	0.059950333	0.05623684	0.08230543	0.11477164	0.14083382	0.08150049	0.0107716145	0.052373603	0.08445312	0.037454832	0.00994252	0.0013509993	2.3856914e-05
a31	0.0029502586	0.006578831	0.023151277	0.022330763	0.01085408	0.030074725	0.004395144	0.01639995	0.08707815	0.04097138	0.13618235	0.16103795	0.15043972	0.116206974	0.08054818	0.010593224	0.029346816	0.0062433924	0.03272814	0.0021387332	0.029750017
a21	0.0034130684	0.0044854647	0.028881311	0.026678514	0.0065358314	0.01632821	0.004078526	0.009406525	0.05589232	0.031924564	0.15286632	0.178799	0.15380454	0.11266915	0.054716956	0.012063416	0.013493324	0.0032904225	0.019482024	0.008382183	0.10280826
a20	0.011178567	0.011792026	0.053549588	0.04325568	0.012742155	0.013813818	0.013654624	0.01525029	0.01994785	0.022858862	0.11425107	0.15820004	0.1962766	0.085392006	0.018116862	0.022716593	0.008848787	0.0056048725	0.036546357	0.018954096	0.11704927
a31	0.009622876	0.010436998	0.06341569	0.053492624	0.011180876	0.013704872	0.009800554	0.013102777	0.021367673	0.026624426	0.11104622	0.14746203	0.17943574	0.093304634	0.025508352	0.014873451	0.026317453	0.005220344	0.046727434	0.01723804	0.10011702
a26	0.008388335	0.008545166	0.041069716	0.032905538	0.009047862	0.010841337	0.008402864	0.009951787	0.017526971	0.017011425	0.10837736	0.16463295	0.21177948	0.08164666	0.022665586	0.017536206	0.016710056	0.0052540787	0.055605832	0.035794914	0.11630586
a37	0.017632445	0.01820864	0.06787107	0.053974994	0.019036096	0.02020329	0.019568373	0.02124784	0.025487844	0.029177621	0.13453059	0.16241099	0.19561216	0.09616967	0.02303548	0.013101387	0.011194725	0.0032795083	0.027360918	0.013631511	0.027264848
a31	0.022058733	0.02210731	0.042221103	0.03566816	0.022612413	0.023147725	0.022642732	0.023207694	0.02564992	0.02607163	0.083467096	0.096399084	0.12571387	0.056722097	0.025418729	0.011056758	0.015023812	0.005214285	0.046678077	0.046053696	0.22286505
a23	0.01871632	0.018733107	0.03908424	0.032450717	0.019039564	0.019818818	0.018759437	0.019468395	0.022498451	0.022644233	0.08209909	0.09874411	0.13275264	0.05601363	0.024025042	0.01257681	0.018282095	0.006410299	0.05376331	0.0537391	0.23038067
a31	0.019386252	0.020096743	0.074058846	0.058685485	0.020601744	0.021931497	0.02011597	0.022171723	0.02576687	0.030931205	0.13412675	0.14521384	0.17248452	0.10115136	0.025858244	0.023524398	0.031730484	0.011653386	0.025631161	0.007852627	0.0070268554
a37	0.010711011	0.01081325	0.03142217	0.025027549	0.011216757	0.0123323575	0.010774391	0.011575021	0.016425913	0.015254632	0.083340764	0.118483976	0.16195256	0.0565246	0.019617798	0.010869917	0.012222084	0.0032521735	0.045048032	0.05002455	0.28311047
a39	0.035334073	0.035350952	0.042015575	0.039874822	0.035731904	0.03582274	0.036322802	0.036343798	0.037286658	0.037067372	0.057333685	0.061734222	0.07352697	0.04765519	0.036677413	0.007186364	0.026672369	0.010890078	0.050724328	0.05566207	0.20078667
a10	0.029512228	0.029547272	0.04608704	0.04065663	0.029921526	0.030340388	0.030089784	0.030530032	0.03233042	0.032816347	0.08051134	0.088621214	0.11369641	0.057787392	0.03205065	0.009717716	0.022277145	0.006926889	0.045907028	0.045352593	0.16531992
a31	0.031915285	0.03184552	0.03443463	0.03359097	0.03204081	0.03215497	0.03209389	0.032126	0.03293431	0.03248828	0.040609576	0.04277895	0.047460135	0.03664563	0.032837104	0.004623949	0.025473204	0.01103575	0.045635205	0.051356953	0.3359189
a24	0.032931916	0.032874636	0.037914652	0.036255825	0.033093814	0.033257917	0.033025477	0.033165336	0.03409603	0.03391143	0.04886045	0.05148659	0.059899636	0.041683983	0.03423239	0.008645979	0.029124862	0.015051579	0.047197416	0.04955919	0.2737309
a31	0.03957239	0.039775744	0.041073218	0.04078793	0.040313266	0.03997881	0.042079642	0.041667104	0.041452147	0.041175656	0.046215452	0.049310345	0.05317663	0.04504458	0.04077315	0.0064316066	0.03622277	0.023581428	0.049613852	0.056361288	0.18539295
a46	0.030407233	0.030360173	0.0338173	0.032678083	0.030586302	0.030710883	0.030444337	0.030550051	0.031403515	0.031098593	0.04162736	0.043852154	0.050029125	0.036719378	0.031745486	0.010140672	0.028717002	0.018604487	0.045758698	0.047636606	0.33311257
a31	0.03990298	0.040017966	0.04208048	0.04146713	0.04033498	0.040190846	0.04103109	0.040902764	0.040912062	0.04090307	0.04720588	0.04879843	0.05256663	0.044753272	0.040586125	0.013723656	0.039484378	0.033708382	0.045032557	0.044540595	0.18185674
a20	0.034417223	0.034378644	0.035795383	0.035328727	0.03464661	0.034611855	0.034438353	0.034469355	0.034832787	0.034678746	0.038815077	0.039540306	0.0417336	0.036830407	0.03481557	0.011100711	0.032725886	0.024187913	0.040384896	0.040877506	0.3113904
a24	0.036441125	0.036442883	0.036792193	0.036686786	0.036578692	0.036518723	0.036620833	0.036594793	0.036624208	0.036591567	0.03762447	0.0378763	0.03843932	0.037193015	0.036510855	0.01838738	0.03600337	0.03346254	0.0379177	0.037523583	0.28316966
a41	0.03766428	0.037700035	0.03798468	0.0379215	0.03788553	0.0377784	0.038217667	0.038122468	0.038078856	0.038006928	0.03904154	0.03963528	0.04034143	0.038777538	0.03785963	0.011437297	0.03653943	0.030693885	0.04001131	0.040979624	0.26532266
a46	0.037186135	0.037192155	0.038561817	0.038123526	0.03740935	0.037340336	0.037409402	0.037408404	0.037520867	0.037540983	0.04137123	0.04183301	0.043795448	0.039607752	0.037368435	0.017916037	0.036539342	0.031612486	0.03912722	0.03817058	0.25696555
a18	0.037332956	0.037347406	0.038109787	0.03787633	0.03765212	0.037513815	0.0376651	0.03762204	0.037665337	0.037633684	0.039825827	0.040243853	0.041422114	0.038903505	0.03743996	0.01704399	0.036681756	0.031846583	0.038591683	0.03716028	0.2644219
a31	0.03805374	0.038052235	0.038502075	0.038369253	0.03846777	0.0382699	0.03837446	0.038315866	0.038363285	0.038278997	0.03960075	0.03995805	0.040682573	0.039068237	0.038086135	0.014615297	0.03698643	0.030795543	0.039266195	0.038083076	0.2598101
a20	0.042871162	0.042747714	0.04325089	0.043077864	0.043955855	0.04341223	0.04293145	0.042879105	0.043165382	0.042886242	0.04417819	0.044368684	0.04493022	0.043476943	0.042677853	0.014952683	0.041072592	0.032030925	0.0457788	0.04292271	0.1724325
a31	0.039360672	0.03936976	0.03950949	0.03947795	0.039630342	0.039495308	0.03965137	0.0395961	0.039589845	0.03953	0.040018022	0.04029944	0.0406402	0.039925702	0.039445154	0.024955124	0.039211195	0.0371062	0.04036715	0.039804038	0.22301696
a24	0.042781938	0.042697016	0.0429847	0.042884376	0.043466277	0.043120798	0.042804413	0.042771995	0.042956498	0.042775244	0.04350613	0.04361679	0.043929763	0.043103654	0.042655163	0.020899488	0.041741382	0.03604616	0.044827472	0.0428728	0.16755801
a46	0.03773284	0.037748884	0.037828255	0.03781911	0.037928436	0.037826985	0.03805566	0.03799466	0.037961494	0.037911613	0.03825364	0.03855231	0.038825057	0.038230933	0.037817746	0.018587682	0.03728211	0.034229133	0.038917795	0.039005157	0.26149052
a31	0.038388964	0.038400415	0.040301763	0.039691687	0.038805846	0.038651127	0.03869001	0.0386892	0.038815252	0.038871553	0.044120215	0.044641387	0.047311433	0.04171678	0.038575508	0.023496583	0.03824256	0.034226075	0.0399766	0.037186492	0.22120053
a39	0.040711686	0.040644173	0.04086811	0.040791452	0.0413123	0.041008662	0.040765464	0.04073152	0.040878985	0.04072223	0.041300748	0.041417133	0.04167799	0.04100185	0.040622436	0.02206039	0.039998766	0.035816044	0.042555586	0.04090831	0.20420615
a31	0.03634408	0.03636795	0.036429923	0.03642883	0.036590472	0.03646542	0.036714796	0.03664662	0.036607377	0.036551002	0.036873773	0.03721645	0.03752367	0.03692388	0.036500763	0.026387189	0.03665623	0.036804695	0.037648663	0.03758843	0.27472976
a46	0.040836472	0.040766373	0.040914953	0.04086224	0.041449577	0.04113692	0.04087977	0.040845256	0.04099033	0.040828284	0.041200828	0.041299254	0.04146758	0.041013096	0.04075547	0.026945828	0.040475547	0.037943043	0.04280066	0.040961582	0.19562694
a24	0.035462525	0.03546821	0.035531297	0.03552242	0.035719007	0.03558905	0.03570894	0.035660364	0.035656963	0.03559679	0.035864912	0.036102347	0.03633394	0.03587687	0.03556163	0.031047184	0.035929658	0.03750985	0.036820415	0.036145154	0.2868925
a31	0.036060262	0.036070254	0.03614577	0.036137547	0.03637039	0.036212225	0.036398046	0.036331132	0.036318295	0.036241207	0.036573537	0.036889344	0.03716974	0.03657502	0.036162503	0.020877449	0.036178455	0.035994	0.037875213	0.037403237	0.28601635
a11	0.040275145	0.040213615	0.04041517	0.04034853	0.04087319	0.040569123	0.040374115	0.04033266	0.040462896	0.040308733	0.040848073	0.040998388	0.04126431	0.04060179	0.040211134	0.02307816	0.039747622	0.03627175	0.04216506	0.040481046	0.21015953
a31	0.0352798	0.035297193	0.035322305	0.035328064	0.035449807	0.03536259	0.03554885	0.035498895	0.035467815	0.035426304	0.035605393	0.03584983	0.036041144	0.035661124	0.0353859	0.025806177	0.035577416	0.036512703	0.036514968	0.036388483	0.29667526
a46	0.039185576	0.039127707	0.0392612	0.03921577	0.03972018	0.03944721	0.039254785	0.039219424	0.039338604	0.039196428	0.039545633	0.039659582	0.039828166	0.039382443	0.039122168	0.024624389	0.03882701	0.03642778	0.040987164	0.039418075	0.22921076
</S>	0.033807687	0.033816442	0.0338626	0.03385961	0.03404087	0.033922467	0.034056537	0.034008436	0.033997897	0.033942774	0.03416825	0.034404475	0.03461783	0.034203127	0.033913486	0.030631933	0.034469273	0.037485946	0.03536864	0.03465971	0.316762
