 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a21	0.0461039146	0.140984213	0.107236006	0.189992138	0.20955067	0.0698715042	0.0542495278	0.0563024354	0.075180331	0.0505292392
a24	0.039998713	0.082742338	0.1481479312	0.202512694	0.2520360796	0.09660515	0.062829651	0.0337787911	0.042313249	0.0390354292
a46	0.062874738	0.0949767358	0.1453027176	0.170059695	0.1192257798	0.1059867192	0.1392383306	0.0421872504	0.0676370696	0.0525109864
a20	0.0618022148	0.0713962536	0.1346505346	0.138057846	0.1544428934	0.1365286864	0.1258206344	0.0637734252	0.0626527066	0.05087481246
a31	0.0262777922	0.045246184	0.1359984306	0.1629293854	0.1328056784	0.1166098304	0.140465992	0.094635019	0.0869445254	0.0580871578
a14	0.022035456	0.04946118732	0.05231312928	0.1871776526	0.2443352842	0.0864700782	0.0901105628	0.0899120512	0.1518687854	0.02631582752
a17	0.0373233804	0.0504059568	0.074440758	0.1977274448	0.308631577	0.0917846688	0.084851966	0.07045732092	0.0389582122	0.0454187112
a31	0.0598027804	0.0581578234	0.0814049102	0.210817775	0.310767926	0.0835177988	0.064330864	0.05952678704	0.0295682474	0.04210509808
a11	0.0412049204	0.04957699386	0.06312508154	0.06562745048	0.1931242002	0.1050461024	0.1250301368	0.1229215246	0.187575985	0.0467675542
a18	0.0457731138	0.0533420618	0.0700910016	0.2093658152	0.3022282712	0.0694726792	0.0683231636	0.09492816732	0.03695228304	0.04952345444
a6	0.0727963686	0.0625664376	0.0815495764	0.142070391	0.319617348	0.0803303656	0.074089123	0.083269125	0.0372761174	0.0464351002
a8	0.0657867656	0.0675045036	0.091311136	0.2026878088	0.2582270674	0.091845194	0.0795217716	0.0670800744	0.0322265264	0.0438091414
a31	0.06021476408	0.0672606336	0.089193171	0.210510803	0.241169838	0.0896790752	0.0810137212	0.0853359772	0.0358053376	0.039816695
a24	0.1201949412	0.0661600104	0.080034188	0.1106366988	0.2271673304	0.0521350648	0.054317779	0.0846888256	0.1628604512	0.0418047534
a37	0.0654542264	0.0537439544	0.0622795218	0.18258245	0.2587197626	0.0845504308	0.0892812468	0.1047064394	0.043107989	0.055573953
a38	0.0555170148	0.0620756632	0.1429218334	0.176511258	0.2160121268	0.088685086	0.0824918856	0.0873047684	0.0403979514	0.04808244356
a31	0.05981747936	0.0743223272	0.124264636	0.1668123	0.2690309566	0.0876387576	0.0785226662	0.06689216956	0.030227676	0.04247104148
a11	0.0702669606	0.0664585992	0.0965379848	0.07758721148	0.1180553602	0.09258251488	0.099069416	0.113450534	0.1973602772	0.0686310684
a31	0.0602611114	0.067032279	0.0769750916	0.1703950952	0.2682183366	0.080042278	0.078304358	0.0952431548	0.0440602624	0.0594680516
a8	0.058789536	0.066484853	0.106769636	0.0707194524	0.0908879808	0.0868022636	0.1130977124	0.126610268	0.177561733	0.1022765584
a10	0.0677444258	0.0813526614	0.0855016208	0.1399723302	0.318190265	0.07858332	0.0641364624	0.0743245744	0.0372604256	0.0529339212
a18	0.0904946356	0.092410273	0.0982954192	0.1115843572	0.1777147216	0.0827071974	0.0821471708	0.1184266884	0.0701453646	0.0760742084
a31	0.07162532	0.0835078	0.089153888	0.1423275148	0.292017062	0.070179665	0.0685158464	0.0746158588	0.0446096044	0.0634474404
a11	0.091820916	0.0807129388	0.1144857336	0.0688876658	0.0652318906	0.0765193918	0.102611003	0.126148122	0.171774228	0.10180816
a10	0.0696669026	0.07967544	0.0829437944	0.1585927708	0.261498627	0.0814254962	0.077575845	0.085895388	0.043235148	0.0594906164
a1	0.0668131808	0.0852898454	0.1016485276	0.1394916154	0.218632848	0.080091924	0.078462104	0.106587364	0.0544687932	0.0685137884
a41	0.0614055522	0.079757904	0.107531648	0.1886814198	0.276076866	0.0732986656	0.065539311	0.0625212784	0.034627522	0.05055982908
a31	0.0618464214	0.080363294	0.1493920618	0.181461376	0.244526227	0.0662612438	0.0633093106	0.062807904	0.0388228814	0.05120928112
a8	0.0793100668	0.0861556976	0.1106802704	0.0735350508	0.0873014796	0.0834763818	0.0990447628	0.120395926	0.159763039	0.100337338
a31	0.0804168724	0.09275273	0.09840867	0.143489116	0.294377976	0.0685258524	0.054431971	0.07647722	0.0413341792	0.0497853782
a37	0.105939072	0.099530984	0.1179907322	0.0784903152	0.0810248608	0.0697898698	0.0838494092	0.106139294	0.144735999	0.11250945
a8	0.0784695732	0.093197366	0.0908911338	0.130532268	0.2570177948	0.0791962978	0.0713629146	0.0966571072	0.0462341986	0.0564413212
a39	0.0885647048	0.1077850584	0.1167469768	0.143409138	0.2115332864	0.0764212544	0.0673266612	0.073944298	0.0520925652	0.06217605
a31	0.0941385924	0.103024342	0.1074596304	0.130275978	0.202408664	0.073204552	0.0757776084	0.0822463716	0.0604388418	0.0710254408
a39	0.08713784	0.091615468	0.1261028956	0.0719003214	0.0637083392	0.0693186924	0.0979716374	0.121538492	0.168711516	0.1019947812
a35	0.0837152938	0.095275994	0.098488268	0.14812553	0.2246758376	0.080267509	0.0726435276	0.0851476336	0.0490929078	0.0625674696
a31	0.094222252	0.108735498	0.126194862	0.1610103632	0.1930434288	0.0709708952	0.0661343388	0.0679948676	0.0483833606	0.0633101006
a41	0.0903169792	0.096285312	0.1194705184	0.069656609	0.0644701312	0.0713806624	0.0969598288	0.125427523	0.1619733788	0.1040590532
a13	0.083057562	0.0976632388	0.104384531	0.1414124788	0.234268122	0.079927146	0.0672348342	0.0830869828	0.047781901	0.061183181
a35	0.0932844088	0.108851551	0.13007557	0.1548236638	0.1730248504	0.0681116866	0.0690693748	0.0768666652	0.0559875284	0.0699047132
a31	0.068572816	0.08263608	0.118310394	0.186919607	0.2633279148	0.0600374258	0.057770662	0.0659913562	0.0421547624	0.05427899528
a20	0.0879414228	0.095764212	0.1200883464	0.0683752766	0.065052027	0.071435533	0.0985329136	0.125853224	0.1637094196	0.103247635
</S>	0.0862728772	0.1047644848	0.1073966308	0.1350553958	0.1934516212	0.079635517	0.0726422068	0.09269879	0.0553692226	0.0727132134
