 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
a46	0.0756382346	0.0812736218	0.091571744	0.0772328038	0.0993149312	0.135859418	0.1507037618	0.1632747628	0.1251307272
a31	0.123791638	0.13512092	0.1129629518	0.1022006794	0.0812806516	0.105748526	0.1237164436	0.125569081	0.0896091508
a8	0.073535136	0.08016814506	0.0998112892	0.082421146	0.1051724502	0.1293654798	0.142620148	0.1716266964	0.1152794744
a31	0.117606652	0.13012219	0.118168538	0.1090992246	0.0829118066	0.099379446	0.1278644406	0.126043853	0.0888037926
a28	0.0781606392	0.0823255954	0.1021303044	0.0840303726	0.1057659096	0.1201546448	0.1337231908	0.177133244	0.116576106
a15	0.12286618	0.149444612	0.118365232	0.0997770002	0.075146512	0.108467082	0.1128067782	0.1265464008	0.0865802174
a31	0.14113987	0.1594905	0.119158204	0.0964910268	0.072727714	0.095052145	0.1099188272	0.135236105	0.0707856398
a19	0.08010107	0.07878082532	0.0818384564	0.0724249702	0.091601764	0.138329832	0.1707686	0.1467577972	0.1393967008
a31	0.139783095	0.199674864	0.1051342852	0.1244310016	0.0604507448	0.0888864084	0.112504904	0.0839653488	0.0851693447
a24	0.06999675066	0.07659124884	0.0887826822	0.0760669334	0.09778975	0.155602216	0.1562329868	0.156787078	0.122150338
a37	0.109423483	0.17023079	0.1006939982	0.082055672	0.0777647764	0.133579198	0.115190152	0.1257326432	0.0853292569
a35	0.121985766	0.176693504	0.1089372386	0.08774137	0.0661574834	0.1488937608	0.1008257244	0.110426388	0.0783387498
a37	0.1715506188	0.175070599	0.097291024	0.077170834	0.062768508	0.113935897	0.0964134934	0.1337524572	0.0720465686
a31	0.1415380296	0.1801140042	0.0801444118	0.056403282	0.050634892	0.119465292	0.110313863	0.19967384	0.0617123472
a24	0.070309678	0.0851367646	0.0649457396	0.0629913132	0.08209182	0.14623989	0.18862449	0.131182599	0.1684776832
a37	0.12618973	0.1483731914	0.1004032154	0.0731201574	0.0590838766	0.140261042	0.0965934952	0.1367268676	0.119248418
a38	0.102949241	0.149083099	0.0945484568	0.0743302938	0.0729263156	0.125032995	0.0926333694	0.2037521644	0.0847440976
a31	0.1666042992	0.169081398	0.1043416586	0.077526096	0.0675521492	0.0964167634	0.1044436806	0.1427876808	0.0712462718
a46	0.07078203532	0.0879929476	0.068309988	0.0658481362	0.0802048846	0.144216463	0.166899126	0.128898293	0.186848132
a20	0.1038396712	0.123393561	0.0986175864	0.0895039514	0.084152028	0.110567824	0.1190038982	0.182165364	0.0887560988
a24	0.0976257358	0.118013893	0.090991479	0.0808513286	0.0812175048	0.119351826	0.12445063	0.2023714952	0.085126064
a31	0.133974114	0.178527825	0.0995117488	0.07489015	0.0673594422	0.101481524	0.1045114096	0.15176535	0.087978426
a8	0.066102245	0.1013182598	0.068625467	0.0649212538	0.0792836182	0.142108107	0.1716356672	0.122637068	0.18336829
</S>	0.0960409906	0.11994723	0.0961246776	0.0889128472	0.0861028124	0.0984193834	0.1289212308	0.195416316	0.0901144856
