 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a31	0.000984298	0.0194501	0.0394931	0.0339752	0.0570279	0.0711394	0.0699572	0.0707613	0.0632081	0.0616739	0.0402755	0.0131092	0.0716574	0.0655751	0.0583247	0.0434161	0.0602676	0.0698277	0.0562816	0.0335946
a26	0.0005329	0.0152132	0.0333251	0.0341154	0.0595096	0.0775541	0.0766062	0.0779887	0.0705043	0.0683512	0.0424523	0.0159624	0.0792143	0.0736592	0.0613504	0.0409228	0.0561833	0.0641667	0.0318102	0.0205778
a31	0.00169673	0.0177608	0.0385493	0.028108	0.0536511	0.0744133	0.0721737	0.0726002	0.0600647	0.06001	0.0504686	0.0124124	0.0750565	0.0710369	0.0601297	0.0512875	0.0644633	0.0691689	0.0429514	0.0239971
a28	0.000339768	0.00639845	0.0189066	0.0199971	0.0510444	0.0866055	0.0846133	0.0878797	0.0724381	0.0687949	0.035475	0.00942892	0.0915781	0.0862821	0.0646049	0.0321864	0.05889	0.0701096	0.0325109	0.0219163
a31	0.00105315	0.00824839	0.0229155	0.0168447	0.0458432	0.0833579	0.0789862	0.0809123	0.0586542	0.0569741	0.0356047	0.00601586	0.0861164	0.0812571	0.0618614	0.0377912	0.0727862	0.0811398	0.053895	0.0297426
a39	0.000271024	0.00331764	0.0113234	0.0116228	0.0406566	0.0946177	0.0905218	0.0965726	0.06914	0.0637673	0.0273746	0.00581243	0.104083	0.0969998	0.063115	0.0235404	0.0614832	0.077726	0.034717	0.0233374
a31	0.00164978	0.00604721	0.0140962	0.0105932	0.0302891	0.0885878	0.0773074	0.0794949	0.0421224	0.0415358	0.0310395	0.00479513	0.0943421	0.0915334	0.0540127	0.0313413	0.0851702	0.0952608	0.0768097	0.0439714
a39	0.000260812	0.00286953	0.00996401	0.0104793	0.0389305	0.0971545	0.0931156	0.0997598	0.0707289	0.0654342	0.0289899	0.00610342	0.108479	0.102404	0.0628262	0.022876	0.0556707	0.0719351	0.0300962	0.0219224
a31	0.00171458	0.00542086	0.0118993	0.0093789	0.0265817	0.0918139	0.077219	0.0798816	0.0382707	0.037504	0.0279593	0.00458606	0.0996111	0.0971857	0.0510298	0.0276855	0.0892037	0.101199	0.0786464	0.0432093
a20	0.000229508	0.00241456	0.00874058	0.00919802	0.0371985	0.101953	0.097842	0.104981	0.0728989	0.0680505	0.0308268	0.00605488	0.115507	0.108148	0.0596757	0.0215909	0.0453436	0.06384	0.0255055	0.0200011
a31	0.00116474	0.00494051	0.0130482	0.0100875	0.0324084	0.0929032	0.0827136	0.0859272	0.0475841	0.0461416	0.0313208	0.00479938	0.0995912	0.0972872	0.0586647	0.0308786	0.0840179	0.0917783	0.0542496	0.0304932
a24	0.000201398	0.00180895	0.00655784	0.00680514	0.0312443	0.106427	0.101418	0.110671	0.0710953	0.0658866	0.0276265	0.00515066	0.12531	0.116223	0.0566757	0.0174895	0.0415963	0.0640186	0.0244812	0.019313
a28	0.000928093	0.00593545	0.0174004	0.0132721	0.0409258	0.0921941	0.0852874	0.0877752	0.056595	0.0552714	0.0377473	0.00583741	0.0968237	0.0932918	0.0615915	0.0364501	0.073256	0.0770292	0.037546	0.024842
a31	0.000852626	0.00356007	0.00939696	0.00760347	0.0268912	0.0952267	0.083075	0.0889443	0.044327	0.0412447	0.0230521	0.0037937	0.105693	0.101321	0.0551374	0.0226963	0.0865617	0.100534	0.0653211	0.0347671
a46	0.000214754	0.00148717	0.00502304	0.00518188	0.0248022	0.104492	0.0971353	0.109655	0.0620733	0.055465	0.0211008	0.00413425	0.128122	0.119905	0.057008	0.0141146	0.0555026	0.0806707	0.0314272	0.0224854
a31	0.002001	0.00561364	0.0107783	0.0091382	0.0225279	0.092868	0.0721883	0.0745662	0.0318382	0.0312662	0.0245813	0.00477446	0.103581	0.101047	0.0436118	0.0238394	0.0924211	0.110487	0.0913993	0.0514722
a39	0.000196373	0.00162357	0.0057356	0.00592438	0.0282819	0.107178	0.101934	0.113019	0.0702496	0.0642381	0.0252184	0.00487147	0.129796	0.120575	0.0560583	0.0154409	0.0405524	0.0658353	0.0241521	0.0191201
a31	0.00178387	0.00476729	0.00950218	0.00816324	0.0219275	0.0958672	0.0750996	0.0784588	0.0328301	0.031765	0.0236314	0.00455891	0.107887	0.106237	0.0455606	0.0226259	0.0944372	0.111356	0.0812413	0.0423001
a8	0.000169297	0.00163169	0.00598528	0.00608771	0.0294058	0.111339	0.106714	0.117373	0.0743784	0.0692016	0.0281649	0.00517925	0.134987	0.122195	0.0511744	0.0153989	0.0291882	0.0555569	0.0196169	0.0162529
a31	0.0024274	0.00687718	0.012061	0.0107285	0.0222858	0.0929768	0.0680091	0.069558	0.0295527	0.0294386	0.0265279	0.00610093	0.105764	0.104318	0.0401999	0.0249265	0.0933946	0.116176	0.0910292	0.0476475
</S>	0.000150292	0.00165176	0.00622318	0.00624975	0.0301856	0.114527	0.110052	0.120482	0.0767738	0.0721771	0.0305783	0.00546609	0.13882	0.12259	0.0468162	0.0153189	0.0220213	0.0493025	0.0165481	0.0140655
