 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a3	0.0654277	0.0499496	0.0679035	0.0697702	0.0701634	0.0702029	0.0704451	0.0703018	0.0684493	0.0678318	0.0683688	0.0656879	0.0595866	0.048715	0.0487929	0.0384035
a18	0.0625202	0.0482838	0.0677736	0.0684952	0.0691405	0.0702677	0.0708297	0.070314	0.0648291	0.0647462	0.0683165	0.0648494	0.0569742	0.0528448	0.0542375	0.0455774
a0	0.0632619	0.0476465	0.0676722	0.0689708	0.0695619	0.070281	0.0707449	0.0703654	0.0660912	0.0658045	0.0682903	0.0650164	0.0581195	0.0510991	0.0528706	0.0442037
a31	0.06363	0.0463924	0.0674794	0.0690945	0.0696573	0.0702052	0.0706487	0.0703115	0.0663437	0.0659525	0.0680364	0.0646747	0.0585985	0.0498215	0.0528303	0.0463232
a13	0.0599538	0.0490582	0.0695793	0.071552	0.0728738	0.0737037	0.0742351	0.0739481	0.0709133	0.0703462	0.0724486	0.0692743	0.0509564	0.0481667	0.0434303	0.0295602
a31	0.0636317	0.0396493	0.0679716	0.0716638	0.072538	0.0723881	0.0728769	0.0727315	0.0702671	0.0692346	0.0695153	0.0654783	0.0591009	0.0437509	0.047739	0.041463
a13	0.0605683	0.0416014	0.0736957	0.0778523	0.0799703	0.0806689	0.0814941	0.0811719	0.0778845	0.0761314	0.0778089	0.0716638	0.0406346	0.0321285	0.0285923	0.018133
a31	0.0646291	0.0295689	0.0691394	0.0778699	0.0792633	0.0775826	0.0781723	0.0782895	0.0774706	0.0745813	0.0716103	0.06474	0.0562934	0.0328108	0.0371456	0.0308329
a37	0.0553889	0.0274139	0.0747469	0.0843038	0.0883987	0.088456	0.0899728	0.0897812	0.0872516	0.0832334	0.0830473	0.07247	0.0289057	0.0177203	0.017648	0.0112616
a11	0.0655593	0.0257242	0.0713743	0.0840787	0.0859938	0.0832694	0.0839865	0.0841884	0.0837427	0.0790411	0.0742351	0.0643985	0.0491093	0.0245273	0.0247379	0.0160336
a24	0.0567498	0.017308	0.0665634	0.084297	0.0880489	0.0840586	0.0855838	0.0860974	0.0870474	0.0808518	0.0737338	0.0626997	0.0505451	0.0250572	0.0288052	0.0225531
a18	0.0591782	0.0270055	0.0709635	0.0777929	0.0802198	0.0808471	0.0823437	0.0817332	0.0742605	0.0724892	0.0752437	0.0668581	0.0528437	0.0357234	0.0374512	0.0250462
a20	0.0555786	0.0180348	0.0671689	0.0828475	0.0865638	0.0836521	0.0852019	0.0855171	0.0849094	0.0798023	0.0746272	0.0642439	0.0514117	0.0266711	0.0305468	0.0232228
a31	0.0536844	0.0185831	0.0664181	0.0802703	0.0841016	0.0817929	0.0833862	0.083724	0.0837693	0.0795889	0.0749606	0.0661827	0.0545199	0.0290992	0.0335853	0.0263335
</S>	0.0339662	0.0118447	0.0635486	0.0824999	0.0930143	0.0931724	0.0972051	0.0974969	0.096461	0.0912286	0.088869	0.0763826	0.0304058	0.0160302	0.0175192	0.0103556
