 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a8	0.0461856	0.108663	0.151467	0.172088	0.177425	0.133889	0.0683616	0.0507094	0.0476853	0.0435266
a31	0.0374847	0.066201	0.0886217	0.130862	0.136183	0.12728	0.0972437	0.100926	0.113624	0.101574
a37	0.027379	0.0859963	0.148292	0.192134	0.206116	0.150248	0.0537993	0.0430267	0.0470032	0.0460058
a8	0.0407165	0.0875789	0.124642	0.167161	0.174021	0.140076	0.0890545	0.0655761	0.0597805	0.0513942
a39	0.0240688	0.0502175	0.0768059	0.138651	0.150075	0.13883	0.0900049	0.0959879	0.1228	0.11256
a31	0.0261474	0.0592156	0.0912006	0.127541	0.138275	0.133064	0.105985	0.104784	0.113167	0.10062
a39	0.0154801	0.0583232	0.128072	0.194517	0.227247	0.161742	0.0595656	0.0482772	0.0542038	0.0525726
a35	0.021587	0.0505395	0.0836028	0.146116	0.160916	0.15117	0.0991071	0.0935851	0.1052	0.0881761
a31	0.0212682	0.0530837	0.0884784	0.136813	0.151006	0.139915	0.102172	0.101381	0.110955	0.0949266
a41	0.0129997	0.0512584	0.122718	0.202581	0.243852	0.169349	0.0503476	0.0421251	0.0521758	0.0525925
a13	0.0259625	0.0655635	0.107003	0.165998	0.179905	0.155155	0.0956492	0.0736138	0.0710493	0.060101
a35	0.0150667	0.0437817	0.0842478	0.146825	0.171331	0.150454	0.0960461	0.0951918	0.107059	0.0899968
a31	0.0187085	0.0503174	0.0884793	0.140868	0.157829	0.137957	0.0977182	0.10112	0.111872	0.0951301
a20	0.0115777	0.0454671	0.116365	0.198731	0.246653	0.175827	0.0534796	0.0437463	0.0539418	0.0542128
</S>	0.0211179	0.0567201	0.0986446	0.160943	0.178804	0.160704	0.0989108	0.0793549	0.0789028	0.0658989
