 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a31	0.0689773	0.0679948	0.0534354	0.0999355	0.112103	0.114614	0.113338	0.108395	0.101679	0.0688737	0.0906538
a20	0.0757467	0.0656654	0.0584451	0.114192	0.139728	0.139628	0.126898	0.100892	0.0816902	0.0442893	0.0528253
a31	0.0628144	0.0705511	0.04728	0.103164	0.116813	0.122616	0.120387	0.11152	0.102339	0.0675421	0.0749732
a35	0.0770834	0.0684868	0.0588162	0.124259	0.154197	0.1539	0.128057	0.0893162	0.0698323	0.0350514	0.0410007
a14	0.0404713	0.0568814	0.0281106	0.0965993	0.11284	0.133805	0.136718	0.128205	0.120516	0.0566168	0.0892371
a37	0.0507708	0.0528742	0.0354851	0.101264	0.118741	0.125673	0.124939	0.118565	0.110438	0.0632003	0.0980484
a19	0.0463199	0.0454361	0.0307916	0.100874	0.133235	0.139489	0.135921	0.122872	0.106268	0.0489803	0.0898125
a28	0.046617	0.0415488	0.0326522	0.0990438	0.137012	0.140969	0.136462	0.123017	0.104741	0.0494395	0.0884976
a21	0.0524795	0.0482238	0.0364879	0.10207	0.131133	0.134995	0.131336	0.119531	0.104152	0.0522706	0.0873213
a11	0.0466044	0.0539266	0.0313563	0.0987317	0.115917	0.125961	0.126703	0.121628	0.1145	0.0610758	0.103595
a37	0.0541259	0.0543438	0.0387104	0.100192	0.116223	0.121597	0.121124	0.116358	0.109417	0.0654852	0.102424
a29	0.0486562	0.0469922	0.0328138	0.100355	0.129884	0.135255	0.132378	0.121409	0.106573	0.0514312	0.0942526
a18	0.0461114	0.0434063	0.0312459	0.101092	0.128406	0.134502	0.132258	0.122493	0.109407	0.0538469	0.097232
a31	0.0452998	0.0468381	0.0303596	0.100587	0.12313	0.131361	0.130571	0.123055	0.112756	0.0574535	0.098589
a20	0.0532	0.0427259	0.0412949	0.112363	0.141131	0.145389	0.136644	0.11491	0.0979395	0.0492667	0.0651351
a31	0.0361593	0.0444992	0.0247598	0.0992924	0.119995	0.137144	0.138384	0.129788	0.121114	0.0581441	0.0907203
a39	0.0373742	0.0324141	0.0268849	0.120476	0.170968	0.183116	0.156715	0.10981	0.0866822	0.0297172	0.0458424
a31	0.023052	0.028691	0.0172738	0.0779325	0.101531	0.150227	0.166141	0.15399	0.147294	0.0421871	0.091679
</S>	0.0186482	0.019399	0.0131648	0.101993	0.177787	0.215937	0.182456	0.11976	0.093623	0.0173524	0.0398793
