 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a31	0.0730367	0.0766879	0.0785492	0.0783505	0.0786237	0.078249	0.0783311	0.0767839	0.0762658	0.0691508	0.0640064	0.0604202	0.0453802	0.0661644
a13	0.0892821	0.0953609	0.0978351	0.0976961	0.0978525	0.0969509	0.0956938	0.0897414	0.0752514	0.0466689	0.0333092	0.0282998	0.0239808	0.0320772
a39	0.0767717	0.081467	0.0837006	0.0835096	0.0838089	0.0833508	0.0833267	0.081227	0.0790403	0.0661894	0.0545046	0.0464529	0.039723	0.0569275
a31	0.0732417	0.0763549	0.0779898	0.0778681	0.0780903	0.0778504	0.0778899	0.0768337	0.0760648	0.0698407	0.0637134	0.0586228	0.0504385	0.065201
a13	0.0911609	0.0979311	0.100689	0.100477	0.100628	0.0994414	0.0976785	0.0898851	0.0720316	0.04251	0.0308433	0.0267975	0.0206858	0.02924
a11	0.077543	0.0820581	0.0843772	0.084197	0.0845019	0.0840871	0.0840253	0.0820068	0.079263	0.0655513	0.0527201	0.0442685	0.0401648	0.0552358
a28	0.0757382	0.0800254	0.0820459	0.081907	0.0821686	0.0818063	0.0817877	0.0801109	0.0782729	0.0674174	0.0568408	0.049075	0.0435421	0.059262
a24	0.0763735	0.0826529	0.0853354	0.0850894	0.0854552	0.0847905	0.0847892	0.0819145	0.0797032	0.0646881	0.0527919	0.0450638	0.0351593	0.0561928
a18	0.0778248	0.0862992	0.0899175	0.0896696	0.0900691	0.0892456	0.0891374	0.0854684	0.0815833	0.0616119	0.0465819	0.037851	0.0293999	0.0453405
a31	0.0759527	0.0813011	0.0836611	0.0834174	0.0837534	0.083171	0.0831926	0.0806872	0.0789336	0.0659027	0.055311	0.0480703	0.0376878	0.0589582
a13	0.0899272	0.0962614	0.0988752	0.0986861	0.0988754	0.0978358	0.0963853	0.0895886	0.0736723	0.0445322	0.0321057	0.0278226	0.0229069	0.0325251
a39	0.0762807	0.0805383	0.0829818	0.0828032	0.0831401	0.0827931	0.0827676	0.0810541	0.0786708	0.0665663	0.0546221	0.0464749	0.0430952	0.0582118
a31	0.0720708	0.0753698	0.0774461	0.0772968	0.0775977	0.0773823	0.0774566	0.0764938	0.0758029	0.0701101	0.0644956	0.0600398	0.0514947	0.0669431
a39	0.0900019	0.0970931	0.100229	0.100073	0.100282	0.0991589	0.0973566	0.0897108	0.0715711	0.0426468	0.0312527	0.0274435	0.0223675	0.0308123
a17	0.0733679	0.077435	0.0807591	0.0805477	0.0810226	0.0808039	0.0808773	0.0797259	0.0779472	0.0688353	0.0585571	0.051041	0.0479481	0.0611319
a31	0.0726988	0.0759619	0.0779883	0.0778417	0.0781336	0.0779105	0.077971	0.0769558	0.0761035	0.0697938	0.063342	0.0581649	0.050935	0.0661991
a39	0.0896142	0.0973962	0.100948	0.100782	0.101037	0.0998382	0.0979188	0.0898047	0.07093	0.0418839	0.0308145	0.0271935	0.0215859	0.0302521
a31	0.0731416	0.077536	0.0812916	0.0810578	0.0815982	0.081378	0.0814645	0.0802714	0.0783048	0.0686201	0.0577357	0.0500279	0.047153	0.0604197
a20	0.0913846	0.100275	0.10459	0.104416	0.104581	0.102937	0.0996509	0.0882901	0.0640675	0.0376391	0.0291837	0.0264671	0.0199847	0.0265333
a31	0.0835658	0.0900111	0.0943207	0.0940833	0.094575	0.093983	0.09327	0.0891641	0.0781117	0.0524698	0.0374198	0.0313924	0.0300161	0.0376171
a41	0.0903218	0.10122	0.106797	0.106613	0.10687	0.104894	0.100938	0.0877189	0.0617165	0.0361578	0.0283873	0.0258739	0.0179452	0.0245461
a31	0.0841611	0.0917958	0.0970233	0.0967538	0.0973432	0.096614	0.0955976	0.0903731	0.0763954	0.0488415	0.0349081	0.0297761	0.0266913	0.0337256
a35	0.087868	0.100642	0.107532	0.10743	0.107827	0.105767	0.101523	0.0877036	0.0609706	0.0360243	0.0284847	0.0260609	0.0179911	0.0241755
a31	0.07371	0.0815626	0.0892569	0.0888407	0.0899796	0.0896653	0.0896748	0.0874193	0.0813457	0.0620221	0.0455696	0.0378202	0.0361051	0.0470281
a1	0.0855122	0.0995406	0.107352	0.107324	0.107831	0.105832	0.101568	0.0879053	0.0610127	0.0364604	0.0289787	0.0266348	0.0192138	0.0248339
a3	0.0686695	0.0786348	0.0883944	0.0878573	0.0893739	0.0890696	0.0893093	0.087247	0.0822714	0.0645168	0.0482312	0.0404062	0.0357635	0.0502553
a31	0.0729929	0.0824493	0.0879368	0.0878154	0.0885719	0.0881986	0.0880924	0.0858699	0.0808323	0.0628752	0.0472585	0.0390468	0.0380568	0.0500032
a20	0.0787306	0.0973556	0.108281	0.108407	0.109505	0.10751	0.103911	0.0905966	0.0644231	0.0368591	0.0283231	0.0258248	0.0161056	0.0241686
a24	0.0756523	0.088665	0.0978207	0.0976637	0.0988548	0.0982029	0.0973011	0.0922159	0.0776716	0.0499039	0.035536	0.030441	0.0269563	0.0331149
a37	0.0756913	0.0903594	0.0991924	0.0990617	0.100157	0.0992769	0.0983438	0.0924889	0.078108	0.0487615	0.0343579	0.0292293	0.0230325	0.0319393
a24	0.0674217	0.083802	0.0945051	0.0946135	0.0961229	0.0955378	0.0952998	0.0915196	0.0826114	0.057207	0.0403744	0.0334895	0.0278579	0.0396375
a31	0.0699482	0.0857992	0.0953022	0.0952884	0.0965579	0.0958567	0.0955547	0.0914101	0.0824578	0.0563417	0.0395546	0.0324805	0.0260654	0.0373827
a20	0.0719257	0.0939955	0.108031	0.108579	0.11017	0.108314	0.10475	0.091744	0.0651687	0.0378505	0.0292545	0.0269526	0.0176645	0.0256004
a31	0.0681302	0.0838629	0.0968139	0.0965157	0.0984174	0.0979121	0.0974517	0.0931678	0.0800517	0.052973	0.0374291	0.0322582	0.0284818	0.0365344
a0	0.0623215	0.0902722	0.111691	0.112392	0.115097	0.112718	0.107894	0.0916118	0.0617817	0.0368452	0.0291846	0.0275884	0.016363	0.0242396
a31	0.0516174	0.0698055	0.092281	0.091083	0.0951461	0.0949337	0.096019	0.0938039	0.0869591	0.0654756	0.0464493	0.0403191	0.028589	0.0475185
a28	0.0540489	0.0853101	0.112116	0.112972	0.116783	0.114477	0.109906	0.0936454	0.0631673	0.0377459	0.0297249	0.0285227	0.0164333	0.0251481
a13	0.0422742	0.0708275	0.1037	0.102765	0.108946	0.108163	0.108659	0.102164	0.0843366	0.0510813	0.0346376	0.0320075	0.017046	0.0333933
a0	0.0365635	0.0616417	0.0906273	0.0897751	0.0954754	0.0952594	0.0968688	0.0950309	0.0897826	0.0703773	0.0512543	0.0455979	0.0281097	0.0536363
a35	0.0353846	0.0585188	0.0848059	0.0838885	0.0890743	0.0889053	0.0905674	0.0894206	0.0871634	0.0754329	0.0617708	0.0586505	0.0323767	0.0640404
a39	0.0371621	0.0594559	0.0831919	0.0825549	0.0870475	0.0869139	0.0883335	0.0873715	0.0855811	0.0757943	0.0640388	0.0613031	0.0356055	0.0656459
a13	0.0366462	0.0580315	0.0816111	0.0806888	0.0852497	0.0851333	0.0866596	0.0858782	0.0845891	0.0766551	0.0670862	0.0670293	0.0361434	0.0685986
a39	0.0355891	0.0593603	0.0840514	0.0835559	0.0882842	0.0879984	0.0894521	0.08792	0.0861882	0.0747214	0.0631134	0.060938	0.0321658	0.0666618
a17	0.0370536	0.0583545	0.0824968	0.0814542	0.0861138	0.0859369	0.0875278	0.0864542	0.0851174	0.0760957	0.0660868	0.066028	0.0333607	0.0679195
a8	0.0412403	0.0620265	0.0834061	0.082621	0.0865391	0.0862855	0.0875712	0.0861685	0.0846554	0.074371	0.0636832	0.0614471	0.0336525	0.0663327
a31	0.0365713	0.0541899	0.081582	0.0798014	0.0854642	0.0854227	0.087651	0.0868137	0.0856722	0.0777721	0.0683482	0.0725577	0.0304686	0.067685
a8	0.0226259	0.0512295	0.0920319	0.0960626	0.105207	0.105074	0.106506	0.103398	0.0935081	0.0654673	0.0448797	0.0400728	0.0259324	0.0480041
a31	0.0271033	0.0437462	0.0824392	0.0792758	0.0894481	0.0896846	0.0941054	0.093633	0.0915763	0.0810985	0.0664552	0.0755506	0.0230494	0.0628342
a17	0.0192749	0.0489461	0.102871	0.106158	0.11983	0.119121	0.12041	0.111787	0.0871029	0.0498013	0.0334415	0.0336141	0.0144346	0.033208
a20	0.0225854	0.0417093	0.0879832	0.0841824	0.0970843	0.0972927	0.102709	0.101739	0.0973095	0.0788249	0.0562227	0.0591738	0.0178266	0.0553574
a31	0.0233393	0.0463447	0.0876032	0.0854968	0.0954598	0.0954765	0.0990441	0.0980651	0.0941097	0.0775904	0.0577214	0.0571696	0.0229787	0.0596008
a11	0.0111879	0.0341139	0.102523	0.105581	0.12926	0.128326	0.132562	0.120869	0.089909	0.0470269	0.029458	0.0330461	0.00774382	0.0283927
a24	0.0177858	0.0374903	0.0931999	0.0884618	0.105845	0.106083	0.113156	0.111551	0.102375	0.0731931	0.0451037	0.0474745	0.0130315	0.0452482
a15	0.0218212	0.0474478	0.100862	0.0974952	0.111577	0.110884	0.115544	0.110197	0.0979549	0.0610676	0.037424	0.037173	0.0105388	0.0400134
a28	0.0112112	0.0241472	0.0809331	0.0741273	0.0989907	0.0998243	0.112527	0.11307	0.107059	0.0844807	0.0554819	0.0766366	0.0109504	0.0505603
a31	0.0163	0.0374454	0.0859566	0.0833308	0.0975212	0.0974567	0.102735	0.101625	0.0976638	0.0791632	0.0583367	0.0628543	0.0182019	0.061409
a39	0.00765266	0.0248438	0.0963745	0.100268	0.132136	0.131528	0.139365	0.128186	0.0962229	0.0483565	0.0281729	0.0337289	0.0060428	0.0271213
a31	0.0123898	0.0260107	0.0839724	0.0771277	0.102063	0.103049	0.115711	0.116454	0.108599	0.082817	0.0503745	0.0636685	0.0117179	0.0460462
a20	0.00580029	0.018919	0.093002	0.0961703	0.138549	0.137837	0.149953	0.135511	0.0950586	0.0445731	0.0245999	0.0332593	0.00433506	0.0224327
a31	0.0131401	0.0300396	0.0964316	0.0896482	0.116107	0.116593	0.128164	0.125016	0.106456	0.0637928	0.0340002	0.0405707	0.00778037	0.0322607
a8	0.00455589	0.0150917	0.0896051	0.0929523	0.143339	0.142594	0.158134	0.140593	0.0942401	0.0420746	0.0221519	0.0325496	0.00314727	0.0189718
</S>	0.0122372	0.0223349	0.0744604	0.0656822	0.101982	0.104541	0.133	0.137408	0.121002	0.0805456	0.0400004	0.0622178	0.0101259	0.0344623
