 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a28	0.97936	0.018239768	0.0021576947	1.8420369e-06	0.00022777228	3.542745e-06	4.0167936e-09	1.4882525e-08	7.93511e-08	7.847242e-08	6.1366926e-08	6.4511255e-08	1.5077305e-07	6.2406264e-07	2.4605727e-06	4.7703043e-06	1.0881323e-06
a31	0.94659966	0.047510557	0.005497633	1.0851656e-06	0.00037609975	7.8741505e-06	1.6800955e-09	9.235346e-09	1.9725167e-07	9.453351e-08	8.060472e-08	9.8664266e-08	2.4450168e-07	3.701666e-07	1.7361583e-06	3.5298426e-06	7.7487573e-07
a20	0.9712901	0.024078988	0.0032368214	0.001135839	0.00019622843	9.87956e-06	5.4455722e-06	4.5048336e-07	5.877274e-06	1.0777325e-06	5.5511845e-07	3.5648745e-07	2.7553284e-05	2.396876e-06	1.853102e-06	3.7705634e-06	2.834458e-06
a0	0.97618484	0.02012099	0.002593118	8.551643e-08	0.0009475905	2.9654524e-05	5.278477e-10	4.9145785e-09	1.3875565e-05	4.205104e-06	4.567793e-06	4.4652834e-06	1.0351862e-05	2.413653e-06	4.621996e-05	2.214431e-05	1.5422023e-05
a20	0.9620931	0.034460053	0.0026800416	2.8453642e-06	0.000488771	1.7506783e-05	2.3917446e-08	2.0570443e-08	3.7224734e-05	9.857789e-06	8.441751e-06	5.489146e-06	0.000116209936	3.7101063e-06	4.1497777e-05	2.2018337e-05	1.3216037e-05
a31	0.9284976	0.06378629	0.006897537	3.7849163e-06	0.00072231714	9.823694e-06	1.2629261e-08	2.0440865e-08	2.3212193e-05	2.7416809e-06	2.4717015e-06	1.4476386e-06	2.2394872e-05	5.3908286e-07	6.535347e-06	1.6834376e-05	6.4549467e-06
a20	0.67916477	0.22301398	0.07395428	0.012968324	0.010530241	0.00019700789	2.4345249e-05	8.945625e-06	1.4777242e-05	2.2001893e-06	1.3106918e-06	7.843475e-07	6.669739e-06	4.4277513e-06	4.9104965e-06	7.368474e-05	2.9339299e-05
a8	0.5965287	0.32787967	0.062337868	5.2697163e-05	0.003772495	0.00019351116	9.566907e-07	1.6948525e-06	0.002285785	0.00029452445	0.0005317953	0.00030581336	0.002956627	0.000103312705	0.0007036434	0.0017326846	0.00031824587
a31	0.46263382	0.32322377	0.08630951	0.00018078537	0.00940645	0.00037238334	1.8413772e-06	3.1704228e-06	0.038809884	0.004530548	0.005987754	0.0023611293	0.053733934	0.00076895027	0.0046525137	0.005936864	0.0010867043
a10	0.19064218	0.29913643	0.42540193	0.0019295895	0.072043076	0.0014372775	0.00014769561	0.00028534635	0.0018008631	0.00034748728	0.00018974551	0.000110333276	0.0006835749	0.00010518359	0.0002902897	0.0025057194	0.0029433449
a31	0.25066137	0.6123738	0.10330507	0.00026824506	0.0052306023	0.0004833161	1.0484415e-05	1.1716663e-05	0.002372784	0.00066053914	0.0011749102	0.0007641204	0.0044579995	0.00071218965	0.003613243	0.011938853	0.0019607071
a18	0.10579395	0.6270228	0.20586781	0.003792596	0.029687954	0.0016152941	0.00016628343	0.00010620603	0.0007216509	0.0005671746	0.00030370397	0.00019819771	0.0009409607	0.00065169367	0.0018002851	0.003401487	0.01736194
a31	0.12817979	0.55823594	0.14564385	0.0016661895	0.0062111598	0.0014358904	0.00010634785	0.00017600507	0.0053437077	0.002524868	0.006831201	0.0061150338	0.007162472	0.0056184963	0.021943977	0.0980105	0.004794562
a37	0.1413912	0.40103707	0.18134327	0.0030917476	0.05645896	0.006958642	0.0004198884	0.00036022495	0.008903015	0.008328436	0.0037681563	0.0021383849	0.013112457	0.00650046	0.021344619	0.02491135	0.11993217
a31	0.08188391	0.56718975	0.13933757	0.0020118642	0.006447846	0.001733092	0.00013923016	0.00023483208	0.0027741257	0.0022109728	0.0057348874	0.0055346033	0.0034155601	0.007477578	0.026865514	0.14178188	0.005226726
a21	0.11007076	0.39243326	0.14128795	0.004090483	0.046111725	0.0072148894	0.00048794664	0.00036618923	0.008437192	0.009341472	0.004437485	0.0025374584	0.012897147	0.008658049	0.028313376	0.032895252	0.19041933
a28	0.060757812	0.4653568	0.0965418	0.0058620013	0.005753144	0.0021563782	0.0003567604	0.00057649007	0.0043833405	0.0044565992	0.012508274	0.012199785	0.0055257054	0.017688632	0.05253975	0.24575116	0.0075856242
a15	0.08317275	0.658996	0.11109798	0.0014014477	0.005347308	0.0010994342	8.8966524e-05	0.000107375236	0.001696577	0.0018528984	0.0033440744	0.0026095242	0.0025441956	0.0057244566	0.021310437	0.09313361	0.0064729895
a7	0.100295655	0.6983137	0.10128521	0.0013341601	0.004986351	0.000722847	7.989174e-05	7.508435e-05	0.001257777	0.0013873401	0.0020641088	0.0014756601	0.0020953966	0.003896484	0.01594625	0.059190415	0.005593701
a20	0.10616461	0.65372664	0.10988744	0.0011808363	0.0054699983	0.00073376595	0.0001185333	0.00011501995	0.0009556724	0.0010155767	0.0015366563	0.0012426361	0.0014253417	0.0029604346	0.015463359	0.08214029	0.015863145
a31	0.10273577	0.6049962	0.12164984	0.0008571232	0.006934073	0.0011268391	9.325966e-05	0.00013029277	0.00080272084	0.0009503961	0.0015214614	0.001368791	0.00092258677	0.0030625083	0.016697805	0.11733029	0.018819919
a28	0.08083514	0.4771264	0.2388654	0.0037451256	0.046929017	0.0028686628	0.000301556	0.00027131202	0.0017468616	0.0018436043	0.0011198012	0.00077024114	0.0018959997	0.002763664	0.008169504	0.021171013	0.10957666
a33	0.038903944	0.3549713	0.060448304	0.017307172	0.00548695	0.0024009878	0.00067644485	0.0010396738	0.0043852213	0.006500683	0.018892564	0.018930258	0.004948832	0.034574013	0.0777962	0.34603354	0.0067039803
a8	0.022262553	0.17856003	0.03081787	0.009729287	0.0062376256	0.003054052	0.0003047347	0.00035588554	0.00813681	0.013807285	0.034711476	0.029305747	0.011381417	0.075570315	0.15511732	0.4070856	0.013561939
</S>	0.013093029	0.036214847	0.012405798	0.0017292483	0.0066531813	0.003541463	7.8838144e-05	0.00014822258	0.013454736	0.022110496	0.051887397	0.03913127	0.019544328	0.10824601	0.21349905	0.4395011	0.018760944
