 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a24	0.9680526	0.013111197	0.014015138	0.0041304384	0.0005926467	8.7741966e-05	1.0840339e-06	6.3298133e-10	3.3524623e-07	8.403713e-11	6.4854757e-09	6.5754407e-06	2.0985128e-06
a18	0.98781407	0.0032055913	0.004483275	0.0034224992	0.0006550397	0.0003375652	3.6148274e-06	9.675759e-09	2.9171738e-06	8.359369e-10	1.2333557e-07	6.5102926e-05	1.0199576e-05
a17	0.9733114	0.0067355842	0.013939103	0.0050305305	0.0008104912	0.00015188626	7.201573e-07	5.12585e-09	4.2632684e-07	7.0229e-10	2.027843e-08	9.270274e-06	1.0552843e-05
a43	0.96755844	0.009930406	0.016260274	0.004689917	0.0012631693	0.00024252401	1.4390738e-06	8.536359e-09	1.0202207e-06	1.8812507e-09	3.31447e-08	2.7724765e-05	2.4943687e-05
a31	0.9708544	0.009169078	0.014428445	0.003973323	0.0011306644	0.00036071992	3.3710087e-06	2.5850314e-08	1.6186899e-06	5.130152e-09	8.4122284e-08	3.8037404e-05	4.0377778e-05
a20	0.060178515	0.6169033	0.2546053	0.0627015	0.0051859	0.00032078836	4.4807406e-05	3.3742424e-06	3.09544e-06	8.318498e-07	1.4096479e-05	1.6844171e-05	2.1688988e-05
a24	0.88994527	0.0568959	0.044940595	0.0040207384	0.002072622	0.00064551266	3.6983663e-05	8.071167e-07	2.7351904e-05	1.6699357e-07	7.5650127e-07	0.001046658	0.00036670017
a49	0.902544	0.04824078	0.039020367	0.0057372577	0.0026933206	0.00091598136	5.689831e-05	6.9409697e-07	2.4552914e-05	2.0717272e-07	1.7696095e-06	0.000585265	0.00017882782
a39	0.86500245	0.07038365	0.055068515	0.0062171277	0.0019959393	0.00059324387	2.4319157e-05	7.1911114e-07	9.317201e-06	2.2673112e-07	8.4576834e-07	0.00030553015	0.00039816814
a19	0.79238075	0.11313111	0.0804768	0.008123366	0.003094529	0.0010665399	0.000118146374	4.206755e-06	2.9159175e-05	1.4083878e-06	5.8064625e-06	0.0010405288	0.0005276433
a18	0.6695735	0.23068933	0.08755545	0.007100773	0.0018944182	0.00069528836	0.00010836971	4.2750585e-06	5.427316e-05	1.2307084e-06	8.704982e-06	0.001796182	0.0005182643
a31	0.5893316	0.29366642	0.09852271	0.00811923	0.0027607328	0.0011984524	0.0002764541	1.0945019e-05	0.00014098191	3.6836805e-06	2.5630456e-05	0.0048423316	0.0011007135
a17	0.006046922	0.88959897	0.088247195	0.014679013	0.0010158158	0.00015393877	3.242356e-05	3.5380685e-06	3.0642566e-06	1.1275953e-06	1.4282846e-05	5.5648816e-05	0.0001480344
a20	0.385472	0.5134647	0.040927157	0.0044369884	0.0020531272	0.0026444409	0.0015310177	0.0001730522	0.002460822	3.804782e-05	0.0004272142	0.044447362	0.001924079
a31	0.2792194	0.57988614	0.04006728	0.0056789564	0.0031507784	0.00434238	0.0022212828	0.00013422982	0.0029499375	4.6256366e-05	0.00043204063	0.075666584	0.006204786
a37	0.0038663668	0.9563256	0.025198659	0.011342652	0.0012509808	0.0005338724	0.00012402722	8.308846e-06	1.7872688e-05	3.2360742e-06	2.7256938e-05	0.00036011136	0.00094112253
a31	0.34057617	0.44561514	0.01963328	0.0029453558	0.0022886426	0.0050541735	0.003773323	0.000892535	0.008288831	0.00021876578	0.0013764102	0.15987834	0.009459068
a20	0.01313852	0.90058416	0.02974827	0.018085152	0.0059261136	0.0045887707	0.0015488764	4.476713e-05	0.0003354498	2.1169135e-05	0.00011337772	0.010250594	0.015614898
a31	0.3652099	0.2895627	0.011876416	0.002328615	0.0023164107	0.0070144273	0.00595589	0.0037512954	0.016354574	0.0009031574	0.0034298708	0.27555716	0.015739596
a24	0.040080607	0.56810296	0.042998657	0.031900786	0.023354921	0.025126094	0.011116595	0.00024341294	0.0036892535	0.00011819117	0.0005253199	0.12321078	0.12953241
a20	0.37879536	0.2562752	0.011790627	0.0022171536	0.0024282164	0.007894683	0.006799627	0.0063945223	0.01750211	0.0015085582	0.003699154	0.28350285	0.021192001
a24	0.41175473	0.2652719	0.011955881	0.0026827676	0.0030919544	0.010483945	0.008156686	0.002377823	0.016407887	0.0006147118	0.0022601706	0.23957801	0.025363589
a8	0.36670807	0.36880186	0.016261224	0.003303646	0.0036967194	0.011182252	0.0070257597	0.0007571852	0.009779506	0.0002695618	0.0010220075	0.17154086	0.03965137
a31	0.12094086	0.130638	0.009241724	0.0053402386	0.006024094	0.017996376	0.01182984	0.0005915755	0.022467213	0.0002663832	0.0024868806	0.6446142	0.027562551
a29	0.022262078	0.53169197	0.045280915	0.03433344	0.02261742	0.023022745	0.0069099325	0.00018889758	0.0017821613	0.000114850925	0.00039557135	0.055380378	0.25601962
a31	0.22771597	0.06312586	0.00594174	0.0026840172	0.0033161086	0.0124621615	0.011755403	0.005998618	0.043483738	0.0021287878	0.012199287	0.5737864	0.035401892
a28	0.03353042	0.25154078	0.037200335	0.030834075	0.024482533	0.028024962	0.013568682	0.000314406	0.005477733	0.00015075126	0.0007076383	0.19889691	0.37527072
a24	0.3911847	0.079789765	0.00849094	0.002211446	0.0024643114	0.009096053	0.008492235	0.015104464	0.026267594	0.0044868407	0.008330562	0.39945403	0.044627063
a46	0.4205578	0.14143795	0.009005974	0.003011622	0.0038151154	0.014916496	0.012971621	0.0053592916	0.030899536	0.0014722389	0.006058545	0.31454316	0.035950623
a31	0.29483977	0.12740067	0.008667227	0.0035382053	0.0041051414	0.01477102	0.011236557	0.0013551192	0.024180466	0.00047022855	0.0030238917	0.47204086	0.034370817
a33	0.03465692	0.21102183	0.035398148	0.029595474	0.022006098	0.02485019	0.012580726	0.00030544048	0.005189273	0.00014018067	0.00068828923	0.18737462	0.43619284
a17	0.14091678	0.007496158	0.003942084	0.0024193637	0.0031456563	0.012196987	0.012601418	0.012176358	0.0602937	0.006695257	0.030515289	0.6901703	0.017430652
</S>	0.10257563	0.028176574	0.004298289	0.0029522697	0.004428759	0.01913143	0.017974216	0.005076702	0.06425144	0.0020812065	0.0152975265	0.6667818	0.06697424
