 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a18	0.3536217	0.24114054	0.0624816	0.010362047	0.0087845735	0.011162449	0.030225396	0.030319514	0.12879226	0.123109914
a6	0.17647082	0.12716584	0.037829015	0.011347968	0.013497152	0.032829013	0.07308874	0.087409385	0.216724	0.2236381
a8	0.033804663	0.03118098	0.017547382	0.011705687	0.016913256	0.05248632	0.0975546	0.118141875	0.26235455	0.3583107
a31	0.013586318	0.016619466	0.012402189	0.008176547	0.013706504	0.043096762	0.080183946	0.1065362	0.22020105	0.485491
a24	0.05266507	0.10446109	0.26513264	0.045129813	0.009126959	0.015931033	0.02083517	0.04111327	0.06206812	0.38353685
a37	0.15259594	0.14931303	0.04676421	0.007346978	0.007827674	0.014598383	0.043633666	0.06855373	0.17546172	0.33390465
a38	0.17662284	0.14825466	0.04458584	0.009216388	0.00833339	0.016303433	0.048526365	0.06690549	0.18906029	0.2921913
a31	0.0954949	0.07408227	0.027035918	0.010866943	0.010672471	0.025261676	0.069041595	0.08885524	0.24841315	0.3502759
a11	0.06791212	0.12966861	0.21950123	0.04882084	0.008157832	0.014277436	0.025040146	0.03550041	0.060238913	0.39088252
a31	0.14939691	0.101661265	0.03126516	0.011297602	0.009474999	0.0148881385	0.049553256	0.056594618	0.22854336	0.34732473
a8	0.048586156	0.08078567	0.11344544	0.04257142	0.013746686	0.024848107	0.046073504	0.052448306	0.08198441	0.49551025
a10	0.0368293	0.0230194	0.010935856	0.011009525	0.014248255	0.032893457	0.09704635	0.109705836	0.3400991	0.324213
a18	0.041320268	0.038838316	0.016076576	0.0073689613	0.008929464	0.015257098	0.050198905	0.06303756	0.2035343	0.5554386
a31	0.0335187	0.025632441	0.011594883	0.008511481	0.010539646	0.022848897	0.07308322	0.087587185	0.2628597	0.46382385
a11	0.020987187	0.03925974	0.06537118	0.029510206	0.013969604	0.023611384	0.041634005	0.049712803	0.08047636	0.6354676
a10	0.08423451	0.05039485	0.01818474	0.011589234	0.010902362	0.015821205	0.05488698	0.056214802	0.25462955	0.44314176
a1	0.07397204	0.046459906	0.017479613	0.010697422	0.009585934	0.013446228	0.046410087	0.046784252	0.21495712	0.5202074
a41	0.044012256	0.02971238	0.012630845	0.009502418	0.010833241	0.021809682	0.074559845	0.0837392	0.27735493	0.4358452
a31	0.022302562	0.014350907	0.0071995305	0.007991635	0.010084085	0.022437604	0.07334737	0.08607047	0.26890907	0.48730677
a8	0.03336842	0.050221365	0.06621146	0.034820314	0.014569064	0.020012071	0.032053396	0.038841613	0.073978566	0.6359238
a31	0.016704507	0.010618547	0.006164121	0.008417324	0.011496617	0.026772505	0.086775765	0.1029315	0.31201866	0.41810048
a37	0.018004326	0.029858356	0.04502775	0.029006384	0.017780285	0.02370758	0.035557266	0.043022446	0.07740541	0.68063027
a8	0.046858665	0.02698723	0.0106713	0.009176349	0.009976081	0.0156205	0.053137995	0.05490991	0.23047866	0.5421833
a39	0.008869167	0.0061538364	0.0044926354	0.0077942903	0.011745514	0.02979977	0.09545553	0.115815006	0.3183833	0.4014909
a31	0.008004414	0.005700162	0.0036391765	0.0059221736	0.009689453	0.023431657	0.07458889	0.08933458	0.24139781	0.53829163
a39	0.03416044	0.047935043	0.060525686	0.03801551	0.019443886	0.02442911	0.035700724	0.04258189	0.078436986	0.6187707
a35	0.036967516	0.020822465	0.008618101	0.0085623935	0.010092458	0.017517626	0.058849845	0.062440388	0.23982827	0.53630096
a31	0.008019229	0.005449315	0.0038721587	0.0068970267	0.010685411	0.02674844	0.086525545	0.10441373	0.28974402	0.45764503
a41	0.020934438	0.030554974	0.040598728	0.029169302	0.019062005	0.024215387	0.035496213	0.04208274	0.07655258	0.6813336
a13	0.024163315	0.013856545	0.006281888	0.0074507613	0.009913466	0.019169888	0.0636969	0.06945851	0.24152593	0.5444828
a35	0.025281154	0.01435292	0.0066647474	0.008809616	0.0119652515	0.02327346	0.07278657	0.07920817	0.24958578	0.5080723
a31	0.008265111	0.005556251	0.0038769727	0.006749146	0.010374753	0.025794294	0.084091336	0.101067744	0.28408095	0.4701434
a20	0.022627247	0.030620068	0.03775312	0.027754646	0.018018145	0.022773486	0.0338513	0.03989563	0.07432475	0.69238156
</S>	0.035646256	0.019413017	0.008058694	0.008538881	0.010148743	0.017048512	0.056511026	0.05875965	0.22830266	0.5575726
