 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.6588304	0.20021442	0.09766367	0.03861765	0.0017440394	0.0009429612	0.0005769134	0.0005371417	0.0003874717	5.0586823e-05	5.839856e-06	0.00025352146	0.0001754157
a20	0.123484224	0.03143763	0.72311103	0.10156809	0.0125216255	0.0021054912	0.0028760405	0.0010441641	0.0016855386	5.5608853e-05	5.803565e-05	9.526781e-06	4.301715e-05
a3	0.5252106	0.39914593	0.039008807	0.023947043	0.0028526678	0.0010815874	0.0021738512	0.0011392137	0.0011418351	0.000615588	1.4222161e-05	0.0032092223	0.00045942527
a31	0.46481803	0.43884405	0.047096927	0.028639324	0.0052572116	0.0022130576	0.0034129818	0.0025818294	0.0025766152	0.00043533696	1.8829553e-05	0.003279698	0.0008261449
a13	0.13318186	0.10586718	0.55460435	0.12789787	0.033094443	0.0101663545	0.0143820755	0.007846786	0.011469924	0.00016031257	0.00013013113	0.00010638754	0.0010923172
a31	0.36704904	0.51454455	0.033843063	0.033302937	0.0068817884	0.0025202646	0.007241329	0.0032261186	0.0031995538	0.0040240693	6.966582e-05	0.022803472	0.0012941577
a3	0.11882189	0.14759853	0.3057986	0.1426117	0.08156857	0.04612375	0.05810328	0.043208394	0.04492983	0.00031475088	0.0001280699	0.0008179767	0.0099746
a20	0.27126238	0.5215358	0.03256243	0.043652747	0.010618286	0.0035935536	0.0142727215	0.004691962	0.004542807	0.015987221	0.00021538405	0.07491442	0.00215033
a39	0.26606965	0.57435316	0.031813998	0.038218033	0.012427687	0.004619293	0.01304938	0.0071242573	0.006905778	0.0047952263	0.00013731225	0.03807978	0.0024064614
a20	0.245461	0.58772284	0.036259677	0.039459065	0.01649429	0.0067052366	0.014756058	0.0107143745	0.010363487	0.0022948838	0.0001163356	0.025998676	0.0036540874
a31	0.2715822	0.5576896	0.039391167	0.04368671	0.014044069	0.005399151	0.013643272	0.008168803	0.007863281	0.0027330115	0.00019089915	0.03081228	0.0047954917
a24	0.087685965	0.1075974	0.3374615	0.15523517	0.09246136	0.04906008	0.058366843	0.04665221	0.04958478	0.0003391461	0.0001984179	0.0008505171	0.014506586
a46	0.19678253	0.5822078	0.023079066	0.031265903	0.010954796	0.0038860224	0.012985294	0.006146625	0.0062057613	0.018834375	0.00037168575	0.104417466	0.0028626365
a31	0.17329563	0.6394008	0.02491532	0.03006098	0.017753968	0.0071396865	0.016158529	0.012684148	0.012973173	0.0058665364	0.00015216593	0.056059096	0.0035400179
a18	0.09895654	0.14508554	0.22373097	0.13261488	0.09269159	0.059194673	0.06935589	0.05998115	0.06371238	0.00046742774	0.00019972837	0.0025463474	0.051462878
a31	0.14717273	0.5606581	0.01869643	0.028595973	0.011738932	0.004147673	0.01462389	0.0069519966	0.0069754063	0.03855407	0.0007125786	0.15810528	0.0030669565
a20	0.08729994	0.1385265	0.13837071	0.11180985	0.1003508	0.07737415	0.0873899	0.08301763	0.08113367	0.00067287125	0.00016662199	0.0070193075	0.086868085
a24	0.12968202	0.43613395	0.020633312	0.035580855	0.011364323	0.0035395406	0.017443128	0.0050723003	0.005027033	0.0744763	0.0015705838	0.25599802	0.0034785857
a31	0.1621667	0.5744245	0.02415923	0.039629955	0.016653161	0.005576727	0.02016138	0.009670703	0.009511643	0.017276958	0.000566056	0.1162502	0.0039527495
a23	0.058459915	0.08908098	0.15180436	0.12426973	0.12976407	0.098208	0.11059317	0.10035818	0.08437187	0.00041018907	0.0001444738	0.0025554409	0.04997958
a20	0.11989143	0.47914287	0.01708012	0.029032078	0.010941404	0.0036314072	0.015524716	0.005762411	0.0057400875	0.08307124	0.0016743939	0.22554502	0.0029627858
</S>	0.11705656	0.5650214	0.017513989	0.029000068	0.016974784	0.0061704153	0.01897682	0.01205787	0.011965027	0.023477895	0.0007406281	0.17564915	0.0053953705
