 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a20	0.11369059	0.07984537	0.6769906	0.07434411	0.029392414	0.011263196	0.008128716	0.004320184	9.267777e-05	0.000101464946	0.00012718269	0.001703457
a7	0.175739	0.59388727	0.070946224	0.060347356	0.00332883	0.012213838	0.006167334	0.009950569	0.006631537	0.00015337681	0.058442596	0.0021920875
a11	0.213816	0.5537752	0.092524655	0.06517221	0.00361776	0.011634751	0.0057356386	0.0080867885	0.00248273	0.0001548779	0.03901019	0.003989111
a18	0.19998881	0.5523606	0.08995344	0.06624393	0.0041359444	0.013407133	0.007032755	0.009927303	0.0027433056	0.00020181015	0.04858588	0.005418997
a27	0.17973328	0.5650117	0.08260634	0.06516527	0.004503759	0.014676294	0.008065979	0.011677474	0.0030628818	0.00023120448	0.0589037	0.006362182
a31	0.17936863	0.56742567	0.082648136	0.067244895	0.0040420303	0.013665512	0.0068927556	0.0099270735	0.0031801749	0.00025384405	0.05874609	0.006605192
a39	0.11395895	0.18215276	0.45111543	0.1340459	0.045074794	0.024647279	0.016659776	0.017752413	0.0001635853	0.00015067685	0.0005899546	0.013688414
a31	0.10848069	0.54251313	0.0468427	0.05627625	0.004461128	0.017794292	0.010151547	0.016594697	0.01892981	0.0005334255	0.17279541	0.0046269093
a24	0.12055226	0.20499277	0.31184775	0.14217645	0.06024351	0.04227498	0.032409735	0.03654522	0.00028797679	0.00017000728	0.0023465045	0.046152785
a28	0.0946332	0.46308005	0.039215077	0.0537532	0.003715003	0.016822193	0.008713875	0.013727217	0.031394448	0.0009998136	0.26780322	0.006142652
a21	0.113033	0.5167135	0.049038436	0.06046125	0.0045561465	0.018702623	0.010115977	0.0153226415	0.011044213	0.00053250766	0.19113734	0.009342331
a31	0.11492418	0.52981406	0.05104902	0.060508195	0.00566842	0.021099515	0.012602906	0.018824104	0.008006815	0.00041796843	0.1667565	0.010328283
a39	0.11457992	0.1901697	0.26656616	0.13460036	0.064649925	0.049923107	0.040425267	0.042516205	0.00034451854	0.00019324965	0.0037631057	0.09226849
</S>	0.07858089	0.43791512	0.03328673	0.049830634	0.0039760033	0.0182665	0.010125668	0.016082235	0.04561618	0.0014132991	0.29913753	0.005769233
