 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a13	5.00852937417e-10	1.24242383384e-07	8.92901556613e-06	3.55696374771e-07	6.73081456967e-11	7.41144282977e-06	8.2286865959e-06	0.000365617161305	0.999609332757
a18	1.90476251806e-10	4.3583929528e-08	3.16008283871e-06	1.18980146777e-07	3.19039928989e-11	7.71147077659e-06	9.5777418653e-06	0.000473688473768	0.999505720919
a13	7.4040654602e-11	1.5499920176e-08	1.15066654624e-06	3.98537406357e-08	1.47398500663e-11	5.2610522922e-06	7.12037822177e-06	0.000357594631256	0.999628860306
a31	3.28836276673e-11	5.877389532e-09	4.81850605413e-07	1.34037342799e-08	7.1559997221e-12	2.9304233974e-06	4.83278827392e-06	0.000253491510419	0.999738273435
a18	1.58683123558e-11	2.497460984e-09	2.50464851804e-07	4.58240185463e-09	4.6919640407e-12	2.8569964658e-06	5.27489919131e-06	0.000266821326806	0.999724814478
a3	1.24107177452e-10	4.951350728e-09	1.73519307268e-07	1.70711002821e-09	3.28273457023e-12	2.33390703527e-06	4.0523042971e-06	0.000201731614269	0.999791728159
a0	1.63256171817e-10	5.64768484267e-09	1.10380064423e-07	6.8357352707e-10	1.47686988674e-12	8.06885482757e-07	1.5661821657e-06	7.86452847563e-05	0.999918856053
a20	1.31049486606e-10	3.89891588089e-09	1.01215440141e-07	3.28059253357e-10	1.00051953558e-12	3.16066828586e-07	6.97317578567e-07	3.41333592521e-05	0.999964732018
a31	1.12491549469e-10	3.0210079441e-09	9.20294369803e-08	1.92895793852e-10	8.9342799186e-13	1.41392675195e-07	3.58855718189e-07	1.82497119507e-05	0.999981144006
a13	6.5781378423e-11	1.54058133183e-09	5.13056625934e-08	1.14376420684e-10	9.1163671062e-13	1.06898800732e-07	2.90710941396e-07	1.57496365169e-05	0.999983781335
a31	5.02164375943e-11	1.05109897728e-09	3.95055091978e-08	8.8495648328e-11	8.34009976873e-13	1.00556175577e-07	2.81902983799e-07	1.60431221723e-05	0.999983540445
a20	7.83299793181e-11	1.09317502576e-09	3.15857820659e-08	8.1923930876e-11	7.84566298958e-13	6.26120205257e-08	1.93992137933e-07	1.11251635574e-05	0.999988593482
a13	9.38030494394e-11	1.29156937525e-09	3.27050513553e-08	9.17980069587e-11	7.17853132986e-13	4.94484901752e-08	1.54821732644e-07	7.1626434858e-06	0.999992584494
a20	8.27155728131e-11	1.33179102508e-09	3.49925764518e-08	8.36799689862e-11	6.02468410995e-13	4.12721587251e-08	1.21248460881e-07	4.9404086286e-06	0.999994864831
a31	7.29137235677e-11	1.15874413769e-09	3.05449523506e-08	6.87172973287e-11	6.18309036998e-13	3.90423492417e-08	1.3224413696e-07	7.18532254287e-06	0.999992638277
a17	2.91358540192e-11	5.09716621897e-10	1.67513603169e-08	3.63374081096e-11	5.16202492333e-13	7.68632074139e-08	2.14965835653e-07	1.2277388181e-05	0.999987446092
a20	9.05689482064e-11	1.5912612873e-09	4.0250740439e-08	8.52412940365e-11	6.29451230778e-13	8.64106074713e-08	2.30366465218e-07	1.11349859603e-05	0.999988548697
</S>	1.59356329103e-10	2.74832999365e-09	6.37760427195e-08	1.33004467018e-10	7.12443795389e-13	5.49585412356e-08	1.64193747609e-07	7.08607933015e-06	0.999992674349
