 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
f	4.0652063e-05	9.700833e-05	8.693988e-05	0.0022304065	0.0009939111	0.10621623	0.3732803	0.3983375	0.098310746	0.012251331	0.007051862	6.520419e-05	0.0010379424
f	0.0016777193	0.0053238063	0.00029499136	0.0056900075	0.023737047	0.1425118	0.4325808	0.12186768	0.025164934	0.23174629	0.0072891545	0.00038246214	0.0017333489
ò	0.0004219815	0.0012108239	0.0012146671	0.031093149	0.03605663	0.20204133	0.35124943	0.3062082	0.01005343	0.056162585	0.003938948	0.00014384085	0.00020501994
m	0.00011236999	0.00024691288	0.00016853883	0.0011977649	0.00086667464	0.04724736	0.23576038	0.47450313	0.18816693	0.031545762	0.018170431	0.00027778177	0.0017359449
m	0.0004280123	0.0006242191	5.9859056e-05	0.002507891	0.012224018	0.07694666	0.15712462	0.15833475	0.031098764	0.55664784	0.0032881347	0.0006962794	1.898175e-05
u	0.01817938	0.012811786	0.0045790183	0.011885438	0.011661315	0.11157045	0.044188105	0.47089642	0.054261647	0.25903553	0.0004705065	0.0004320743	2.8314458e-05
o	0.00019439586	0.0007567603	0.0002773387	0.0014713798	0.0012395342	0.010780322	0.07239276	0.59760654	0.1834896	0.07330916	0.041006133	0.00056367053	0.016912337
n	0.0006932194	0.00043477787	0.00015398889	7.4244555e-05	0.00027627574	0.0038444411	0.014229236	0.13939719	0.73293006	0.069577366	0.03219593	0.0026583385	0.0035350092
ì	0.0036678126	0.0047976575	0.0002391056	0.015730403	0.01035632	0.010354775	0.10323856	0.10995781	0.038078424	0.673765	0.017598357	0.0070278756	0.005187913
c	0.00020591736	0.00020857924	9.519938e-05	0.00013675803	0.00017297929	0.0012049299	0.0034733217	0.103896365	0.76861805	0.10035196	0.01571513	0.0049638674	0.00095695007
h	0.0006178276	0.0010034622	0.00013479116	0.0021689103	0.014461708	0.020658914	0.011649816	0.058247447	0.04685731	0.76987153	0.018097686	0.05071506	0.0055155302
a	0.005121849	0.00590627	0.009230409	0.0038831057	0.009738415	0.0129009215	0.015068883	0.076391384	0.012690778	0.8436396	0.0047412612	0.0006348082	5.2293723e-05
p	0.00037936223	0.001152386	0.0007029395	0.0012287236	0.0015744595	0.0027283698	0.0063204737	0.036022607	0.23397829	0.11360473	0.51580644	0.016594457	0.06990671
à	0.0014922962	0.001541932	0.00013149783	0.0065289857	0.0053340346	0.0043117157	0.027314905	0.016582279	0.0153032215	0.75541747	0.017862685	0.13964936	0.008529614
r	0.00020404489	0.00041105007	0.00019817299	0.00044029413	0.00047009945	0.0011863264	0.0022481496	0.019304365	0.6776709	0.16000058	0.08718781	0.043737292	0.006940957
o	0.00016579227	0.0004198757	1.794851e-05	0.00047760038	0.00048594383	0.00027068963	0.005665004	0.009282649	0.009186838	0.7943725	0.031796332	0.14748149	0.00037730404
n	0.0005724882	0.0018758279	0.0012476727	0.0016421461	0.0027268445	0.0036857422	0.0034858717	0.005703185	0.04231601	0.047470387	0.6269174	0.10333987	0.15901652
t	0.0011150164	0.0009110763	6.952615e-05	0.0014498768	0.0016049745	0.0011598583	0.015641134	0.007149981	0.0049370145	0.47986662	0.025129482	0.4527326	0.0082327295
a	0.00067826407	0.0021181195	0.0044339234	0.0013235217	0.007615408	0.0029082843	0.017181743	0.023259548	0.0040065814	0.6828095	0.20516738	0.04786213	0.0006356098
m	0.00083060545	0.0015998196	0.0010335249	0.0016897488	0.0024232944	0.003813486	0.003078732	0.0014782395	0.013529696	0.010765473	0.25804153	0.31956512	0.38215068
e	0.0022841666	0.0022889618	0.00016497876	0.00026449643	0.0014953609	9.949336e-05	0.0060826326	0.0020307738	0.0014278349	0.3892662	0.3066943	0.20787261	0.080028154
m	0.0005518117	0.0012060306	0.00089861784	0.001449681	0.0018693667	0.0027393934	0.0022979968	0.0012169876	0.015847782	0.013569546	0.12189582	0.6483758	0.18808116
e	0.0033271045	0.0023681915	0.00017253788	0.00015926867	0.0007135718	5.378879e-05	0.003306186	0.000743634	0.00081455905	0.07879602	0.33855832	0.41457954	0.15640727
a	0.00039587056	0.00053649343	0.0004831488	0.0005890831	0.00077279366	0.0010105588	0.0011290582	0.00035477418	0.0041723736	0.002408112	0.018888649	0.82822883	0.14103022
</S>	0.013749016	0.0029638102	0.0012446807	0.00010597271	0.00071321503	0.00042072425	0.00023488258	8.0896425e-05	0.0035116104	0.0030104145	0.015296585	0.8317886	0.1268796
