 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
ù	0.00023162886	0.0004228572	0.00020823686	0.002440318	0.013889776	0.00927139	0.10424545	0.06615623	0.5529813	0.21745618	0.02896518	0.003731435
r	0.00029977606	0.00012217106	1.4985894e-05	0.00030836777	0.0036761782	0.011834937	0.18523465	0.09904722	0.34227213	0.27066466	0.07598949	0.0105353305
i	0.00023161541	0.00038967584	6.158504e-05	0.00043225344	0.0003298518	0.0011846551	0.0113898	0.7956832	0.14765878	0.037567873	0.0048770937	0.00019357397
a	5.8516325e-05	0.0005718034	0.00079449563	0.0017565858	0.008215834	0.00034347488	0.001167402	0.0052426965	0.36000037	0.47489306	0.09794962	0.04900617
m	0.00018487361	0.00031007366	0.000102023616	0.00042754636	0.0021659653	0.00056183134	0.0029580174	0.006396414	0.18733487	0.53477895	0.18570594	0.07907349
a	0.00034492725	0.0004922874	9.989365e-05	0.0004967355	0.0005555679	0.0009667936	0.0028594069	0.045561675	0.19933534	0.52451044	0.19151582	0.033261087
t	0.00011104194	0.0011010958	0.0010150806	0.0033999789	0.0032130668	0.0006622342	0.00075458625	0.004825317	0.093909554	0.24679747	0.56823826	0.075972304
e	0.0009272641	0.0006000287	0.00012291361	0.00031603858	0.0006187759	0.00074485847	0.0016984999	0.0048469743	0.07866468	0.45284542	0.3686781	0.089936435
s	0.000113233684	0.0009248089	0.00067930337	0.0035810291	0.0015888464	0.00033742882	0.0002628249	0.0016996795	0.01457443	0.07026993	0.7812772	0.12469124
m	0.00075110263	0.0005554472	0.00012482428	0.0003213232	0.0006634102	0.0005167979	0.0010293821	0.0021277163	0.027695816	0.21514574	0.6186232	0.13244526
à	3.8482365e-05	0.00057887693	0.0006767631	0.0011478078	0.0013066285	0.000110730696	0.00021186608	0.0013526687	0.023462132	0.099972524	0.85476995	0.01637154
n	6.8758636e-05	0.00077081035	0.000772184	0.004141831	0.0010859377	8.186935e-05	3.59542e-05	0.0009072934	0.0020601808	0.019853722	0.56738895	0.40283254
e	0.0045667477	0.017229455	0.0029234334	0.31885493	0.17182449	0.016537236	0.017769143	0.07902102	0.10013385	0.13430837	0.100004636	0.03682658
</S>	0.0004266832	0.0026284896	0.0023204617	0.011483988	0.0023246366	0.00047943828	0.00016067796	0.0011792522	0.0013663749	0.012640196	0.5807202	0.38426962
